"","X1_validation","X2_validation","Y_validation"
"57828",2122,584,4
"57829",1329,584,3
"57830",1754,701,5
"57831",2671,310,3
"57832",1543,1009,4
"57833",2106,843,4
"57834",1518,833,5
"57835",1569,359,2
"57836",1694,485,2
"57837",1684,984,4
"57838",1267,277,3
"57839",1820,819,3
"57840",1610,87,3
"57841",2673,900,4
"57842",2390,295,4
"57843",252,99,4
"57844",2731,608,1
"57845",1111,1001,3
"57846",1436,793,5
"57847",2811,311,4
"57848",98,255,3
"57849",2744,607,1
"57850",2833,590,3
"57851",24,716,5
"57852",2668,336,4
"57853",2646,695,5
"57854",807,860,3
"57855",1296,955,3
"57856",457,33,2
"57857",482,896,3
"57858",27,800,5
"57859",69,980,5
"57860",625,93,4
"57861",1208,1006,3
"57862",907,562,3
"57863",356,457,2
"57864",1369,478,4
"57865",2644,744,4
"57866",2200,835,3
"57867",1743,147,5
"57868",937,223,3
"57869",888,340,5
"57870",1213,517,5
"57871",376,454,4
"57872",1748,45,3
"57873",2309,865,4
"57874",14,197,3
"57875",1270,835,2
"57876",1065,614,4
"57877",1417,604,4
"57878",1160,764,5
"57879",296,40,3
"57880",856,215,2
"57881",1996,528,4
"57882",1091,162,2
"57883",592,614,4
"57884",2944,980,3
"57885",2485,61,5
"57886",1196,275,4
"57887",1258,645,5
"57888",2033,68,4
"57889",734,572,5
"57890",2367,150,3
"57891",2296,707,4
"57892",1799,527,5
"57893",1918,537,5
"57894",49,605,4
"57895",1924,449,4
"57896",2687,260,4
"57897",1642,495,4
"57898",1255,987,3
"57899",340,703,3
"57900",1052,563,1
"57901",299,632,2
"57902",2998,985,5
"57903",2322,416,3
"57904",488,741,1
"57905",2012,737,5
"57906",98,172,3
"57907",2558,111,3
"57908",353,80,5
"57909",279,170,3
"57910",391,438,3
"57911",599,528,4
"57912",1142,829,5
"57913",2643,393,5
"57914",2186,979,5
"57915",2224,573,2
"57916",2539,498,4
"57917",1643,256,1
"57918",2623,576,3
"57919",977,839,1
"57920",781,1020,3
"57921",1976,304,4
"57922",1632,1005,5
"57923",1618,346,5
"57924",1323,420,4
"57925",334,630,5
"57926",2207,280,2
"57927",656,354,4
"57928",1933,595,3
"57929",1699,182,4
"57930",2398,743,4
"57931",21,688,4
"57932",1066,601,4
"57933",626,549,5
"57934",2240,743,4
"57935",871,564,4
"57936",87,268,3
"57937",143,730,4
"57938",1002,779,4
"57939",414,734,5
"57940",2045,716,4
"57941",1138,979,2
"57942",416,996,5
"57943",842,1,3
"57944",2547,767,4
"57945",2289,304,5
"57946",2416,937,3
"57947",70,791,4
"57948",2964,129,3
"57949",1810,841,4
"57950",51,599,5
"57951",2754,719,3
"57952",2386,62,4
"57953",1693,370,4
"57954",1743,425,5
"57955",1023,158,5
"57956",1955,668,5
"57957",2755,215,3
"57958",1266,401,4
"57959",2330,957,4
"57960",481,419,5
"57961",2305,848,5
"57962",2595,705,4
"57963",2453,277,4
"57964",2202,875,4
"57965",2368,100,3
"57966",1869,617,4
"57967",771,565,5
"57968",2874,1010,3
"57969",2904,317,5
"57970",2980,661,3
"57971",291,971,5
"57972",236,845,1
"57973",1900,110,3
"57974",1056,1018,2
"57975",2992,651,3
"57976",2660,363,3
"57977",992,335,5
"57978",2899,767,4
"57979",1834,573,5
"57980",1643,269,4
"57981",11,303,4
"57982",807,241,3
"57983",2500,818,5
"57984",838,197,3
"57985",2692,268,5
"57986",418,570,4
"57987",1526,339,4
"57988",2405,626,4
"57989",599,390,4
"57990",733,5,4
"57991",1929,804,5
"57992",1038,156,4
"57993",1417,185,4
"57994",2849,261,2
"57995",170,603,4
"57996",453,818,3
"57997",2652,233,3
"57998",438,541,5
"57999",323,792,2
"58000",2600,204,3
"58001",2786,1014,4
"58002",740,792,1
"58003",2033,500,5
"58004",1216,943,3
"58005",1155,665,4
"58006",113,149,3
"58007",1119,472,3
"58008",964,625,3
"58009",1976,2,4
"58010",33,739,1
"58011",2083,652,3
"58012",1973,22,3
"58013",115,318,5
"58014",255,176,3
"58015",1855,956,3
"58016",2213,658,4
"58017",237,792,3
"58018",2600,154,5
"58019",488,683,1
"58020",2276,979,2
"58021",2591,176,5
"58022",1858,99,4
"58023",335,203,3
"58024",2707,840,4
"58025",2787,54,4
"58026",2140,403,3
"58027",2282,866,4
"58028",1037,820,2
"58029",376,62,3
"58030",1455,529,3
"58031",2289,992,5
"58032",677,901,5
"58033",2386,736,4
"58034",2728,681,5
"58035",51,75,5
"58036",575,152,4
"58037",256,119,4
"58038",1869,625,3
"58039",1333,513,4
"58040",434,585,4
"58041",464,908,3
"58042",1467,384,4
"58043",667,558,3
"58044",1910,645,3
"58045",2662,146,3
"58046",5,116,2
"58047",1418,37,3
"58048",1643,35,3
"58049",1306,147,5
"58050",2108,99,2
"58051",1690,687,4
"58052",1430,350,3
"58053",470,323,5
"58054",2537,899,4
"58055",2698,660,3
"58056",1091,476,4
"58057",1891,897,3
"58058",1144,19,3
"58059",2737,815,4
"58060",2537,178,3
"58061",1858,495,4
"58062",2604,627,3
"58063",2488,176,3
"58064",375,889,3
"58065",843,735,3
"58066",566,888,3
"58067",1865,328,4
"58068",1087,726,5
"58069",72,464,3
"58070",259,632,3
"58071",1435,144,3
"58072",2837,763,5
"58073",479,961,1
"58074",226,215,3
"58075",1478,336,4
"58076",1676,607,4
"58077",1061,153,1
"58078",2175,34,4
"58079",349,576,2
"58080",650,101,4
"58081",1849,741,3
"58082",2820,158,5
"58083",2900,514,3
"58084",1894,939,5
"58085",2042,805,2
"58086",984,57,2
"58087",395,432,4
"58088",1141,376,3
"58089",2747,839,4
"58090",2125,926,4
"58091",2524,123,2
"58092",2151,875,2
"58093",1820,470,3
"58094",2067,42,4
"58095",2606,136,3
"58096",1906,160,5
"58097",1136,937,3
"58098",58,202,5
"58099",1144,780,5
"58100",2606,973,4
"58101",1987,396,3
"58102",2456,544,4
"58103",1869,498,5
"58104",1653,9,4
"58105",964,257,4
"58106",2856,145,5
"58107",2289,606,5
"58108",746,787,4
"58109",1336,414,5
"58110",2425,283,5
"58111",2432,186,5
"58112",2965,622,4
"58113",459,226,5
"58114",2375,991,5
"58115",1341,74,4
"58116",71,97,4
"58117",2080,178,4
"58118",260,780,4
"58119",2998,932,3
"58120",2109,14,5
"58121",893,573,4
"58122",1470,241,4
"58123",1530,587,4
"58124",2325,158,2
"58125",1748,265,2
"58126",2391,232,4
"58127",312,822,5
"58128",2244,501,4
"58129",2417,541,4
"58130",506,621,4
"58131",990,1003,4
"58132",2906,487,3
"58133",1033,106,4
"58134",2086,561,5
"58135",2272,97,4
"58136",1690,520,4
"58137",866,181,4
"58138",862,25,3
"58139",356,233,3
"58140",2508,966,5
"58141",1010,494,4
"58142",2598,107,2
"58143",1484,205,2
"58144",2090,995,3
"58145",469,408,4
"58146",769,502,2
"58147",1607,722,2
"58148",759,996,5
"58149",624,422,4
"58150",1890,42,5
"58151",670,15,4
"58152",1257,724,5
"58153",2308,989,4
"58154",135,663,5
"58155",780,146,3
"58156",607,634,4
"58157",429,381,3
"58158",1205,620,4
"58159",700,891,3
"58160",1335,131,3
"58161",302,747,3
"58162",1356,881,3
"58163",1270,668,2
"58164",2777,609,4
"58165",1727,466,3
"58166",1908,422,4
"58167",546,584,1
"58168",2352,244,4
"58169",1272,2,3
"58170",1897,95,5
"58171",1578,135,3
"58172",685,108,4
"58173",496,156,5
"58174",668,719,4
"58175",1568,333,5
"58176",341,364,3
"58177",843,828,3
"58178",500,210,4
"58179",2142,390,5
"58180",524,597,3
"58181",2584,788,5
"58182",1236,716,4
"58183",608,867,4
"58184",1342,480,3
"58185",346,556,4
"58186",378,441,3
"58187",592,20,4
"58188",517,625,3
"58189",1233,60,3
"58190",2596,91,4
"58191",1356,1015,5
"58192",1983,504,4
"58193",1976,460,3
"58194",673,927,4
"58195",2297,810,5
"58196",252,941,4
"58197",1294,877,5
"58198",323,109,2
"58199",638,563,1
"58200",790,7,3
"58201",1404,1018,1
"58202",1585,635,5
"58203",1485,1029,4
"58204",1986,677,4
"58205",1867,211,2
"58206",232,763,2
"58207",1609,692,3
"58208",431,261,1
"58209",583,716,3
"58210",2247,897,4
"58211",2882,668,4
"58212",1355,573,3
"58213",2318,211,5
"58214",1220,121,3
"58215",1887,160,4
"58216",1971,764,5
"58217",1574,468,5
"58218",2229,365,5
"58219",767,745,4
"58220",1150,763,5
"58221",1239,106,3
"58222",493,13,5
"58223",1301,587,4
"58224",1458,860,2
"58225",1174,870,2
"58226",1244,694,3
"58227",2729,648,3
"58228",174,1024,3
"58229",2667,1021,5
"58230",1786,751,5
"58231",1195,346,3
"58232",522,787,3
"58233",291,353,5
"58234",501,61,4
"58235",2999,312,5
"58236",2058,750,2
"58237",2610,471,2
"58238",1897,372,3
"58239",670,246,5
"58240",760,116,2
"58241",2066,320,4
"58242",215,508,3
"58243",1116,995,4
"58244",341,841,3
"58245",2989,413,5
"58246",1951,122,4
"58247",2082,613,2
"58248",827,948,4
"58249",1219,283,2
"58250",48,12,4
"58251",790,802,4
"58252",1867,307,4
"58253",882,132,2
"58254",2914,651,3
"58255",659,679,4
"58256",2192,85,4
"58257",15,413,5
"58258",2138,84,4
"58259",1246,365,4
"58260",759,558,3
"58261",2027,945,3
"58262",1190,957,4
"58263",428,965,3
"58264",2888,640,5
"58265",624,686,4
"58266",2788,757,4
"58267",2370,79,5
"58268",2632,862,5
"58269",2764,449,5
"58270",301,937,2
"58271",1217,735,4
"58272",755,1003,3
"58273",1045,108,4
"58274",326,298,3
"58275",543,797,3
"58276",522,835,3
"58277",2028,377,5
"58278",1578,721,1
"58279",783,91,4
"58280",1572,613,5
"58281",1769,173,3
"58282",1957,786,3
"58283",1356,681,1
"58284",734,650,5
"58285",1358,585,4
"58286",326,174,3
"58287",500,832,3
"58288",2698,359,1
"58289",1657,119,3
"58290",2037,97,4
"58291",324,214,4
"58292",1897,626,4
"58293",2573,627,5
"58294",2765,745,4
"58295",2879,315,5
"58296",2505,594,5
"58297",408,576,3
"58298",376,944,3
"58299",2989,849,4
"58300",794,97,5
"58301",1526,536,4
"58302",356,633,5
"58303",2179,412,3
"58304",2162,827,3
"58305",2239,556,5
"58306",2073,158,5
"58307",214,276,3
"58308",2793,423,4
"58309",619,891,1
"58310",2928,584,4
"58311",2584,343,2
"58312",1052,819,3
"58313",787,883,3
"58314",1391,717,5
"58315",573,563,2
"58316",2734,311,4
"58317",1701,785,4
"58318",2755,208,4
"58319",1744,841,1
"58320",2369,706,3
"58321",2149,725,3
"58322",1692,463,3
"58323",1037,688,2
"58324",1602,762,3
"58325",1985,36,3
"58326",887,388,3
"58327",884,735,4
"58328",745,40,2
"58329",1602,343,3
"58330",1965,976,4
"58331",2945,228,4
"58332",2623,38,3
"58333",1083,945,5
"58334",2711,57,2
"58335",1955,316,3
"58336",2645,112,5
"58337",2916,178,4
"58338",708,464,3
"58339",973,438,4
"58340",2412,991,2
"58341",2603,233,3
"58342",1401,42,4
"58343",1357,145,5
"58344",50,725,4
"58345",2386,68,4
"58346",1133,650,4
"58347",1660,521,3
"58348",1644,701,3
"58349",2398,255,4
"58350",796,787,4
"58351",937,584,4
"58352",304,147,5
"58353",978,1010,4
"58354",1091,836,3
"58355",2887,707,4
"58356",2960,662,5
"58357",537,433,4
"58358",1940,831,5
"58359",1119,897,4
"58360",2298,629,3
"58361",1907,725,3
"58362",597,546,3
"58363",2434,665,5
"58364",1735,137,4
"58365",1024,857,3
"58366",1735,928,4
"58367",2133,277,4
"58368",29,393,5
"58369",2919,908,2
"58370",1091,917,3
"58371",2898,384,3
"58372",2173,820,3
"58373",2618,576,3
"58374",1417,767,4
"58375",1398,493,3
"58376",819,663,5
"58377",2478,543,4
"58378",170,539,4
"58379",470,888,4
"58380",1369,911,3
"58381",933,115,4
"58382",2651,258,5
"58383",657,958,5
"58384",2377,448,3
"58385",48,324,2
"58386",2813,817,3
"58387",1933,908,3
"58388",2904,175,4
"58389",2410,59,5
"58390",2864,996,2
"58391",2768,688,5
"58392",774,122,3
"58393",902,29,3
"58394",2814,67,5
"58395",2443,1013,5
"58396",1144,835,3
"58397",2072,217,4
"58398",1717,680,5
"58399",2384,485,2
"58400",2586,771,1
"58401",1881,850,4
"58402",2696,323,4
"58403",1524,601,5
"58404",2667,88,2
"58405",1119,48,5
"58406",2779,47,4
"58407",270,540,4
"58408",1417,610,5
"58409",1572,900,3
"58410",2737,897,3
"58411",2442,773,2
"58412",2384,360,2
"58413",362,864,5
"58414",2099,42,4
"58415",846,596,4
"58416",1684,979,4
"58417",831,291,4
"58418",1874,1034,3
"58419",2964,296,4
"58420",125,288,3
"58421",970,393,5
"58422",2945,478,2
"58423",2084,649,1
"58424",1657,62,3
"58425",591,108,4
"58426",735,505,2
"58427",136,561,4
"58428",564,62,4
"58429",1016,847,3
"58430",569,124,5
"58431",426,875,3
"58432",2894,247,4
"58433",2966,237,3
"58434",1135,491,5
"58435",995,766,3
"58436",17,384,2
"58437",1929,537,5
"58438",222,787,4
"58439",2762,979,2
"58440",1539,693,4
"58441",2547,538,4
"58442",1440,226,5
"58443",694,608,3
"58444",407,453,4
"58445",1518,867,4
"58446",2215,429,2
"58447",235,20,5
"58448",2591,673,4
"58449",113,379,5
"58450",2964,494,3
"58451",1894,28,5
"58452",885,557,5
"58453",1032,482,1
"58454",2992,757,3
"58455",388,467,3
"58456",973,725,4
"58457",2977,399,1
"58458",661,688,3
"58459",702,1023,4
"58460",2383,917,2
"58461",1611,684,2
"58462",1246,203,4
"58463",2045,143,3
"58464",367,898,3
"58465",165,122,4
"58466",2133,908,3
"58467",425,979,5
"58468",2311,1009,4
"58469",2921,209,4
"58470",1722,597,3
"58471",2162,997,5
"58472",1673,609,4
"58473",1,60,3
"58474",1772,522,3
"58475",984,296,5
"58476",1024,587,4
"58477",1932,60,4
"58478",1781,526,3
"58479",2868,239,3
"58480",2655,954,4
"58481",1669,891,1
"58482",1875,592,3
"58483",533,178,4
"58484",2568,261,5
"58485",1003,482,4
"58486",1942,529,4
"58487",1908,250,4
"58488",353,702,4
"58489",2956,915,4
"58490",750,885,4
"58491",592,795,3
"58492",595,179,5
"58493",811,702,4
"58494",1101,288,4
"58495",2618,582,5
"58496",2503,314,2
"58497",2114,247,4
"58498",2525,308,5
"58499",979,853,3
"58500",2945,397,3
"58501",214,823,4
"58502",348,279,4
"58503",2633,423,5
"58504",1765,14,2
"58505",2784,702,4
"58506",269,628,3
"58507",87,1002,4
"58508",2413,95,5
"58509",2199,275,4
"58510",1803,60,5
"58511",2033,335,5
"58512",1973,867,4
"58513",2651,789,4
"58514",1116,766,3
"58515",2311,213,1
"58516",686,57,5
"58517",2820,866,3
"58518",31,266,1
"58519",2772,851,5
"58520",1938,446,4
"58521",1699,68,5
"58522",35,468,3
"58523",1041,961,3
"58524",1772,513,4
"58525",1694,292,4
"58526",1942,660,5
"58527",2696,804,5
"58528",1913,847,4
"58529",2172,119,4
"58530",2488,406,4
"58531",839,9,3
"58532",720,310,5
"58533",2685,901,4
"58534",961,550,5
"58535",2087,823,1
"58536",710,539,4
"58537",1849,778,5
"58538",2383,725,3
"58539",1105,101,4
"58540",1912,913,5
"58541",2468,972,4
"58542",1924,977,4
"58543",2307,870,4
"58544",2377,873,3
"58545",1584,732,2
"58546",2005,174,3
"58547",1214,645,4
"58548",2109,275,5
"58549",58,372,3
"58550",2762,452,4
"58551",2305,1028,4
"58552",2620,942,3
"58553",2369,120,4
"58554",323,367,4
"58555",2836,810,4
"58556",463,867,3
"58557",42,599,3
"58558",838,543,2
"58559",614,162,1
"58560",129,398,3
"58561",39,752,5
"58562",1125,40,4
"58563",2227,980,5
"58564",807,523,4
"58565",730,446,4
"58566",982,97,3
"58567",1316,810,3
"58568",1044,1025,3
"58569",425,544,3
"58570",890,499,3
"58571",277,658,4
"58572",1319,870,4
"58573",874,926,4
"58574",2988,764,4
"58575",2240,212,4
"58576",2097,197,4
"58577",1335,515,3
"58578",2100,399,2
"58579",895,892,5
"58580",388,984,5
"58581",1398,520,3
"58582",1275,297,3
"58583",506,990,2
"58584",1629,822,5
"58585",958,511,1
"58586",2198,384,3
"58587",953,216,4
"58588",1111,136,3
"58589",1497,792,2
"58590",985,208,3
"58591",313,522,2
"58592",1934,995,5
"58593",2237,683,3
"58594",1947,310,3
"58595",1640,800,5
"58596",1312,785,4
"58597",2940,457,3
"58598",2733,830,2
"58599",234,161,2
"58600",2027,35,4
"58601",2369,762,3
"58602",1033,181,3
"58603",2604,908,5
"58604",2604,733,4
"58605",1779,73,2
"58606",991,998,4
"58607",2700,598,1
"58608",650,983,3
"58609",1718,380,3
"58610",136,342,5
"58611",186,95,2
"58612",2276,719,2
"58613",1234,445,3
"58614",1401,542,4
"58615",2922,275,1
"58616",2967,942,2
"58617",2105,330,4
"58618",1523,698,5
"58619",367,26,3
"58620",1234,582,1
"58621",2613,443,5
"58622",1014,840,3
"58623",1602,720,4
"58624",686,137,4
"58625",378,250,5
"58626",2434,393,4
"58627",296,925,5
"58628",2086,10,5
"58629",288,1006,4
"58630",2666,503,5
"58631",1985,634,3
"58632",1518,701,5
"58633",2903,961,3
"58634",2202,872,4
"58635",796,927,4
"58636",2425,39,4
"58637",2688,822,4
"58638",1086,231,5
"58639",2242,945,1
"58640",2103,280,3
"58641",1767,523,5
"58642",1865,585,3
"58643",2583,810,2
"58644",2352,806,2
"58645",1689,899,4
"58646",2507,99,5
"58647",1307,232,5
"58648",165,202,3
"58649",416,495,4
"58650",2961,156,5
"58651",2799,71,4
"58652",295,141,4
"58653",2718,145,5
"58654",2652,226,4
"58655",923,416,4
"58656",1826,45,3
"58657",1102,856,4
"58658",1343,419,3
"58659",697,352,5
"58660",2135,617,4
"58661",745,331,3
"58662",1229,903,5
"58663",879,284,3
"58664",2060,271,1
"58665",2177,926,4
"58666",343,589,4
"58667",1577,325,3
"58668",2036,388,1
"58669",1055,384,3
"58670",834,954,3
"58671",1404,814,4
"58672",985,593,4
"58673",592,1001,3
"58674",1699,161,4
"58675",1707,674,4
"58676",1065,209,4
"58677",1063,754,2
"58678",2998,424,3
"58679",721,474,3
"58680",2859,787,4
"58681",1320,74,2
"58682",2802,24,4
"58683",833,650,5
"58684",824,884,1
"58685",19,620,3
"58686",1398,760,5
"58687",1753,566,5
"58688",2372,544,3
"58689",1919,587,4
"58690",1262,746,1
"58691",775,377,3
"58692",1290,406,2
"58693",1348,74,4
"58694",1388,806,5
"58695",1539,6,4
"58696",2388,186,4
"58697",126,408,5
"58698",2245,350,3
"58699",796,333,5
"58700",2022,916,4
"58701",474,346,4
"58702",1941,149,3
"58703",624,978,4
"58704",1,347,4
"58705",733,638,5
"58706",663,608,3
"58707",2771,866,4
"58708",1597,129,5
"58709",1821,616,4
"58710",168,146,5
"58711",2840,606,4
"58712",1915,137,3
"58713",2902,334,3
"58714",28,993,5
"58715",1500,1009,3
"58716",621,810,2
"58717",2580,965,2
"58718",199,613,2
"58719",2416,980,3
"58720",313,817,3
"58721",1551,458,4
"58722",398,884,5
"58723",1139,399,4
"58724",1784,1023,3
"58725",2370,626,5
"58726",546,314,3
"58727",15,410,4
"58728",345,107,3
"58729",253,294,4
"58730",83,806,3
"58731",2495,629,2
"58732",1100,616,4
"58733",27,702,4
"58734",1479,246,4
"58735",2878,763,5
"58736",2386,898,3
"58737",1119,601,3
"58738",2085,152,4
"58739",2737,298,4
"58740",2099,805,4
"58741",2222,605,5
"58742",2958,354,5
"58743",1267,810,4
"58744",1093,105,4
"58745",1192,701,5
"58746",1611,259,3
"58747",2892,585,2
"58748",2795,338,5
"58749",1874,297,4
"58750",1101,394,3
"58751",2893,144,1
"58752",882,71,3
"58753",1015,719,4
"58754",1747,456,2
"58755",2202,677,4
"58756",1478,228,4
"58757",1806,175,5
"58758",808,618,3
"58759",2234,297,5
"58760",483,603,3
"58761",1171,634,4
"58762",1424,822,3
"58763",1440,834,4
"58764",1043,382,3
"58765",600,353,3
"58766",1003,691,3
"58767",535,607,5
"58768",2333,175,5
"58769",933,701,2
"58770",30,997,5
"58771",326,978,4
"58772",549,884,4
"58773",2369,625,3
"58774",599,90,5
"58775",887,382,5
"58776",379,889,3
"58777",126,674,3
"58778",2223,318,5
"58779",925,259,4
"58780",445,937,3
"58781",291,139,5
"58782",1810,955,2
"58783",1992,390,5
"58784",2011,808,5
"58785",2756,562,5
"58786",2594,214,5
"58787",1734,60,4
"58788",2654,587,4
"58789",2344,1016,4
"58790",907,982,3
"58791",1050,613,5
"58792",2240,29,4
"58793",1729,329,4
"58794",993,506,3
"58795",248,870,3
"58796",2501,485,3
"58797",1295,331,3
"58798",1494,92,3
"58799",2004,271,3
"58800",592,284,3
"58801",2626,328,4
"58802",113,198,3
"58803",587,860,4
"58804",828,169,3
"58805",2584,250,4
"58806",1965,992,4
"58807",865,709,5
"58808",1041,450,4
"58809",786,860,3
"58810",1376,145,4
"58811",2467,492,5
"58812",2094,395,3
"58813",935,1011,4
"58814",2650,880,3
"58815",482,846,5
"58816",1972,174,4
"58817",1373,62,5
"58818",288,858,4
"58819",1170,993,3
"58820",2542,434,3
"58821",2229,547,4
"58822",856,224,4
"58823",1535,469,3
"58824",1100,89,4
"58825",1753,751,4
"58826",2771,474,2
"58827",1621,589,4
"58828",2474,308,5
"58829",2818,613,2
"58830",2673,822,4
"58831",163,244,5
"58832",199,941,2
"58833",2272,535,5
"58834",153,550,3
"58835",2824,808,5
"58836",2059,676,3
"58837",939,419,5
"58838",473,126,5
"58839",588,166,3
"58840",1910,562,5
"58841",2046,631,4
"58842",1872,967,4
"58843",2164,338,3
"58844",338,201,2
"58845",2375,231,4
"58846",1665,478,4
"58847",708,80,3
"58848",116,518,2
"58849",2408,202,4
"58850",1398,778,5
"58851",2992,331,3
"58852",2110,823,4
"58853",207,290,3
"58854",170,595,4
"58855",339,367,3
"58856",82,683,2
"58857",1694,121,4
"58858",766,446,4
"58859",60,331,1
"58860",908,852,5
"58861",1926,507,3
"58862",2332,719,3
"58863",242,622,4
"58864",612,430,5
"58865",476,297,1
"58866",692,315,5
"58867",2023,836,4
"58868",1371,115,2
"58869",1076,450,3
"58870",1990,115,4
"58871",2000,651,4
"58872",1254,609,5
"58873",2488,1030,4
"58874",1939,267,2
"58875",539,482,3
"58876",1779,331,3
"58877",2378,251,5
"58878",609,508,4
"58879",45,786,5
"58880",2236,406,4
"58881",708,824,4
"58882",2467,35,4
"58883",2621,211,5
"58884",1932,453,5
"58885",1639,905,4
"58886",72,277,5
"58887",609,516,4
"58888",1919,1009,5
"58889",925,51,4
"58890",30,891,2
"58891",2779,597,4
"58892",2223,110,1
"58893",1457,798,1
"58894",1215,813,5
"58895",1002,276,3
"58896",1546,343,3
"58897",2119,832,2
"58898",614,387,5
"58899",614,866,3
"58900",1040,491,3
"58901",687,789,4
"58902",118,470,2
"58903",2550,214,4
"58904",1718,137,3
"58905",392,563,5
"58906",70,141,5
"58907",399,875,5
"58908",624,675,3
"58909",1155,350,4
"58910",356,397,2
"58911",2801,70,3
"58912",2179,939,5
"58913",2823,191,2
"58914",1729,642,3
"58915",1717,553,5
"58916",2282,214,4
"58917",2724,757,3
"58918",2990,630,3
"58919",2343,158,3
"58920",2574,944,4
"58921",1651,69,4
"58922",535,720,2
"58923",1762,294,5
"58924",1493,327,3
"58925",683,401,4
"58926",295,359,2
"58927",378,917,3
"58928",1992,1002,2
"58929",103,1009,5
"58930",1815,707,4
"58931",555,541,5
"58932",1966,953,4
"58933",2969,62,4
"58934",473,189,4
"58935",2551,474,5
"58936",2778,997,4
"58937",976,978,4
"58938",2205,212,5
"58939",1221,423,5
"58940",1440,928,4
"58941",2199,881,4
"58942",2107,674,3
"58943",137,582,2
"58944",734,832,2
"58945",1366,846,5
"58946",2850,852,4
"58947",2383,844,2
"58948",575,780,5
"58949",375,450,4
"58950",237,1010,3
"58951",415,979,4
"58952",2860,92,1
"58953",539,685,3
"58954",1333,701,5
"58955",352,497,4
"58956",1380,651,5
"58957",1986,652,2
"58958",2311,60,2
"58959",1287,563,4
"58960",153,597,2
"58961",1754,693,3
"58962",1417,103,4
"58963",2405,609,4
"58964",790,1019,4
"58965",1904,97,5
"58966",2100,659,4
"58967",2202,806,3
"58968",1918,747,4
"58969",1480,872,2
"58970",2969,40,4
"58971",2128,56,4
"58972",892,844,5
"58973",843,151,1
"58974",615,896,5
"58975",998,541,5
"58976",1983,926,2
"58977",220,701,4
"58978",1701,506,5
"58979",2370,181,4
"58980",2192,802,4
"58981",180,844,5
"58982",971,109,3
"58983",2951,688,3
"58984",1306,374,5
"58985",1414,995,5
"58986",1222,678,4
"58987",2298,971,2
"58988",2948,927,4
"58989",1737,594,5
"58990",45,635,5
"58991",2871,620,4
"58992",1255,523,4
"58993",13,189,5
"58994",2107,209,4
"58995",2194,211,4
"58996",683,615,5
"58997",1753,767,4
"58998",2142,683,4
"58999",1913,626,5
"59000",1779,601,5
"59001",1546,830,3
"59002",2037,92,5
"59003",147,297,3
"59004",2860,549,5
"59005",420,120,4
"59006",1449,297,5
"59007",2397,974,4
"59008",975,901,5
"59009",1010,722,4
"59010",187,283,4
"59011",975,150,4
"59012",376,572,3
"59013",1057,382,4
"59014",1937,480,3
"59015",885,265,2
"59016",378,682,5
"59017",264,383,2
"59018",209,121,5
"59019",1754,410,2
"59020",2312,89,4
"59021",793,268,1
"59022",2234,780,5
"59023",1437,576,5
"59024",1215,78,3
"59025",403,800,4
"59026",305,545,4
"59027",229,16,4
"59028",587,971,4
"59029",600,278,3
"59030",2878,669,5
"59031",1500,495,3
"59032",676,576,2
"59033",1874,336,3
"59034",220,512,3
"59035",1659,631,4
"59036",123,730,4
"59037",1701,870,4
"59038",2431,106,4
"59039",1133,872,3
"59040",1250,31,4
"59041",467,529,5
"59042",1091,772,2
"59043",1450,681,5
"59044",2207,488,5
"59045",2136,974,3
"59046",2095,682,5
"59047",1808,585,4
"59048",1070,713,3
"59049",2386,581,2
"59050",2045,992,2
"59051",30,134,4
"59052",2734,928,3
"59053",1194,75,1
"59054",2500,327,5
"59055",434,31,4
"59056",2855,523,3
"59057",2267,820,4
"59058",626,674,4
"59059",2350,863,5
"59060",796,950,3
"59061",537,287,4
"59062",597,740,5
"59063",609,275,3
"59064",793,100,1
"59065",1356,74,1
"59066",1767,772,4
"59067",113,363,5
"59068",902,263,4
"59069",1191,482,4
"59070",2255,187,4
"59071",982,365,4
"59072",2543,852,3
"59073",194,995,4
"59074",2738,738,4
"59075",2357,992,5
"59076",191,609,4
"59077",2578,289,4
"59078",2581,186,3
"59079",2248,884,3
"59080",1497,463,3
"59081",808,55,2
"59082",2579,70,2
"59083",916,1021,3
"59084",624,949,2
"59085",2798,822,4
"59086",1457,341,1
"59087",2305,954,4
"59088",517,63,3
"59089",2753,251,4
"59090",1798,290,3
"59091",2954,790,3
"59092",1282,693,5
"59093",2494,926,5
"59094",1309,927,5
"59095",2771,465,5
"59096",1834,722,3
"59097",2252,411,4
"59098",1510,177,3
"59099",2606,999,4
"59100",2117,114,5
"59101",2128,48,5
"59102",1450,809,5
"59103",2045,290,3
"59104",937,915,3
"59105",517,54,4
"59106",1551,442,4
"59107",2331,800,5
"59108",1224,820,4
"59109",106,999,5
"59110",1233,39,3
"59111",2370,785,4
"59112",2597,1023,4
"59113",1322,331,1
"59114",123,996,4
"59115",2412,450,5
"59116",839,951,4
"59117",1467,649,2
"59118",2374,580,2
"59119",1541,365,4
"59120",771,67,3
"59121",2033,1011,5
"59122",615,894,4
"59123",1348,126,4
"59124",342,605,3
"59125",482,685,3
"59126",2692,1026,2
"59127",769,870,5
"59128",2304,86,5
"59129",2694,57,4
"59130",1647,302,5
"59131",2316,297,4
"59132",872,549,5
"59133",856,877,2
"59134",1607,343,4
"59135",2635,950,4
