"","X1_validation","X2_validation","Y_validation"
"47713",941,526,3
"47714",1966,227,4
"47715",2382,29,3
"47716",1956,97,5
"47717",2613,211,4
"47718",110,420,5
"47719",647,226,4
"47720",1212,460,3
"47721",2497,818,4
"47722",1189,813,4
"47723",1082,121,3
"47724",2145,15,4
"47725",1741,1029,5
"47726",1801,411,4
"47727",980,888,4
"47728",176,515,3
"47729",2270,854,5
"47730",495,975,4
"47731",2611,817,4
"47732",2211,514,4
"47733",62,1013,5
"47734",2159,884,5
"47735",2358,448,2
"47736",904,448,1
"47737",171,555,5
"47738",907,67,3
"47739",1934,492,4
"47740",294,942,4
"47741",2539,421,5
"47742",1076,622,3
"47743",1830,730,5
"47744",1304,277,1
"47745",1120,28,5
"47746",119,173,3
"47747",742,86,5
"47748",525,38,5
"47749",2256,549,3
"47750",429,242,4
"47751",2411,491,5
"47752",344,652,4
"47753",1597,867,4
"47754",292,847,3
"47755",994,373,3
"47756",138,353,5
"47757",1615,178,3
"47758",1519,342,3
"47759",1007,915,5
"47760",695,108,4
"47761",1102,1018,3
"47762",1911,732,1
"47763",867,620,3
"47764",962,918,3
"47765",1541,832,5
"47766",2031,251,4
"47767",2171,602,3
"47768",2231,650,3
"47769",1946,952,4
"47770",998,570,4
"47771",1970,552,4
"47772",2686,934,4
"47773",281,846,4
"47774",181,228,5
"47775",1214,374,3
"47776",1100,603,1
"47777",501,318,4
"47778",388,500,2
"47779",1055,54,4
"47780",1367,247,5
"47781",80,183,1
"47782",1201,735,5
"47783",1930,859,4
"47784",898,236,2
"47785",2971,6,5
"47786",525,127,4
"47787",598,814,2
"47788",2003,982,4
"47789",1968,651,2
"47790",2693,37,4
"47791",118,308,4
"47792",828,800,5
"47793",1014,593,4
"47794",1237,73,4
"47795",1954,883,4
"47796",24,888,3
"47797",2735,207,4
"47798",1756,899,5
"47799",498,601,5
"47800",432,701,5
"47801",722,593,4
"47802",1726,839,3
"47803",1579,180,4
"47804",437,637,4
"47805",2569,949,5
"47806",2354,555,5
"47807",2065,604,4
"47808",1646,705,4
"47809",2954,600,3
"47810",1974,877,3
"47811",2941,517,5
"47812",398,743,4
"47813",2467,969,5
"47814",652,810,3
"47815",19,992,5
"47816",2302,1010,4
"47817",1102,932,2
"47818",1103,370,3
"47819",2576,921,3
"47820",2855,501,4
"47821",1668,522,5
"47822",32,814,4
"47823",1795,318,5
"47824",2425,747,4
"47825",97,106,5
"47826",662,268,3
"47827",1225,744,4
"47828",859,921,3
"47829",2789,15,4
"47830",2821,529,4
"47831",640,280,2
"47832",38,870,5
"47833",2311,339,3
"47834",2917,474,5
"47835",188,496,3
"47836",2426,953,3
"47837",2675,421,4
"47838",1348,745,5
"47839",1033,703,3
"47840",986,548,4
"47841",968,654,1
"47842",638,994,2
"47843",1641,727,3
"47844",1644,173,2
"47845",1109,479,5
"47846",708,445,4
"47847",1347,516,3
"47848",2533,967,5
"47849",747,319,3
"47850",1779,889,4
"47851",2908,885,4
"47852",1183,448,3
"47853",519,743,4
"47854",2269,181,5
"47855",2487,995,4
"47856",758,60,2
"47857",2124,811,5
"47858",2388,459,5
"47859",2162,2,4
"47860",1522,631,4
"47861",2017,43,4
"47862",414,15,3
"47863",1851,364,5
"47864",427,74,4
"47865",2038,754,3
"47866",537,261,1
"47867",1287,600,2
"47868",632,996,5
"47869",215,681,4
"47870",155,111,3
"47871",939,822,5
"47872",584,283,5
"47873",2182,364,5
"47874",2260,326,4
"47875",875,645,3
"47876",2028,699,5
"47877",1543,573,4
"47878",357,398,3
"47879",859,1018,5
"47880",2770,772,4
"47881",2799,555,4
"47882",564,765,4
"47883",2280,8,3
"47884",226,582,4
"47885",500,110,5
"47886",175,857,4
"47887",2893,933,3
"47888",2688,364,3
"47889",1135,71,3
"47890",2698,406,5
"47891",1556,28,5
"47892",2318,207,3
"47893",2407,59,4
"47894",1817,174,4
"47895",1524,589,4
"47896",2483,42,4
"47897",1259,604,5
"47898",2201,845,4
"47899",2266,251,4
"47900",458,174,4
"47901",2702,674,2
"47902",435,892,2
"47903",164,486,3
"47904",1242,124,4
"47905",1437,899,4
"47906",2310,721,4
"47907",2507,408,4
"47908",254,618,5
"47909",2259,192,4
"47910",962,915,2
"47911",1769,259,4
"47912",625,90,3
"47913",2975,686,3
"47914",847,686,3
"47915",786,495,5
"47916",1877,453,2
"47917",2358,358,5
"47918",2510,212,5
"47919",1452,479,2
"47920",480,331,3
"47921",1552,168,5
"47922",2861,199,5
"47923",2595,780,1
"47924",571,953,5
"47925",1243,217,4
"47926",290,679,4
"47927",616,121,4
"47928",326,277,3
"47929",1336,152,4
"47930",2365,387,3
"47931",2282,161,2
"47932",306,840,5
"47933",1564,583,4
"47934",2563,273,4
"47935",921,603,3
"47936",2328,533,3
"47937",2239,768,4
"47938",586,630,5
"47939",645,372,1
"47940",1931,709,4
"47941",1564,63,4
"47942",1930,620,4
"47943",807,753,2
"47944",195,106,4
"47945",1864,297,3
"47946",489,938,5
"47947",2836,867,3
"47948",2237,412,1
"47949",854,425,3
"47950",1448,255,2
"47951",2660,548,3
"47952",2835,1033,3
"47953",1847,660,4
"47954",2835,626,5
"47955",1304,248,2
"47956",1623,645,5
"47957",1708,740,4
"47958",1984,413,3
"47959",2653,144,4
"47960",2507,813,4
"47961",941,930,3
"47962",2211,870,5
"47963",458,944,3
"47964",1104,571,3
"47965",120,109,5
"47966",2647,494,2
"47967",435,817,3
"47968",175,944,4
"47969",156,768,4
"47970",1940,958,4
"47971",2943,226,3
"47972",1802,397,4
"47973",1645,891,4
"47974",1417,363,5
"47975",2835,296,5
"47976",2799,984,4
"47977",2740,869,5
"47978",2132,316,4
"47979",2690,330,3
"47980",928,28,4
"47981",2299,240,3
"47982",401,857,5
"47983",1227,614,4
"47984",1642,270,3
"47985",545,584,4
"47986",2730,36,3
"47987",2917,769,3
"47988",906,810,4
"47989",795,384,4
"47990",1469,645,1
"47991",2664,460,3
"47992",2744,478,2
"47993",2347,802,4
"47994",935,315,3
"47995",816,943,5
"47996",1061,197,4
"47997",577,578,5
"47998",1203,730,4
"47999",1290,607,3
"48000",2570,720,4
"48001",2048,555,3
"48002",204,937,2
"48003",1757,610,4
"48004",1426,145,4
"48005",1045,803,2
"48006",261,550,4
"48007",2076,999,3
"48008",2167,311,5
"48009",2920,414,4
"48010",2726,810,3
"48011",1817,402,3
"48012",1214,646,3
"48013",2081,910,4
"48014",2539,380,4
"48015",158,959,2
"48016",2234,900,3
"48017",286,811,4
"48018",2217,589,4
"48019",1428,176,5
"48020",2582,184,4
"48021",1268,161,3
"48022",275,670,5
"48023",1456,952,5
"48024",2410,439,3
"48025",802,390,4
"48026",1788,51,2
"48027",2847,210,3
"48028",72,986,2
"48029",62,998,5
"48030",2364,688,3
"48031",1483,99,4
"48032",2430,767,4
"48033",1173,347,4
"48034",2211,343,2
"48035",374,286,4
"48036",109,997,5
"48037",1959,450,5
"48038",739,336,3
"48039",2386,622,5
"48040",2365,241,1
"48041",2764,944,4
"48042",875,246,4
"48043",1751,95,5
"48044",919,819,3
"48045",2801,649,3
"48046",1263,1022,5
"48047",2179,922,5
"48048",969,450,4
"48049",2436,246,4
"48050",2241,232,4
"48051",1570,1000,3
"48052",44,115,2
"48053",2112,965,1
"48054",613,132,3
"48055",1054,110,5
"48056",429,121,4
"48057",1258,145,4
"48058",1604,434,4
"48059",1710,101,3
"48060",944,407,3
"48061",45,648,3
"48062",2735,1006,4
"48063",414,903,4
"48064",1146,364,5
"48065",2707,1034,3
"48066",2423,596,4
"48067",2467,952,3
"48068",414,437,3
"48069",2469,820,3
"48070",2087,202,3
"48071",1996,804,5
"48072",931,484,3
"48073",1980,652,3
"48074",309,500,4
"48075",229,601,2
"48076",2537,940,3
"48077",1600,823,3
"48078",2379,800,3
"48079",1363,343,3
"48080",2867,37,4
"48081",2624,1034,4
"48082",491,152,3
"48083",1242,635,5
"48084",290,665,4
"48085",979,725,3
"48086",100,172,3
"48087",612,81,3
"48088",634,285,3
"48089",774,346,3
"48090",1551,90,3
"48091",2840,421,5
"48092",1301,146,3
"48093",1522,506,5
"48094",1262,336,3
"48095",118,289,4
"48096",1165,475,4
"48097",2888,247,5
"48098",2088,568,5
"48099",1735,241,4
"48100",734,283,5
"48101",2391,292,2
"48102",2413,497,2
"48103",2379,355,3
"48104",288,406,3
"48105",1832,237,4
"48106",2447,702,2
"48107",148,637,3
"48108",2550,840,1
"48109",2182,995,5
"48110",1880,978,4
"48111",2946,905,5
"48112",680,211,3
"48113",2232,744,3
"48114",1013,247,5
"48115",155,674,3
"48116",2480,89,3
"48117",2115,733,3
"48118",1861,899,3
"48119",676,556,5
"48120",2308,984,4
"48121",1280,645,5
"48122",1796,278,5
"48123",2038,335,4
"48124",249,77,3
"48125",265,560,5
"48126",1975,362,2
"48127",350,830,3
"48128",2693,344,4
"48129",1104,688,4
"48130",1258,663,4
"48131",2735,112,4
"48132",2659,553,5
"48133",809,713,4
"48134",1821,583,4
"48135",629,161,4
"48136",1806,406,5
"48137",2769,540,4
"48138",1438,870,5
"48139",455,497,1
"48140",716,820,3
"48141",2292,397,4
"48142",1680,386,4
"48143",415,97,5
"48144",2961,572,1
"48145",747,108,3
"48146",1188,241,3
"48147",625,1013,2
"48148",2324,320,2
"48149",516,252,3
"48150",2203,672,4
"48151",2203,884,5
"48152",1837,991,4
"48153",2220,308,5
"48154",693,577,2
"48155",995,836,3
"48156",2976,104,4
"48157",1690,720,3
"48158",1232,892,3
"48159",907,142,3
"48160",2911,339,5
"48161",1362,561,3
"48162",2497,521,4
"48163",1908,695,4
"48164",892,955,4
"48165",2681,446,3
"48166",2925,995,3
"48167",1669,5,5
"48168",498,644,4
"48169",2530,829,4
"48170",1141,2,4
"48171",2186,254,2
"48172",2114,635,5
"48173",421,8,5
"48174",2252,190,3
"48175",1821,346,5
"48176",520,330,5
"48177",2473,322,5
"48178",466,512,5
"48179",2527,802,4
"48180",1951,264,5
"48181",2924,905,3
"48182",839,811,4
"48183",2650,534,3
"48184",2461,531,2
"48185",2987,854,5
"48186",1933,972,2
"48187",840,973,2
"48188",2313,178,1
"48189",1624,751,5
"48190",1587,941,3
"48191",2452,161,4
"48192",2675,426,4
"48193",1352,844,4
"48194",2825,830,3
"48195",1995,397,3
"48196",2126,698,5
"48197",272,832,5
"48198",264,955,3
"48199",2623,36,4
"48200",2588,830,1
"48201",523,632,3
"48202",187,570,3
"48203",438,372,3
"48204",2165,29,3
"48205",1482,813,3
"48206",1001,87,4
"48207",978,492,3
"48208",1263,108,3
"48209",280,836,4
"48210",554,553,4
"48211",1177,480,3
"48212",848,308,5
"48213",2866,372,5
"48214",109,759,3
"48215",1066,949,4
"48216",2916,543,2
"48217",2551,129,5
"48218",495,335,5
"48219",1410,282,3
"48220",1529,873,3
"48221",2828,6,4
"48222",1756,716,4
"48223",1819,480,3
"48224",927,581,3
"48225",1674,273,5
"48226",498,974,3
"48227",971,172,3
"48228",1823,1007,5
"48229",2894,26,5
"48230",112,584,5
"48231",2580,587,5
"48232",2647,802,5
"48233",1293,426,2
"48234",23,580,2
"48235",523,43,3
"48236",217,135,3
"48237",953,51,5
"48238",2309,202,3
"48239",2385,1012,2
"48240",511,474,2
"48241",2675,616,3
"48242",1952,707,5
"48243",1504,48,5
"48244",427,732,2
"48245",489,253,5
"48246",690,377,4
"48247",2410,372,4
"48248",2492,857,5
"48249",2114,129,4
"48250",726,214,2
"48251",806,906,4
"48252",153,1028,2
"48253",1946,298,5
"48254",1324,869,5
"48255",484,875,4
"48256",2285,865,4
"48257",1303,678,1
"48258",24,867,4
"48259",2186,197,2
"48260",818,28,1
"48261",713,415,2
"48262",437,378,4
"48263",2132,943,5
"48264",950,869,1
"48265",65,430,5
"48266",229,492,4
"48267",1375,957,5
"48268",1516,342,4
"48269",251,972,2
"48270",637,192,3
"48271",1693,658,5
"48272",2161,632,4
"48273",2940,642,4
"48274",1960,609,3
"48275",1632,840,5
"48276",1656,545,2
"48277",2125,593,3
"48278",99,30,1
"48279",856,119,4
"48280",1994,247,5
"48281",1340,346,4
"48282",1407,8,4
"48283",2513,371,3
"48284",93,1005,5
"48285",466,17,5
"48286",107,410,4
"48287",2271,531,3
"48288",2019,808,3
"48289",2683,533,3
"48290",1007,632,4
"48291",2847,347,5
"48292",1048,898,4
"48293",961,601,5
"48294",2894,372,2
"48295",776,676,2
"48296",1178,238,4
"48297",2727,151,3
"48298",2391,966,4
"48299",2594,811,4
"48300",52,915,3
"48301",290,338,3
"48302",2684,317,5
"48303",229,116,3
"48304",994,523,5
"48305",1930,402,3
"48306",1406,786,2
"48307",464,645,5
"48308",701,684,1
"48309",138,745,5
"48310",1690,103,4
"48311",2391,69,4
"48312",631,961,3
"48313",902,956,4
"48314",2207,360,4
"48315",398,153,2
"48316",1085,194,4
"48317",2568,560,4
"48318",1820,708,4
"48319",1561,958,5
"48320",713,69,3
"48321",410,817,5
"48322",1984,489,5
"48323",90,113,3
"48324",2733,497,2
"48325",2244,399,1
"48326",1890,582,5
"48327",2008,772,4
"48328",1690,976,4
"48329",102,944,5
"48330",685,710,5
"48331",2971,50,4
"48332",1378,62,4
"48333",988,947,4
"48334",388,71,4
"48335",1467,147,4
"48336",2682,108,4
"48337",2239,942,2
"48338",70,789,5
"48339",1701,872,3
"48340",2504,495,3
"48341",1870,189,5
"48342",2970,430,3
"48343",1198,484,3
"48344",2164,648,3
"48345",558,678,5
"48346",820,36,4
"48347",504,926,4
"48348",2488,558,3
"48349",2628,914,4
"48350",803,949,4
"48351",923,367,5
"48352",2299,14,1
"48353",2705,356,3
"48354",2413,233,4
"48355",918,585,5
"48356",352,492,4
"48357",1906,113,4
"48358",722,1033,5
"48359",934,72,4
"48360",385,748,5
"48361",1579,407,3
"48362",2019,33,1
"48363",1452,913,1
"48364",1904,457,1
"48365",2079,873,4
"48366",2124,650,4
"48367",1495,832,1
"48368",602,802,4
"48369",2887,727,4
"48370",1676,837,3
"48371",1448,1010,4
"48372",1258,102,2
"48373",2329,58,5
"48374",2326,6,5
"48375",2313,419,5
"48376",2053,947,4
"48377",2719,405,4
"48378",1979,816,4
"48379",558,1006,5
"48380",453,261,4
"48381",1583,273,3
"48382",1638,480,3
"48383",401,44,3
"48384",2886,172,4
"48385",2343,706,3
"48386",1346,107,3
"48387",2942,330,3
"48388",1864,897,2
"48389",2194,288,5
"48390",2835,335,4
"48391",1224,240,5
"48392",927,74,1
"48393",2973,147,4
"48394",124,103,4
"48395",731,614,3
"48396",793,519,3
"48397",556,772,5
"48398",891,991,4
"48399",1751,589,3
"48400",2878,555,4
"48401",297,274,5
"48402",1358,941,3
"48403",1457,1003,3
"48404",2180,939,5
"48405",1004,60,2
"48406",1382,537,3
"48407",2886,16,3
"48408",885,297,3
"48409",203,277,5
"48410",2362,587,5
"48411",714,739,5
"48412",1304,296,5
"48413",1809,1007,4
"48414",1304,258,4
"48415",1038,849,5
"48416",963,519,5
"48417",2719,546,3
"48418",2441,124,5
"48419",1217,563,3
"48420",2350,792,5
"48421",1843,240,5
"48422",2675,122,4
"48423",988,167,2
"48424",2708,201,3
"48425",710,227,4
"48426",2999,212,3
"48427",507,137,3
"48428",447,846,2
"48429",1398,947,5
"48430",696,15,3
"48431",650,144,2
"48432",843,650,5
"48433",299,62,4
"48434",163,701,5
"48435",1415,609,4
"48436",2882,583,4
"48437",2963,411,5
"48438",185,271,3
"48439",2388,928,5
"48440",267,541,4
"48441",173,787,5
"48442",2008,325,4
"48443",138,438,5
"48444",211,824,5
"48445",2870,198,5
"48446",119,114,3
"48447",2618,139,5
"48448",1444,737,5
"48449",2449,273,4
"48450",1757,820,1
"48451",2472,250,4
"48452",2672,515,4
"48453",1992,89,4
"48454",134,388,4
"48455",1696,786,4
"48456",1870,248,4
"48457",796,830,1
"48458",2866,627,3
"48459",1756,947,5
"48460",647,39,4
"48461",1272,266,3
"48462",1434,702,4
"48463",1358,809,2
"48464",566,899,5
"48465",2727,141,4
"48466",346,445,3
"48467",2489,281,5
"48468",849,5,5
"48469",2314,398,4
"48470",1765,109,5
"48471",2849,330,4
"48472",2387,502,4
"48473",2603,678,4
"48474",1225,386,4
"48475",1074,982,2
"48476",1519,581,4
"48477",676,411,4
"48478",1407,760,4
"48479",2644,650,4
"48480",109,185,5
"48481",2520,251,3
"48482",2611,50,4
"48483",2949,884,4
"48484",2895,536,4
"48485",1936,406,4
"48486",1180,745,4
"48487",258,931,2
"48488",309,572,2
"48489",2423,506,4
"48490",1747,154,3
"48491",2250,805,5
"48492",1514,885,2
"48493",2767,556,4
"48494",1812,512,4
"48495",2769,382,3
"48496",2560,211,5
"48497",1928,585,4
"48498",1967,703,4
"48499",1271,108,2
"48500",2916,625,5
"48501",2201,881,3
"48502",1018,650,5
"48503",464,748,3
"48504",2317,502,5
"48505",947,67,5
"48506",1287,718,4
"48507",2045,176,5
"48508",2256,631,2
"48509",2411,448,2
"48510",1704,6,4
"48511",1938,735,4
"48512",1109,1000,3
"48513",2442,30,5
"48514",2947,897,4
"48515",1729,832,3
"48516",2228,393,3
"48517",468,5,4
"48518",932,175,5
"48519",866,535,3
"48520",1995,77,3
"48521",582,509,3
"48522",2278,269,4
"48523",551,764,3
"48524",1642,61,5
"48525",1158,716,5
"48526",2046,664,4
"48527",1381,605,2
"48528",1288,255,4
"48529",2883,486,5
"48530",1925,60,2
"48531",1999,913,3
"48532",1268,925,4
"48533",2329,307,3
"48534",224,212,5
"48535",2771,771,5
"48536",2465,613,4
"48537",2025,541,5
"48538",755,158,4
"48539",1613,441,5
"48540",2912,250,3
"48541",2252,723,4
"48542",2974,90,4
"48543",2723,442,4
"48544",2830,331,4
"48545",2476,146,4
"48546",1261,959,5
"48547",187,586,4
"48548",129,789,4
"48549",2424,938,4
"48550",1363,560,1
"48551",44,732,4
"48552",694,172,4
"48553",2804,478,4
"48554",1956,102,4
"48555",2223,712,2
"48556",2676,627,3
"48557",1860,955,3
"48558",641,766,5
"48559",1381,203,3
"48560",2883,273,3
"48561",1968,174,4
"48562",2447,952,3
"48563",491,585,4
"48564",967,796,4
"48565",694,870,4
"48566",474,273,4
"48567",417,718,3
"48568",1309,612,5
"48569",2687,908,3
"48570",847,719,4
"48571",1622,336,1
"48572",1775,68,4
"48573",358,504,4
"48574",2814,827,4
"48575",2888,48,5
"48576",389,147,4
"48577",2472,939,5
"48578",1907,896,4
"48579",1903,816,4
"48580",1560,851,5
"48581",2871,204,5
"48582",1895,365,5
"48583",925,600,5
"48584",2258,428,5
"48585",442,963,4
"48586",2894,144,4
"48587",1301,182,3
"48588",2042,234,4
"48589",2900,814,3
"48590",1961,187,4
"48591",1211,607,4
"48592",865,161,3
"48593",2672,839,3
"48594",2915,785,3
"48595",814,421,5
"48596",1809,364,4
"48597",2873,339,3
"48598",2989,800,5
"48599",2427,612,3
"48600",68,45,4
"48601",2882,984,4
"48602",2683,451,2
"48603",1494,695,4
"48604",1177,829,4
"48605",2741,35,5
"48606",2213,107,3
"48607",2449,533,3
"48608",387,827,4
"48609",1074,242,2
"48610",1015,217,3
"48611",2742,406,5
"48612",2306,142,1
"48613",1224,48,5
"48614",353,114,4
"48615",2882,69,3
"48616",2704,250,4
"48617",1307,794,2
"48618",1776,745,5
"48619",321,804,5
"48620",2119,1024,4
"48621",2567,697,5
"48622",332,51,4
"48623",1564,808,3
"48624",1263,35,4
"48625",2769,467,4
"48626",1667,360,5
"48627",1762,342,5
"48628",2538,250,4
"48629",1472,949,4
"48630",1838,707,4
"48631",1767,226,2
"48632",164,995,5
"48633",2211,987,4
"48634",943,10,3
"48635",1033,1003,5
"48636",636,851,5
"48637",6,780,5
"48638",2844,678,4
"48639",1054,372,5
"48640",417,998,3
"48641",443,968,3
"48642",96,285,4
"48643",1007,277,4
"48644",1904,203,3
"48645",1427,861,3
"48646",2088,603,4
"48647",107,986,3
"48648",1230,819,2
"48649",840,664,1
"48650",973,761,4
"48651",110,677,5
"48652",128,410,3
"48653",2340,856,3
"48654",2008,479,4
"48655",2937,532,3
"48656",2719,424,5
"48657",333,118,5
"48658",2884,277,4
"48659",648,310,3
"48660",918,31,5
"48661",1586,54,5
"48662",1343,604,3
"48663",1418,259,3
"48664",860,421,5
"48665",1280,1002,2
"48666",731,532,4
"48667",364,863,5
"48668",1640,372,5
"48669",1889,529,2
"48670",1273,721,5
"48671",2962,770,5
"48672",898,996,4
"48673",2386,676,2
"48674",2084,696,4
"48675",1287,311,5
"48676",2091,154,5
"48677",2956,110,3
"48678",582,350,4
"48679",1572,532,4
"48680",274,190,3
"48681",1336,381,5
"48682",1434,940,2
"48683",975,203,4
"48684",235,592,3
"48685",1335,31,4
"48686",1406,48,4
"48687",1231,1030,3
"48688",388,364,4
"48689",1126,241,4
"48690",1291,491,3
"48691",2236,469,1
"48692",1686,748,3
"48693",2894,47,4
"48694",1763,562,4
"48695",577,694,3
"48696",110,571,4
"48697",2112,978,4
"48698",1119,1013,1
"48699",109,971,5
"48700",1155,580,3
"48701",2186,836,5
"48702",2815,804,3
"48703",2573,548,4
"48704",2118,241,4
"48705",679,445,4
"48706",1171,604,4
"48707",2468,769,4
"48708",2106,545,2
"48709",49,6,3
"48710",2049,966,4
"48711",1415,576,4
"48712",2297,174,4
"48713",2675,485,5
"48714",2675,73,5
"48715",2542,330,2
"48716",1644,146,1
"48717",1104,834,3
"48718",2393,813,5
"48719",587,790,2
"48720",2658,1002,5
"48721",1324,446,4
"48722",2177,811,5
"48723",1933,470,2
"48724",405,346,2
"48725",672,363,3
"48726",1245,1028,3
"48727",1767,383,3
"48728",931,850,3
"48729",502,497,5
"48730",2703,480,3
"48731",955,835,2
"48732",2182,177,5
"48733",1215,806,3
"48734",2046,419,5
"48735",1685,614,3
"48736",276,535,5
"48737",2969,436,5
"48738",1088,333,4
"48739",1011,22,3
"48740",737,579,3
"48741",2039,137,3
"48742",2237,119,4
"48743",1444,517,3
"48744",2962,104,5
"48745",1433,350,5
"48746",2897,555,5
"48747",55,588,3
"48748",1183,785,5
"48749",1372,504,3
"48750",1942,794,5
"48751",2473,113,4
"48752",1095,700,4
"48753",1103,767,4
"48754",1000,191,5
"48755",2686,811,5
"48756",2971,627,2
"48757",570,820,4
"48758",1401,800,4
"48759",1663,678,5
"48760",1628,720,4
"48761",1676,992,5
"48762",2908,605,4
"48763",305,36,3
"48764",2226,557,4
"48765",512,315,4
"48766",365,555,4
"48767",185,913,2
"48768",2048,703,3
"48769",2201,185,4
"48770",1845,474,5
"48771",2744,608,5
"48772",294,400,4
"48773",2863,241,5
"48774",344,196,4
"48775",273,28,5
"48776",1705,398,4
"48777",628,836,2
"48778",1704,897,5
"48779",344,461,3
"48780",2809,1021,4
"48781",1815,944,3
"48782",76,175,3
"48783",1186,863,1
"48784",2140,1017,5
"48785",2665,124,4
"48786",2588,259,4
"48787",5,969,4
"48788",659,967,4
"48789",1993,709,2
"48790",976,597,4
"48791",2856,17,4
"48792",1213,804,3
"48793",2533,810,5
"48794",1117,291,3
"48795",2201,668,5
"48796",52,537,4
"48797",2958,868,3
"48798",2199,212,4
"48799",2235,887,3
"48800",1080,647,3
"48801",1330,929,4
"48802",2786,466,3
"48803",2937,71,4
"48804",1180,829,5
"48805",2971,1016,4
"48806",232,74,4
"48807",281,228,4
"48808",1688,131,3
"48809",2741,884,3
"48810",1972,541,4
"48811",582,1018,3
"48812",2562,60,3
"48813",2187,764,2
"48814",964,622,2
"48815",2433,34,4
"48816",734,276,5
"48817",2057,994,2
"48818",2467,207,4
"48819",491,334,4
"48820",427,170,5
"48821",115,870,5
"48822",518,543,3
"48823",929,511,4
"48824",1103,740,2
"48825",2877,51,4
"48826",2060,618,3
"48827",101,994,5
"48828",1115,87,4
"48829",2278,382,4
"48830",2324,768,4
"48831",2511,858,5
"48832",2371,502,5
"48833",2562,451,4
"48834",1532,394,3
"48835",2691,386,4
"48836",175,121,5
"48837",1975,485,3
"48838",2009,940,5
"48839",155,204,3
"48840",525,448,3
"48841",1704,573,3
"48842",725,584,3
"48843",1387,938,3
"48844",424,427,4
"48845",1034,310,3
"48846",1379,277,1
"48847",2025,640,4
"48848",2987,952,3
"48849",1452,521,4
"48850",1130,241,3
"48851",2428,686,5
"48852",2797,20,3
"48853",267,145,5
"48854",2488,673,4
"48855",2728,310,4
"48856",1201,103,2
"48857",2900,110,4
"48858",1469,196,4
"48859",2328,732,4
"48860",1367,587,4
"48861",1458,257,3
"48862",1906,994,4
"48863",2912,363,3
"48864",1308,601,4
"48865",2886,252,4
"48866",435,9,5
"48867",1362,730,3
"48868",2166,47,4
"48869",2636,555,4
"48870",2250,894,4
"48871",2803,542,5
"48872",1480,101,3
"48873",637,456,2
"48874",536,283,3
"48875",2252,793,3
"48876",2350,996,5
"48877",1961,660,4
"48878",2937,261,2
"48879",1102,507,3
"48880",828,441,3
"48881",2457,601,4
"48882",57,909,3
"48883",968,507,5
"48884",2400,870,3
"48885",20,404,3
"48886",626,997,4
"48887",175,285,3
"48888",1978,979,1
"48889",842,918,3
"48890",1556,266,4
"48891",539,862,1
"48892",1634,424,4
"48893",222,831,5
"48894",818,984,5
"48895",411,890,2
"48896",1555,349,3
"48897",157,77,3
"48898",26,766,4
"48899",112,1013,5
"48900",1008,555,3
"48901",2186,719,5
"48902",1327,761,4
"48903",2630,635,5
"48904",2025,336,4
"48905",1955,228,5
"48906",2841,266,3
"48907",1303,212,3
"48908",2077,746,4
"48909",281,204,3
"48910",2285,743,5
"48911",2354,556,4
"48912",449,383,4
"48913",2219,1029,4
"48914",1726,78,3
"48915",2399,327,3
"48916",1938,428,4
"48917",1990,663,5
"48918",562,66,4
"48919",1948,311,3
"48920",1759,345,5
"48921",1928,845,2
"48922",2944,161,5
"48923",458,633,4
"48924",2305,106,2
"48925",2309,626,4
"48926",2102,482,1
"48927",781,5,3
"48928",1118,822,4
"48929",211,709,4
"48930",1889,549,3
"48931",1315,526,3
"48932",1328,322,5
"48933",1678,383,3
"48934",1243,733,4
"48935",843,144,5
"48936",2211,363,4
"48937",885,310,4
"48938",507,159,2
"48939",189,928,3
"48940",1634,786,4
"48941",576,312,5
"48942",2014,589,4
"48943",2711,658,4
"48944",426,49,4
"48945",610,894,5
"48946",2755,978,3
"48947",2036,630,4
"48948",2266,860,5
"48949",1216,55,3
"48950",1240,947,5
"48951",683,1011,4
"48952",1563,51,5
"48953",121,621,4
"48954",748,473,4
"48955",2307,186,5
"48956",2105,496,4
"48957",736,399,4
"48958",1930,253,1
"48959",1740,1005,4
"48960",1844,115,3
"48961",2472,145,5
"48962",1458,410,4
"48963",493,474,5
"48964",2402,288,2
"48965",991,719,3
"48966",2801,107,3
"48967",2835,39,4
"48968",1668,945,1
"48969",1728,269,3
"48970",534,254,2
"48971",1115,762,4
"48972",2184,1029,5
"48973",1629,522,5
"48974",2539,390,2
"48975",1280,278,5
"48976",358,630,4
"48977",2463,833,3
"48978",740,927,3
"48979",2200,937,3
"48980",2169,68,4
"48981",1970,132,4
"48982",2397,546,2
"48983",2112,107,4
"48984",696,49,4
"48985",464,1019,4
"48986",1569,838,3
"48987",760,372,3
"48988",1874,509,2
"48989",2798,238,3
"48990",550,223,4
"48991",1609,143,5
"48992",2268,540,5
"48993",1355,929,5
"48994",2661,688,4
"48995",571,683,5
"48996",371,382,5
"48997",1235,319,3
"48998",2202,61,5
"48999",1815,485,4
"49000",120,845,3
"49001",1054,869,3
"49002",1965,978,4
"49003",42,788,4
"49004",2436,941,4
"49005",90,722,5
"49006",1240,297,4
"49007",1530,996,5
"49008",2899,182,4
"49009",2593,114,4
"49010",1564,841,4
"49011",95,144,5
"49012",28,722,3
"49013",1975,454,4
"49014",430,607,3
"49015",379,735,3
"49016",1705,459,4
"49017",2773,829,5
"49018",2514,379,4
