"","X1_validation","X2_validation","Y_validation"
"2714",1496,707,4
"2715",2979,30,5
"2716",2649,256,4
"2717",2453,115,4
"2718",2273,546,5
"2719",2442,388,4
"2720",1592,33,5
"2721",1986,21,4
"2722",820,881,4
"2723",516,43,4
"2724",671,223,5
"2725",2709,898,3
"2726",1526,583,3
"2727",2184,926,5
"2728",250,464,5
"2729",17,89,4
"2730",1800,146,3
"2731",1999,448,4
"2732",2357,552,3
"2733",2941,231,5
"2734",2840,1,5
"2735",2974,139,4
"2736",1295,936,4
"2737",2321,744,4
"2738",1192,1,4
"2739",2367,92,4
"2740",1305,413,2
"2741",2831,203,4
"2742",4,35,5
"2743",1032,491,5
"2744",2350,48,4
"2745",2289,20,5
"2746",801,440,5
"2747",1182,101,5
"2748",607,559,4
"2749",791,317,4
"2750",673,42,4
"2751",1060,180,3
"2752",1596,132,5
"2753",360,197,5
"2754",2565,56,5
"2755",87,80,3
"2756",2057,91,4
"2757",968,273,5
"2758",2876,12,4
"2759",2723,20,1
"2760",1092,34,4
"2761",855,651,5
"2762",1572,331,5
"2763",926,8,3
"2764",1534,146,4
"2765",1041,266,4
"2766",1415,91,3
"2767",1742,991,3
"2768",1581,333,3
"2769",339,19,5
"2770",582,35,3
"2771",504,89,2
"2772",7,668,4
"2773",1607,142,3
"2774",1170,21,1
"2775",2007,36,4
"2776",1530,7,2
"2777",2370,310,5
"2778",2257,157,5
"2779",2506,293,5
"2780",33,247,5
"2781",93,57,5
"2782",2262,371,5
"2783",1269,357,4
"2784",2283,988,4
"2785",939,22,5
"2786",531,307,4
"2787",2975,3,4
"2788",2997,35,4
"2789",1777,567,4
"2790",627,9,5
"2791",2149,882,1
"2792",104,14,2
"2793",989,366,5
"2794",2798,845,3
"2795",1911,12,4
"2796",1090,128,2
"2797",1595,101,5
"2798",595,9,5
"2799",2743,408,4
"2800",1169,12,5
"2801",732,615,5
"2802",1309,125,4
"2803",2998,152,4
"2804",1852,26,5
"2805",1776,52,5
"2806",2141,221,2
"2807",2336,337,5
"2808",1218,59,5
"2809",621,968,4
"2810",1612,540,3
"2811",687,81,2
"2812",1076,274,4
"2813",2193,496,5
"2814",2132,2,5
"2815",2600,224,5
"2816",752,602,5
"2817",2096,525,3
"2818",1784,230,3
"2819",548,9,4
"2820",34,738,5
"2821",1670,925,5
"2822",644,669,5
"2823",2932,22,5
"2824",830,266,5
"2825",1799,75,4
"2826",875,26,4
"2827",958,4,4
"2828",2187,66,5
"2829",2743,353,2
"2830",295,196,3
"2831",2285,790,3
"2832",856,22,5
"2833",885,897,3
"2834",2723,203,2
"2835",160,179,5
"2836",1327,112,5
"2837",2939,23,5
"2838",2379,71,5
"2839",1189,360,1
"2840",484,43,5
"2841",1547,134,4
"2842",2787,79,5
"2843",1040,781,5
"2844",2945,3,5
"2845",712,134,1
"2846",2954,262,5
"2847",1093,157,5
"2848",2825,190,5
"2849",1464,36,5
"2850",1562,331,3
"2851",2184,7,2
"2852",1054,52,4
"2853",1509,55,5
"2854",2809,665,5
"2855",295,12,4
"2856",149,391,3
"2857",2215,170,5
"2858",702,1,5
"2859",2210,106,5
"2860",638,45,5
"2861",922,884,1
"2862",2001,5,5
"2863",1141,51,5
"2864",376,276,1
"2865",1015,412,5
"2866",1325,166,5
"2867",1530,200,5
"2868",1946,447,3
"2869",1032,318,3
"2870",2201,809,4
"2871",959,178,4
"2872",414,42,3
"2873",2324,252,3
"2874",1765,466,5
"2875",1845,537,4
"2876",458,123,5
"2877",2961,49,2
"2878",625,113,4
"2879",2966,145,4
"2880",317,540,2
"2881",1285,991,2
"2882",615,403,3
"2883",283,50,5
"2884",1213,211,4
"2885",1738,131,4
"2886",1707,36,5
"2887",2165,418,4
"2888",1306,488,3
"2889",904,95,5
"2890",27,324,3
"2891",1936,930,5
"2892",125,36,5
"2893",359,420,5
"2894",546,869,5
"2895",1610,32,5
"2896",2990,184,4
"2897",80,36,5
"2898",2839,7,4
"2899",2321,106,5
"2900",1343,404,5
"2901",793,265,5
"2902",1519,574,4
"2903",1811,89,2
"2904",1777,928,4
"2905",1823,518,5
"2906",830,69,5
"2907",2879,292,4
"2908",1430,71,5
"2909",1080,160,5
"2910",2944,807,4
"2911",2544,375,4
"2912",2465,877,5
"2913",447,3,5
"2914",1041,1,4
"2915",2854,587,5
"2916",1069,370,5
"2917",2061,90,5
"2918",283,560,5
"2919",2126,382,5
"2920",2921,39,2
"2921",1550,6,5
"2922",1851,313,5
"2923",1290,67,5
"2924",2020,38,5
"2925",2125,821,5
"2926",1279,41,5
"2927",2515,8,1
"2928",137,659,5
"2929",656,992,1
"2930",675,6,5
"2931",1518,111,4
"2932",1542,1,3
"2933",2675,468,5
"2934",883,52,4
"2935",854,333,5
"2936",1570,100,4
"2937",2628,207,5
"2938",2255,963,4
"2939",2395,2,4
"2940",716,29,5
"2941",2074,23,5
"2942",2504,74,5
"2943",1322,845,5
"2944",2885,736,3
"2945",1335,362,2
"2946",2283,85,5
"2947",1182,313,5
"2948",792,2,5
"2949",1275,94,5
"2950",1992,64,5
"2951",1712,12,5
"2952",1741,860,4
"2953",352,151,5
"2954",889,84,2
"2955",404,424,5
"2956",802,329,5
"2957",1339,288,5
"2958",2433,201,5
"2959",39,325,3
"2960",1289,39,5
"2961",1188,117,1
"2962",2382,624,4
"2963",2326,757,4
"2964",773,559,4
"2965",1172,246,4
"2966",1881,232,5
"2967",2149,173,1
"2968",1093,23,4
"2969",2798,316,5
"2970",437,804,5
"2971",646,308,5
"2972",1151,29,5
"2973",1013,202,4
"2974",1443,224,5
"2975",276,156,4
"2976",2284,176,5
"2977",1149,59,4
"2978",2349,550,5
"2979",271,64,5
"2980",2525,8,5
"2981",2716,277,5
"2982",361,76,4
"2983",1096,91,5
"2984",1754,101,3
"2985",430,316,4
"2986",2022,34,5
"2987",468,874,5
"2988",147,763,5
"2989",279,171,5
"2990",654,36,5
"2991",1892,286,4
"2992",2953,9,4
"2993",1413,43,5
"2994",1830,27,5
"2995",1825,757,5
"2996",1435,115,5
"2997",2828,426,3
"2998",2290,580,5
"2999",2329,614,5
"3000",83,551,3
"3001",920,4,5
"3002",2972,73,4
"3003",501,72,5
"3004",2159,655,5
"3005",2708,455,4
"3006",2906,44,5
"3007",1763,620,5
"3008",1612,415,5
"3009",326,154,5
"3010",375,53,4
"3011",554,154,3
"3012",1060,947,5
"3013",466,614,4
"3014",2043,459,5
"3015",1663,166,4
"3016",263,101,5
"3017",1144,26,4
"3018",2266,943,5
"3019",2146,2,5
"3020",1041,83,4
"3021",1994,178,5
"3022",1070,287,5
"3023",2597,465,5
"3024",282,50,2
"3025",1243,747,5
"3026",241,43,4
"3027",2277,1,5
"3028",2359,690,3
"3029",2220,357,5
"3030",143,81,4
"3031",2099,793,4
"3032",2777,1,5
"3033",262,12,5
"3034",2988,57,1
"3035",2044,17,4
"3036",791,3,5
"3037",2604,578,4
"3038",1132,55,5
"3039",986,46,5
"3040",2905,493,2
"3041",2101,602,5
"3042",804,173,4
"3043",2422,164,5
"3044",1793,56,1
"3045",216,131,4
"3046",2436,58,4
"3047",1679,515,5
"3048",126,933,4
"3049",2681,665,1
"3050",500,643,5
"3051",2130,91,5
"3052",774,240,2
"3053",408,3,5
"3054",358,557,5
"3055",1685,64,5
"3056",1375,410,3
"3057",530,48,4
"3058",625,67,5
"3059",202,52,3
"3060",2210,769,5
"3061",2284,655,5
"3062",1448,2,5
"3063",470,1,5
"3064",864,875,3
"3065",1878,12,3
"3066",444,4,5
"3067",2413,79,5
"3068",400,412,5
"3069",2596,74,5
"3070",2296,186,4
"3071",1570,438,4
"3072",2374,106,4
"3073",1498,3,4
"3074",630,361,4
"3075",229,70,3
"3076",2057,709,5
"3077",2421,350,4
"3078",1056,4,5
"3079",1831,874,2
"3080",949,8,3
"3081",932,100,5
"3082",2521,155,5
"3083",575,602,5
"3084",1268,440,2
"3085",556,204,5
"3086",337,35,4
"3087",1267,70,4
"3088",1655,358,3
"3089",2227,92,1
"3090",1271,42,1
"3091",1910,459,5
"3092",352,99,1
"3093",54,374,4
"3094",2747,1,4
"3095",2701,419,4
"3096",2182,702,5
"3097",838,281,5
"3098",2895,914,4
"3099",225,74,5
"3100",670,436,1
"3101",1712,256,1
"3102",1949,623,5
"3103",1502,266,2
"3104",398,96,5
"3105",103,22,5
"3106",448,22,5
"3107",1526,223,5
"3108",724,4,5
"3109",1089,17,5
"3110",2233,62,4
"3111",187,97,5
"3112",1978,19,5
"3113",2060,953,5
"3114",2282,32,5
"3115",250,53,4
"3116",2832,509,3
"3117",696,492,3
"3118",1807,615,5
"3119",447,1,5
"3120",658,61,5
"3121",1140,66,5
"3122",377,22,5
"3123",2223,536,5
"3124",479,183,5
"3125",2871,117,5
"3126",1886,156,5
"3127",1386,206,5
"3128",2730,118,4
"3129",1635,154,4
"3130",1748,97,5
"3131",1116,30,5
"3132",2495,144,4
"3133",1724,77,4
"3134",2332,219,3
"3135",1187,876,1
"3136",471,53,4
"3137",1384,444,3
"3138",1896,59,5
"3139",385,597,3
"3140",933,335,4
"3141",313,975,2
"3142",2161,17,5
"3143",1975,713,5
"3144",2162,644,4
"3145",1850,855,5
"3146",664,41,5
"3147",2538,137,5
"3148",728,122,5
"3149",63,377,5
"3150",1378,266,4
"3151",2521,17,5
"3152",2057,857,5
"3153",697,118,5
"3154",44,89,5
"3155",2207,8,5
"3156",2954,979,5
"3157",2992,21,4
"3158",1656,60,4
"3159",2917,883,4
"3160",19,55,3
"3161",1267,538,5
"3162",1788,69,5
"3163",2128,75,4
"3164",276,250,3
"3165",2526,225,2
"3166",2833,518,5
"3167",2223,145,5
"3168",1091,388,5
"3169",2411,4,5
"3170",1897,1,5
"3171",758,20,3
"3172",2551,81,3
"3173",1280,366,1
"3174",2015,31,1
"3175",1480,337,5
"3176",2863,2,5
"3177",100,174,3
"3178",2426,287,5
"3179",2645,46,5
"3180",2527,104,5
"3181",2301,751,5
"3182",992,519,4
"3183",2502,421,3
"3184",383,53,5
"3185",2508,165,1
"3186",171,260,5
"3187",2269,77,3
"3188",415,166,4
"3189",2704,337,5
"3190",591,281,4
"3191",322,51,5
"3192",2326,15,5
"3193",2190,624,3
"3194",2031,825,5
"3195",158,1,4
"3196",2806,729,4
"3197",1197,750,5
"3198",2943,89,4
"3199",581,52,3
"3200",602,459,4
"3201",685,895,5
"3202",697,14,5
"3203",127,160,3
"3204",2459,763,5
"3205",1782,52,1
"3206",1490,315,5
"3207",2266,25,5
"3208",473,147,5
"3209",466,995,4
"3210",2911,310,5
"3211",1338,883,3
"3212",1724,97,3
"3213",2749,97,5
"3214",723,682,3
"3215",1428,707,5
"3216",202,156,5
"3217",2385,166,5
"3218",906,144,4
"3219",2704,705,5
"3220",2168,82,5
"3221",307,61,5
"3222",2562,156,5
"3223",374,515,5
"3224",1077,987,5
"3225",1171,1,4
"3226",1478,159,5
"3227",1543,172,5
"3228",589,654,5
"3229",1393,7,5
"3230",1607,444,5
"3231",1516,75,4
"3232",159,335,5
"3233",2021,954,5
"3234",1297,74,4
"3235",2053,600,5
"3236",2800,164,5
"3237",842,978,4
"3238",1810,545,4
"3239",2734,266,5
"3240",2882,94,5
"3241",1738,485,3
"3242",2358,89,5
"3243",2004,45,4
"3244",783,218,5
"3245",764,44,5
"3246",387,2,3
"3247",56,18,1
"3248",1459,543,2
"3249",83,115,4
"3250",98,224,5
"3251",1193,1,3
"3252",58,243,4
"3253",1557,9,5
"3254",1257,36,5
"3255",242,20,5
"3256",2795,482,5
"3257",1604,32,5
"3258",1691,3,4
"3259",282,230,4
"3260",699,8,5
"3261",891,431,5
"3262",866,496,5
"3263",338,103,1
"3264",1835,855,5
"3265",990,19,5
"3266",1179,150,5
"3267",1559,583,5
"3268",65,3,5
"3269",2194,134,1
"3270",1496,295,4
"3271",766,396,4
"3272",2731,2,5
"3273",1118,493,4
"3274",1536,96,3
"3275",1927,789,5
"3276",2499,310,5
"3277",2993,656,5
"3278",648,253,2
"3279",625,154,4
"3280",2800,651,4
"3281",107,144,3
"3282",1786,98,5
"3283",1944,291,4
"3284",2713,63,5
"3285",2671,97,5
"3286",278,678,5
"3287",1869,151,4
"3288",154,12,5
"3289",2220,371,5
"3290",2423,380,5
"3291",2224,92,5
"3292",2446,191,3
"3293",2518,138,3
"3294",2219,196,3
"3295",543,202,5
"3296",1278,111,5
"3297",974,9,5
"3298",2956,399,5
"3299",1467,651,4
"3300",1902,8,5
"3301",979,14,5
"3302",387,874,4
"3303",2032,637,3
"3304",114,226,5
"3305",722,350,5
"3306",2104,113,5
"3307",1105,66,5
"3308",1332,191,4
"3309",644,21,5
"3310",1357,59,3
"3311",410,36,5
"3312",1826,40,4
"3313",862,917,4
"3314",2388,344,4
"3315",2445,136,5
"3316",818,428,2
"3317",623,1,4
"3318",1264,69,4
"3319",2892,80,4
"3320",1516,174,3
"3321",1552,471,4
"3322",2880,609,5
"3323",1401,213,5
"3324",2095,381,4
"3325",2764,48,5
"3326",1782,669,2
"3327",2135,127,2
"3328",156,9,5
"3329",696,740,3
"3330",795,10,5
"3331",321,23,4
"3332",2510,438,4
"3333",207,73,4
"3334",1035,41,5
"3335",1775,371,5
"3336",2336,74,5
"3337",2316,391,3
"3338",2003,421,3
"3339",2372,452,5
"3340",1789,73,3
"3341",2501,20,4
"3342",2531,677,1
"3343",2738,69,5
"3344",275,3,5
"3345",22,596,4
"3346",2127,318,5
"3347",2699,208,4
"3348",588,43,4
"3349",1654,80,1
"3350",1718,33,4
"3351",2633,776,4
"3352",2156,963,4
"3353",581,115,5
"3354",2197,572,5
"3355",2107,266,1
"3356",1169,142,4
"3357",614,77,5
"3358",655,310,5
"3359",180,281,3
"3360",2613,9,5
"3361",1396,270,4
"3362",2912,355,4
"3363",105,21,4
"3364",2763,35,3
"3365",2166,343,1
"3366",695,928,4
"3367",2370,277,5
"3368",2324,528,5
"3369",2522,930,3
"3370",1359,10,4
"3371",2002,583,3
"3372",39,242,5
"3373",721,157,3
"3374",1648,85,4
"3375",2432,504,4
"3376",2490,819,4
"3377",1058,805,4
"3378",2955,188,4
"3379",564,95,5
"3380",1608,986,5
"3381",1421,552,4
"3382",2646,220,4
"3383",587,59,4
"3384",547,102,5
"3385",1555,260,5
"3386",2187,262,5
"3387",366,172,4
"3388",790,206,5
"3389",1582,15,5
"3390",1037,54,4
"3391",2851,60,2
"3392",2077,902,5
"3393",598,133,5
"3394",909,8,3
"3395",2881,205,3
"3396",1690,100,5
"3397",1116,313,5
"3398",1018,165,5
"3399",541,819,4
"3400",2085,125,4
"3401",2053,119,5
"3402",236,624,4
"3403",2649,690,3
"3404",961,535,4
"3405",1119,145,5
"3406",211,780,2
"3407",540,30,5
"3408",2369,31,3
"3409",286,893,4
"3410",2000,730,3
"3411",242,54,4
"3412",309,211,5
"3413",2452,223,5
"3414",2893,7,3
"3415",1161,91,2
"3416",297,625,4
"3417",972,175,5
"3418",362,113,5
"3419",308,90,5
"3420",2372,153,5
"3421",231,64,4
"3422",745,287,5
"3423",207,25,5
"3424",777,129,5
"3425",1670,208,5
"3426",2005,2,5
"3427",365,291,2
"3428",1162,28,1
"3429",829,65,3
"3430",2423,3,4
"3431",2825,152,2
"3432",88,632,5
"3433",151,859,5
"3434",2728,173,3
"3435",1953,81,5
"3436",241,741,3
"3437",2739,80,5
"3438",2383,4,5
"3439",2408,960,5
"3440",275,5,2
"3441",2427,55,5
"3442",2000,168,5
"3443",574,134,5
"3444",1145,23,5
"3445",1971,230,4
"3446",2231,126,3
"3447",2140,182,3
"3448",1517,459,5
"3449",1190,423,4
"3450",436,161,4
"3451",2088,220,5
"3452",2508,360,5
"3453",451,20,5
"3454",1631,33,5
"3455",1407,115,5
"3456",849,381,5
"3457",2486,537,3
"3458",1733,244,1
"3459",588,95,5
"3460",1372,37,5
"3461",2401,209,5
"3462",1998,71,4
"3463",2542,2,5
"3464",1838,729,3
"3465",2716,361,5
"3466",1659,3,3
"3467",839,434,3
"3468",1777,250,5
"3469",710,71,4
"3470",754,93,4
"3471",283,392,5
"3472",1467,494,3
"3473",1161,44,3
"3474",1050,7,5
"3475",2224,75,4
"3476",403,579,5
"3477",364,58,5
"3478",1942,50,5
"3479",903,659,3
"3480",1063,213,2
"3481",542,9,4
"3482",121,112,4
"3483",2521,158,4
"3484",2572,710,1
"3485",669,157,5
"3486",2746,832,5
"3487",201,157,3
"3488",985,117,1
"3489",2831,329,4
"3490",1882,25,5
"3491",811,444,5
"3492",2408,622,4
"3493",652,412,5
"3494",2535,514,2
"3495",999,542,5
"3496",2064,79,5
"3497",1764,35,2
"3498",840,1,2
"3499",2641,314,4
"3500",57,257,3
"3501",812,383,5
"3502",2551,69,4
"3503",336,351,2
"3504",2064,69,5
"3505",1709,15,5
"3506",76,9,5
"3507",1674,2,5
"3508",452,302,5
"3509",728,416,3
"3510",1223,432,4
"3511",2195,373,5
"3512",1002,833,5
"3513",288,65,4
"3514",2017,26,5
"3515",514,234,3
"3516",2463,446,5
"3517",2986,58,4
"3518",2163,70,1
"3519",895,459,4
"3520",962,783,1
"3521",1441,59,4
"3522",2100,47,3
"3523",876,368,4
"3524",2758,562,4
"3525",1246,7,3
"3526",2908,7,3
"3527",303,145,5
"3528",309,471,1
"3529",2469,36,4
"3530",2664,634,4
"3531",1374,2,5
"3532",1745,89,5
"3533",1288,52,5
"3534",37,188,5
"3535",1240,721,5
"3536",2169,583,5
"3537",839,54,4
"3538",2550,984,3
"3539",2228,4,4
"3540",2260,107,4
"3541",249,75,4
"3542",48,119,5
"3543",666,898,2
"3544",379,213,3
"3545",78,17,1
"3546",1998,102,4
"3547",221,213,5
"3548",1632,327,3
"3549",2065,183,5
"3550",1739,356,5
"3551",1415,52,5
"3552",1668,9,5
"3553",111,280,3
"3554",2666,7,2
"3555",460,80,5
"3556",2523,207,1
"3557",1186,29,5
"3558",2982,50,5
"3559",2937,73,4
"3560",1409,627,5
"3561",1239,6,5
"3562",834,295,5
"3563",774,84,4
"3564",2151,80,4
"3565",1256,29,5
"3566",680,957,2
"3567",2281,657,2
"3568",1745,10,5
"3569",2491,74,5
"3570",2644,243,4
"3571",1298,748,3
"3572",1290,6,5
"3573",2135,223,4
"3574",2293,443,3
"3575",2146,826,5
"3576",1240,844,5
"3577",684,32,5
"3578",584,127,5
"3579",784,128,4
"3580",1628,291,5
"3581",507,215,5
"3582",2868,150,5
"3583",2685,157,4
"3584",1380,508,4
"3585",919,208,2
"3586",2798,8,3
"3587",483,66,4
"3588",2335,44,3
"3589",387,906,4
"3590",880,869,5
"3591",2461,731,2
"3592",2559,150,5
"3593",1549,2,5
"3594",1213,3,4
"3595",2819,175,5
"3596",2836,13,1
"3597",1168,510,5
"3598",900,622,4
"3599",1006,266,5
"3600",508,481,4
"3601",236,727,5
"3602",2266,128,1
"3603",1208,1,5
"3604",1794,230,4
"3605",343,470,5
"3606",2824,75,5
"3607",2140,44,5
"3608",372,15,5
"3609",1173,85,5
"3610",2299,12,3
"3611",2302,45,5
"3612",1288,228,1
"3613",558,413,3
"3614",602,467,5
"3615",2419,292,5
"3616",1322,917,5
"3617",2759,256,1
"3618",783,701,5
"3619",642,593,5
"3620",712,208,1
"3621",1345,706,4
"3622",2408,25,5
"3623",2933,777,4
"3624",1273,18,2
"3625",265,194,4
"3626",1437,115,5
"3627",1038,165,5
"3628",99,1,3
"3629",2687,521,5
"3630",2232,44,5
"3631",441,243,5
"3632",2711,38,4
"3633",2358,4,4
"3634",2037,281,4
"3635",2319,27,2
"3636",2166,394,3
"3637",1915,763,5
"3638",1284,61,5
"3639",1978,200,5
"3640",2892,438,4
"3641",1368,26,4
"3642",277,14,5
"3643",2350,552,3
"3644",976,58,2
"3645",1192,119,5
"3646",684,841,5
"3647",2305,774,5
"3648",2153,625,5
"3649",2381,314,5
"3650",1006,893,3
"3651",1184,76,5
"3652",1044,260,5
"3653",936,23,5
"3654",470,234,4
"3655",2296,958,4
"3656",2372,850,1
"3657",894,6,1
"3658",483,37,5
"3659",2134,2,5
"3660",2248,285,3
"3661",163,209,5
"3662",1965,208,4
"3663",2347,174,4
"3664",1307,882,4
"3665",1542,200,4
"3666",2384,913,4
"3667",2869,668,3
"3668",780,787,4
"3669",2915,584,5
"3670",214,313,5
"3671",315,59,5
"3672",1575,626,1
"3673",937,40,5
"3674",1135,94,5
"3675",706,292,2
"3676",169,3,5
"3677",673,91,5
"3678",1863,3,5
"3679",853,125,4
"3680",1403,451,1
"3681",1268,922,5
"3682",1789,1,3
"3683",1347,562,1
"3684",916,111,5
"3685",1313,731,1
"3686",1283,745,5
"3687",2235,91,2
"3688",494,186,5
"3689",147,817,4
"3690",783,1,5
"3691",1346,134,4
"3692",901,137,4
"3693",2788,331,3
"3694",1282,45,5
"3695",498,465,5
"3696",1155,220,5
"3697",2085,7,2
"3698",872,2,5
"3699",1733,279,5
"3700",2553,273,2
"3701",2810,107,5
"3702",751,283,2
"3703",616,459,4
"3704",2301,124,5
"3705",1393,954,5
"3706",2998,139,4
"3707",1618,104,5
"3708",1052,217,5
"3709",1322,35,4
"3710",1367,151,5
"3711",2613,132,1
"3712",2945,898,4
"3713",1565,61,5
"3714",2847,32,5
"3715",2666,220,3
"3716",1378,56,4
"3717",921,134,5
"3718",882,19,5
"3719",174,178,4
"3720",2702,92,5
"3721",480,419,4
"3722",2335,298,2
"3723",1228,75,3
"3724",591,6,5
"3725",1463,295,4
"3726",2095,49,2
"3727",1313,97,5
"3728",2496,494,2
"3729",1017,337,5
"3730",586,279,1
"3731",448,525,1
"3732",1158,977,4
"3733",1872,22,5
"3734",2098,15,4
"3735",43,45,4
"3736",949,64,4
"3737",623,492,3
"3738",1329,204,5
"3739",849,327,4
"3740",1337,482,5
"3741",1011,188,5
"3742",2441,184,5
"3743",2681,510,4
"3744",1355,799,5
"3745",1782,255,4
"3746",735,223,3
"3747",1671,260,5
"3748",724,174,5
"3749",2319,8,5
"3750",822,319,4
"3751",2422,635,5
"3752",760,27,5
"3753",2312,242,5
"3754",1825,167,3
"3755",733,3,5
"3756",2145,416,5
"3757",268,538,5
"3758",242,453,5
"3759",2084,6,5
"3760",408,987,3
"3761",1673,8,5
"3762",1170,69,5
"3763",260,131,4
"3764",1693,898,2
"3765",1626,609,4
"3766",2655,336,5
"3767",758,85,5
"3768",2118,906,5
"3769",965,525,1
"3770",2384,56,5
"3771",1202,4,5
"3772",930,429,3
"3773",2695,370,3
"3774",761,352,5
"3775",2508,466,1
"3776",1662,86,5
"3777",269,64,4
"3778",869,243,3
"3779",2749,196,5
"3780",2394,79,5
"3781",596,1,5
"3782",2129,355,2
"3783",2559,50,5
"3784",2579,34,5
"3785",353,8,1
"3786",2081,453,1
"3787",1168,34,3
"3788",1801,444,5
"3789",2332,158,4
"3790",245,75,4
"3791",2429,177,5
"3792",1597,152,5
"3793",2112,415,5
"3794",1415,41,5
"3795",1374,922,5
"3796",812,7,4
"3797",2992,287,5
"3798",1509,75,5
"3799",1645,860,4
"3800",2993,287,4
"3801",2980,76,5
"3802",1596,897,3
"3803",1765,933,4
"3804",343,2,4
"3805",218,543,2
"3806",642,713,5
"3807",2738,83,5
"3808",1672,383,5
"3809",1445,178,3
"3810",2,631,5
"3811",2072,50,4
"3812",2332,867,5
"3813",1949,394,5
"3814",716,252,5
"3815",416,182,4
"3816",1416,130,3
"3817",707,120,5
"3818",2081,63,5
"3819",2209,465,5
"3820",1386,122,5
"3821",871,62,3
"3822",2576,468,4
"3823",2434,225,5
"3824",2103,2,5
"3825",2674,350,5
"3826",2265,835,2
"3827",2713,847,3
"3828",985,9,4
"3829",1382,601,5
"3830",2277,94,5
"3831",1003,282,5
"3832",2487,345,5
"3833",1642,107,5
"3834",878,26,5
"3835",2787,285,4
"3836",2689,434,3
"3837",1012,56,3
"3838",1183,109,5
"3839",1186,220,5
"3840",2073,115,4
"3841",2624,7,4
"3842",262,69,5
"3843",2130,314,5
"3844",2436,368,5
"3845",1820,444,5
"3846",729,302,4
"3847",1848,61,3
"3848",15,608,5
"3849",935,4,4
"3850",1541,574,5
"3851",1268,593,4
"3852",1613,76,2
"3853",1254,119,3
"3854",2142,53,5
"3855",1980,101,5
"3856",1885,44,5
"3857",321,3,5
"3858",1355,510,4
"3859",2729,529,4
"3860",1179,276,5
"3861",1441,9,5
"3862",1485,119,5
"3863",2864,664,5
"3864",1827,947,4
"3865",1954,624,2
"3866",443,335,4
"3867",980,89,5
"3868",2686,66,5
"3869",2674,60,5
"3870",658,822,5
"3871",840,767,4
"3872",296,769,5
"3873",2229,3,5
"3874",1611,357,5
"3875",2104,636,4
"3876",318,78,5
"3877",1282,220,4
"3878",267,59,5
"3879",1715,137,5
"3880",1012,612,3
"3881",524,78,1
"3882",2383,91,5
"3883",2194,6,5
"3884",873,262,5
"3885",2329,552,2
"3886",2900,17,5
"3887",1051,7,5
"3888",1256,260,4
"3889",785,585,5
"3890",1631,314,5
"3891",116,25,5
"3892",1912,311,1
"3893",546,761,5
"3894",1457,941,5
"3895",2853,219,3
"3896",2278,510,4
"3897",1013,125,5
"3898",1029,420,5
"3899",491,415,5
"3900",2426,361,4
"3901",1203,196,3
"3902",1646,31,5
"3903",2363,278,4
"3904",1495,69,5
"3905",2883,135,5
"3906",1093,3,5
"3907",828,65,3
"3908",1801,55,5
"3909",1227,92,5
"3910",310,602,3
"3911",1437,54,5
"3912",542,46,3
"3913",1456,178,4
"3914",2665,99,5
"3915",967,615,5
"3916",2608,59,5
"3917",1062,58,3
"3918",2374,273,4
"3919",1534,49,5
"3920",2370,186,5
"3921",704,35,4
"3922",324,461,5
"3923",317,157,1
"3924",1702,59,5
"3925",1697,7,5
"3926",1280,767,4
"3927",482,309,5
"3928",1168,875,2
"3929",1491,952,4
"3930",2883,39,4
"3931",2285,17,5
"3932",1658,191,3
"3933",2936,12,5
"3934",2208,774,4
"3935",2183,19,5
"3936",1314,28,1
"3937",1927,309,5
"3938",1554,835,4
"3939",2420,486,5
"3940",2750,927,5
"3941",2132,721,5
"3942",2143,835,4
"3943",2742,106,5
"3944",2846,84,3
"3945",686,275,4
"3946",1566,3,5
"3947",2276,550,3
"3948",1352,248,3
"3949",2449,942,3
"3950",1101,275,5
"3951",229,615,5
"3952",709,125,5
"3953",545,58,5
"3954",612,98,1
"3955",2804,712,3
"3956",593,39,4
"3957",629,778,1
"3958",2739,111,5
"3959",109,47,4
"3960",1783,215,5
"3961",2219,721,5
"3962",727,1,3
"3963",2689,509,4
"3964",1871,61,5
"3965",745,137,3
"3966",2788,674,4
"3967",524,811,1
"3968",863,382,5
"3969",2748,223,5
"3970",799,251,4
"3971",210,786,4
"3972",958,12,4
"3973",1441,315,4
"3974",2474,641,5
"3975",2619,53,5
"3976",982,8,3
"3977",2565,594,4
"3978",372,317,4
"3979",1774,365,1
"3980",2964,10,5
"3981",2670,4,4
"3982",1690,43,5
"3983",36,409,5
"3984",2141,202,5
"3985",2906,538,3
"3986",2585,894,5
"3987",1488,505,3
"3988",1241,19,5
"3989",1361,427,5
"3990",470,20,5
"3991",2927,50,4
"3992",2993,165,3
"3993",935,260,5
"3994",40,7,5
"3995",2003,468,1
"3996",2481,126,5
"3997",82,811,3
"3998",2954,1,5
"3999",2969,582,4
"4000",630,583,4
"4001",1603,151,4
"4002",1913,429,5
"4003",1999,345,4
"4004",72,847,3
"4005",931,588,4
"4006",799,46,4
"4007",724,625,5
"4008",1285,455,5
"4009",2973,116,3
"4010",2062,380,5
"4011",1188,94,5
"4012",1325,45,5
"4013",2559,240,5
"4014",307,630,4
"4015",1343,15,5
"4016",2129,22,5
"4017",1305,29,4
"4018",1401,34,5
"4019",1173,60,4
"4020",1205,99,5
"4021",2678,102,5
"4022",2051,963,5
"4023",2673,158,3
