"","X1_train","X2_train","Y_train"
"20270",247,514,5
"20271",834,285,4
"20272",680,48,5
"20273",1572,108,4
"20274",2569,501,5
"20275",1375,124,5
"20276",2481,115,5
"20277",2175,388,5
"20278",368,381,5
"20279",187,140,1
"20280",1462,412,5
"20281",1669,821,3
"20282",752,764,5
"20283",631,685,5
"20284",2302,717,5
"20285",2006,869,5
"20286",756,688,5
"20287",539,325,4
"20288",1092,42,5
"20289",633,513,4
"20290",1238,141,5
"20291",1018,170,5
"20292",1675,5,5
"20293",2278,288,4
"20294",1822,886,4
"20295",2943,4,5
"20296",1171,143,1
"20297",2673,57,5
"20298",2169,36,5
"20299",2386,443,5
"20300",606,80,4
"20301",1580,924,5
"20302",2774,29,4
"20303",642,48,4
"20304",2156,233,3
"20305",2272,910,4
"20306",2945,282,5
"20307",375,588,5
"20308",2046,5,5
"20309",1357,44,5
"20310",1257,673,4
"20311",2364,165,4
"20312",1933,15,4
"20313",48,110,1
"20314",1893,388,5
"20315",2838,30,5
"20316",2898,837,5
"20317",2972,330,2
"20318",372,73,4
"20319",2922,436,4
"20320",966,91,4
"20321",633,254,5
"20322",216,155,5
"20323",181,36,5
"20324",1713,36,4
"20325",295,42,5
"20326",1654,767,4
"20327",2594,146,4
"20328",2166,756,5
"20329",1651,3,5
"20330",1842,103,5
"20331",2776,96,5
"20332",2830,54,5
"20333",1193,7,2
"20334",353,540,5
"20335",2021,56,5
"20336",1234,385,1
"20337",1894,488,5
"20338",1445,12,3
"20339",999,243,4
"20340",2770,15,4
"20341",379,128,5
"20342",1613,493,4
"20343",300,6,4
"20344",2857,6,5
"20345",899,324,4
"20346",13,119,4
"20347",1037,125,5
"20348",980,175,5
"20349",474,28,4
"20350",2181,32,5
"20351",2764,151,5
"20352",2504,8,2
"20353",685,466,5
"20354",83,885,4
"20355",2508,565,3
"20356",306,203,5
"20357",733,74,5
"20358",1231,288,5
"20359",2252,870,4
"20360",1411,775,4
"20361",728,642,5
"20362",1024,80,4
"20363",2093,271,5
"20364",2852,636,5
"20365",2208,442,3
"20366",349,352,5
"20367",290,66,4
"20368",1832,393,4
"20369",244,57,3
"20370",826,356,3
"20371",1253,376,5
"20372",815,329,5
"20373",725,895,5
"20374",2272,140,5
"20375",817,265,4
"20376",2276,840,4
"20377",1072,337,5
"20378",1475,686,5
"20379",45,674,3
"20380",485,23,4
"20381",1021,775,5
"20382",930,149,5
"20383",1764,5,4
"20384",1803,168,4
"20385",2216,50,2
"20386",1812,58,5
"20387",744,403,5
"20388",2692,217,2
"20389",2237,555,3
"20390",2158,141,4
"20391",2035,842,5
"20392",2284,664,3
"20393",1493,49,5
"20394",1851,662,5
"20395",218,951,5
"20396",2136,417,5
"20397",2243,982,5
"20398",720,757,3
"20399",1643,252,5
"20400",889,673,4
"20401",2774,687,5
"20402",2966,486,3
"20403",769,771,5
"20404",2894,880,5
"20405",1716,393,5
"20406",1943,727,3
"20407",138,132,5
"20408",2256,253,5
"20409",13,143,4
"20410",1960,84,5
"20411",319,757,5
"20412",502,141,5
"20413",122,194,5
"20414",1678,261,3
"20415",1705,27,5
"20416",1286,479,5
"20417",420,794,4
"20418",754,878,5
"20419",1587,531,5
"20420",1682,110,3
"20421",2694,733,4
"20422",2294,821,5
"20423",2219,542,4
"20424",1971,336,4
"20425",2581,549,5
"20426",2272,146,5
"20427",2158,794,5
"20428",386,538,5
"20429",1305,12,5
"20430",14,978,4
"20431",803,880,5
"20432",871,68,4
"20433",1151,126,3
"20434",2669,24,3
"20435",1756,132,5
"20436",1256,268,5
"20437",1078,110,2
"20438",2731,337,5
"20439",443,641,5
"20440",1178,643,4
"20441",1708,493,5
"20442",4,657,5
"20443",1838,901,5
"20444",603,2,5
"20445",781,760,2
"20446",1087,223,1
"20447",609,89,5
"20448",976,27,4
"20449",445,398,5
"20450",2607,82,5
"20451",2567,149,3
"20452",2400,243,3
"20453",812,129,5
"20454",2192,23,3
"20455",2388,460,5
"20456",1381,940,4
"20457",2931,139,5
"20458",2390,82,5
"20459",1335,402,5
"20460",1453,331,5
"20461",1051,92,3
"20462",2958,745,5
"20463",2379,842,5
"20464",2748,106,4
"20465",720,20,5
"20466",1807,273,5
"20467",883,494,5
"20468",1729,20,4
"20469",112,22,5
"20470",2982,325,3
"20471",2693,109,3
"20472",2053,360,5
"20473",2693,352,3
"20474",1176,653,5
"20475",2738,842,5
"20476",2489,727,5
"20477",2663,28,3
"20478",638,332,3
"20479",2854,8,5
"20480",1330,910,5
"20481",828,699,5
"20482",663,51,4
"20483",2351,1,5
"20484",1432,87,3
"20485",2816,212,5
"20486",1950,137,2
"20487",2872,95,5
"20488",2203,466,5
"20489",2379,982,5
"20490",1475,88,4
"20491",2232,865,5
"20492",215,48,3
"20493",1941,272,5
"20494",260,223,5
"20495",302,108,5
"20496",2399,429,5
"20497",510,424,2
"20498",1363,22,5
"20499",1086,492,5
"20500",96,935,5
"20501",632,132,4
"20502",1513,327,3
"20503",2247,746,5
"20504",652,87,4
"20505",1997,979,5
"20506",2373,464,4
"20507",2893,821,5
"20508",1059,18,5
"20509",1223,174,3
"20510",409,962,4
"20511",706,515,4
"20512",2769,320,4
"20513",1206,625,5
"20514",551,106,5
"20515",2017,391,5
"20516",2618,592,5
"20517",1328,54,4
"20518",62,245,5
"20519",1850,82,4
"20520",1183,913,5
"20521",2065,328,3
"20522",2087,140,5
"20523",551,21,4
"20524",1829,42,4
"20525",610,833,5
"20526",1261,76,4
"20527",1922,745,3
"20528",845,885,5
"20529",1441,94,5
"20530",1869,82,5
"20531",61,717,5
"20532",2020,83,5
"20533",1924,33,3
"20534",632,360,5
"20535",2323,725,5
"20536",1059,384,5
"20537",928,396,3
"20538",2828,4,5
"20539",150,203,5
"20540",545,674,5
"20541",1356,356,5
"20542",1725,234,2
"20543",1956,764,4
"20544",860,140,4
"20545",1428,840,5
"20546",215,150,5
"20547",1125,614,3
"20548",2664,490,4
"20549",2990,916,5
"20550",540,26,3
"20551",2114,775,4
"20552",1673,762,3
"20553",1048,437,5
"20554",291,62,5
"20555",15,394,4
"20556",1732,862,5
"20557",1750,320,4
"20558",2201,742,3
"20559",1363,82,4
"20560",2039,733,3
"20561",1086,44,5
"20562",472,158,3
"20563",2918,309,2
"20564",1232,375,5
"20565",2600,1,5
"20566",2221,149,5
"20567",2454,15,4
"20568",727,139,4
"20569",574,38,5
"20570",2956,51,4
"20571",2840,870,4
"20572",2473,946,3
"20573",2446,96,5
"20574",1739,51,5
"20575",333,594,5
"20576",1864,413,4
"20577",396,12,5
"20578",1227,653,5
"20579",138,759,5
"20580",38,806,5
"20581",1736,923,5
"20582",2064,141,4
"20583",125,960,5
"20584",1712,325,5
"20585",834,276,3
"20586",1380,878,4
"20587",1269,474,2
"20588",1400,469,5
"20589",230,595,5
"20590",1770,30,5
"20591",655,76,5
"20592",962,1,5
"20593",230,962,5
"20594",805,3,4
"20595",1826,381,5
"20596",2512,677,2
"20597",995,903,4
"20598",2429,496,2
"20599",503,378,4
"20600",1515,642,5
"20601",781,911,4
"20602",2246,421,5
"20603",2310,583,4
"20604",1282,154,4
"20605",1668,36,4
"20606",927,998,4
"20607",1600,1,2
"20608",1955,194,5
"20609",128,717,4
"20610",311,664,5
"20611",525,441,4
"20612",1274,409,4
"20613",1578,340,2
"20614",1283,350,5
"20615",1273,350,4
"20616",1432,39,4
"20617",2486,825,5
"20618",2013,846,4
"20619",998,175,5
"20620",1687,43,5
"20621",2237,352,3
"20622",2394,7,5
"20623",166,15,4
"20624",1997,524,5
"20625",588,26,5
"20626",2620,603,4
"20627",2519,109,4
"20628",2956,869,5
"20629",2863,960,4
"20630",391,155,4
"20631",798,619,4
"20632",1503,830,4
"20633",383,930,4
"20634",289,273,5
"20635",1889,895,4
"20636",1474,111,2
"20637",886,169,4
"20638",258,20,3
"20639",2622,935,5
"20640",2135,332,5
"20641",997,490,1
"20642",655,248,5
"20643",2615,125,5
"20644",2479,28,5
"20645",1032,702,5
"20646",440,642,3
"20647",375,262,5
"20648",1196,538,5
"20649",674,749,5
"20650",2288,98,4
"20651",818,66,5
"20652",1440,27,4
"20653",2653,597,3
"20654",72,697,5
"20655",2135,910,5
"20656",108,745,5
"20657",2514,35,5
"20658",591,29,4
"20659",1226,549,5
"20660",1690,86,5
"20661",736,534,4
"20662",1435,657,5
"20663",743,3,5
"20664",2692,677,5
"20665",1371,248,5
"20666",734,124,5
"20667",674,452,5
"20668",421,462,5
"20669",722,68,5
"20670",593,7,5
"20671",2706,717,5
"20672",842,226,5
"20673",968,166,4
"20674",696,521,5
"20675",1458,825,5
"20676",2196,193,4
"20677",1179,540,4
"20678",1276,340,5
"20679",1185,781,5
"20680",2608,42,5
"20681",2046,66,4
"20682",1556,82,5
"20683",630,113,4
"20684",862,678,4
"20685",2621,327,5
"20686",2858,978,5
"20687",2559,20,3
"20688",1754,350,4
"20689",1181,449,4
"20690",1625,828,5
"20691",1483,609,3
"20692",1475,74,4
"20693",1542,271,4
"20694",2264,10,5
"20695",2384,241,2
"20696",390,141,2
"20697",2389,761,4
"20698",1111,880,5
"20699",2752,149,4
"20700",852,21,4
"20701",1525,18,5
"20702",2476,742,5
"20703",2903,1,5
"20704",507,125,4
"20705",2241,152,5
"20706",1540,324,4
"20707",2849,428,5
"20708",1521,152,3
"20709",2859,589,5
"20710",2260,443,4
"20711",1284,320,3
"20712",2109,600,4
"20713",26,169,5
"20714",323,412,5
"20715",1368,152,5
"20716",1202,243,5
"20717",2168,249,4
"20718",341,474,4
"20719",1197,7,5
"20720",2421,995,5
"20721",329,94,4
"20722",2733,25,4
"20723",2113,11,4
"20724",2783,9,5
"20725",1497,213,5
"20726",732,263,4
"20727",541,995,5
"20728",2276,139,5
"20729",2478,181,5
"20730",2785,336,5
"20731",768,749,5
"20732",2856,1,5
"20733",1763,682,4
"20734",1786,791,4
"20735",2137,22,5
"20736",985,935,4
"20737",1656,422,4
"20738",2945,880,5
"20739",773,460,3
"20740",2143,254,5
"20741",824,411,5
"20742",2125,673,4
"20743",2858,691,5
"20744",878,420,4
"20745",672,38,5
"20746",2174,911,4
"20747",1449,124,5
"20748",2729,886,5
"20749",2205,26,5
"20750",2961,203,4
"20751",367,27,5
"20752",2564,866,4
"20753",1020,910,4
"20754",2189,836,3
"20755",2862,150,5
"20756",1414,388,5
"20757",187,248,3
"20758",2858,524,5
"20759",983,429,5
"20760",1966,135,5
"20761",1440,201,4
"20762",1982,1,5
"20763",2090,332,5
"20764",786,212,5
"20765",2679,167,5
"20766",2751,646,5
"20767",1310,563,5
"20768",2147,45,5
"20769",2896,592,5
"20770",2955,396,4
"20771",593,67,5
"20772",1899,93,4
"20773",2602,769,5
"20774",2084,18,4
"20775",2996,304,5
"20776",2075,441,5
"20777",1273,87,5
"20778",2225,62,4
"20779",291,293,4
"20780",2482,479,5
"20781",2738,248,5
"20782",1956,362,5
"20783",46,682,3
"20784",350,846,5
"20785",356,138,5
"20786",1592,501,5
"20787",2410,310,4
"20788",346,66,4
"20789",2051,739,4
"20790",1588,820,5
"20791",2135,68,5
"20792",1197,340,5
"20793",279,110,3
"20794",861,621,5
"20795",2013,212,5
"20796",1683,944,3
"20797",301,760,5
"20798",1094,256,5
"20799",1254,866,5
"20800",197,288,5
"20801",19,28,5
"20802",1934,718,5
"20803",697,428,5
"20804",2360,842,5
"20805",2693,460,2
"20806",1649,621,4
"20807",2244,220,5
"20808",2916,241,5
"20809",1556,384,5
"20810",2902,524,5
"20811",2407,95,5
"20812",2183,524,5
"20813",2725,886,5
"20814",2775,168,5
"20815",335,565,5
"20816",1885,635,4
"20817",1174,974,4
"20818",2760,5,4
"20819",1582,30,5
"20820",202,149,4
"20821",1563,118,5
"20822",686,91,5
"20823",2066,98,3
"20824",2354,794,4
"20825",615,293,4
"20826",288,106,4
"20827",2843,739,5
"20828",1805,173,5
"20829",242,5,5
"20830",695,282,3
"20831",2162,159,5
"20832",553,258,5
"20833",1646,74,5
"20834",378,72,3
"20835",433,382,4
"20836",961,4,5
"20837",2128,621,4
"20838",2666,633,4
"20839",2884,593,5
"20840",1828,910,5
"20841",1563,155,4
"20842",1903,6,5
"20843",2631,657,5
"20844",1791,281,4
"20845",1924,8,4
"20846",2226,525,5
"20847",794,367,4
"20848",1384,124,4
"20849",2136,31,4
"20850",2919,530,2
"20851",908,436,1
"20852",1898,739,5
"20853",2419,939,4
"20854",1353,35,5
"20855",2785,46,2
"20856",130,385,4
"20857",1170,697,5
"20858",924,328,5
"20859",1958,27,5
"20860",2920,192,2
"20861",2714,8,4
"20862",2297,534,5
"20863",2604,729,5
"20864",1439,469,5
"20865",2902,717,5
"20866",2934,421,1
"20867",85,18,5
"20868",2868,216,4
"20869",2305,117,4
"20870",475,45,4
"20871",2732,717,5
"20872",1150,190,4
"20873",2515,6,5
"20874",1038,258,5
"20875",2182,2,4
"20876",1209,995,5
"20877",2657,67,5
"20878",2640,148,1
"20879",2831,2,1
"20880",1659,68,4
"20881",1922,462,1
"20882",1831,450,4
"20883",851,95,5
"20884",610,8,4
"20885",2061,745,5
"20886",893,183,3
"20887",594,76,5
"20888",1599,6,5
"20889",1364,966,5
"20890",1630,110,4
"20891",2432,804,3
"20892",2274,658,5
"20893",1624,108,5
"20894",2333,2,2
"20895",2261,18,4
"20896",535,146,2
"20897",1722,815,5
"20898",1337,39,5
"20899",1756,814,5
"20900",2926,419,5
"20901",781,39,4
"20902",779,128,5
"20903",751,5,5
"20904",1285,455,4
"20905",2133,5,5
"20906",1334,5,5
"20907",2693,72,5
"20908",2854,664,4
"20909",1902,14,5
"20910",1231,830,5
"20911",1386,462,5
"20912",2288,643,3
"20913",349,901,5
"20914",304,224,5
"20915",538,288,5
"20916",289,569,5
"20917",1416,262,4
"20918",2420,50,4
"20919",2567,82,5
"20920",1777,717,5
"20921",665,72,5
"20922",2064,39,5
"20923",918,643,3
"20924",747,643,4
"20925",1418,318,5
"20926",2109,492,5
"20927",1941,138,4
"20928",2780,888,3
"20929",1398,468,4
"20930",1059,44,5
"20931",1788,336,4
"20932",2565,150,3
"20933",498,229,3
"20934",62,910,4
"20935",1746,323,5
"20936",2975,30,3
"20937",55,419,5
"20938",1764,492,5
"20939",218,916,5
"20940",950,18,3
"20941",986,841,5
"20942",2004,58,5
"20943",1331,524,4
"20944",1451,72,4
"20945",1568,9,5
"20946",1969,428,5
"20947",2636,8,5
"20948",716,46,4
"20949",2802,253,1
"20950",1576,1,3
"20951",456,538,4
"20952",2007,972,3
"20953",1148,727,5
"20954",557,466,5
"20955",2557,489,3
"20956",228,118,5
"20957",1667,66,5
"20958",337,714,5
"20959",1556,523,5
"20960",2863,431,4
"20961",122,14,4
"20962",2766,910,5
"20963",2399,490,4
"20964",512,518,4
"20965",1086,486,4
"20966",518,35,4
"20967",1641,255,4
"20968",1078,312,5
"20969",2932,462,5
"20970",1903,67,5
"20971",1920,212,5
"20972",1328,26,4
"20973",1796,554,5
"20974",761,18,5
"20975",1600,594,5
"20976",2280,884,5
"20977",1953,832,5
"20978",868,22,5
"20979",2740,106,5
"20980",194,641,2
"20981",69,212,5
"20982",1225,365,5
"20983",241,384,1
"20984",687,523,4
"20985",2683,419,4
"20986",529,115,4
"20987",2974,802,5
"20988",1580,203,5
"20989",1875,42,5
"20990",1088,910,5
"20991",2850,525,5
"20992",1619,218,2
"20993",2135,769,5
"20994",1957,118,5
"20995",2677,840,4
"20996",2662,944,5
"20997",1024,271,3
"20998",400,68,5
"20999",2286,960,5
"21000",928,453,3
"21001",604,133,3
"21002",1747,118,5
"21003",2703,901,4
"21004",742,148,5
"21005",547,189,5
"21006",57,20,5
"21007",1205,91,4
"21008",1727,223,5
"21009",1726,82,5
"21010",1381,499,5
"21011",2260,124,5
"21012",749,426,4
"21013",395,501,5
"21014",1991,264,4
"21015",2254,413,5
"21016",1933,625,4
"21017",1661,194,5
"21018",1735,332,5
"21019",742,186,5
"21020",863,66,5
"21021",1900,353,3
"21022",1350,151,3
"21023",1961,98,5
"21024",1844,345,5
"21025",2629,189,4
"21026",1558,141,5
"21027",2377,179,5
"21028",45,824,5
"21029",710,227,5
"21030",2454,73,3
"21031",2262,94,5
"21032",1942,920,5
"21033",275,729,3
"21034",845,418,3
"21035",1329,245,5
"21036",261,165,5
"21037",2701,880,4
"21038",1695,1,4
"21039",1417,410,4
"21040",587,57,4
"21041",504,26,5
"21042",90,137,4
"21043",1191,120,5
"21044",18,10,3
"21045",1104,450,5
"21046",2419,430,4
"21047",1487,937,4
"21048",471,174,4
"21049",2535,72,4
"21050",1602,77,5
"21051",694,485,3
"21052",2201,359,5
"21053",1073,213,5
"21054",2067,201,5
"21055",968,15,5
"21056",1953,339,5
"21057",905,486,5
"21058",2845,6,5
"21059",361,20,4
"21060",981,18,4
"21061",2898,565,3
"21062",1955,805,5
"21063",405,273,5
"21064",1846,832,2
"21065",1811,679,5
"21066",2498,193,3
"21067",1506,36,5
"21068",373,654,5
"21069",775,68,4
"21070",792,1,2
"21071",1967,513,5
"21072",1398,893,3
"21073",329,550,5
"21074",1108,591,4
"21075",2607,995,5
"21076",1508,781,4
"21077",993,903,5
"21078",1566,339,4
"21079",2521,39,5
"21080",12,846,3
"21081",603,24,5
"21082",1104,917,5
"21083",201,133,5
"21084",1232,962,4
"21085",1939,8,5
"21086",2775,13,5
"21087",2853,101,5
"21088",1585,339,5
"21089",2272,280,4
"21090",2314,57,4
"21091",2349,628,4
"21092",1918,183,4
"21093",784,788,4
"21094",849,969,4
"21095",48,903,2
"21096",996,565,4
"21097",2685,954,5
"21098",1595,888,5
"21099",1966,103,4
"21100",1873,390,5
"21101",2926,268,5
"21102",823,643,5
"21103",557,135,5
"21104",1007,56,4
"21105",1262,384,5
"21106",444,20,3
"21107",2136,174,3
"21108",2922,674,4
"21109",1286,832,5
"21110",1714,152,4
"21111",2819,165,5
"21112",2810,28,5
"21113",558,662,5
"21114",2526,540,5
"21115",212,203,4
"21116",1371,593,5
"21117",2297,46,5
"21118",2618,222,5
"21119",1471,148,2
"21120",31,677,5
"21121",2694,159,5
"21122",2191,110,5
"21123",711,325,3
"21124",2262,947,5
"21125",258,520,5
"21126",2245,979,5
"21127",681,38,3
"21128",945,896,2
"21129",2637,175,5
"21130",873,665,5
"21131",2300,605,3
"21132",2093,406,5
"21133",377,521,4
"21134",14,55,5
"21135",42,416,4
"21136",1998,927,3
"21137",2744,74,4
"21138",1022,426,4
"21139",24,6,5
"21140",1669,415,5
"21141",633,50,3
"21142",2236,3,4
"21143",2737,28,4
"21144",1080,74,5
"21145",1300,222,4
"21146",1348,96,5
"21147",2272,880,5
"21148",2381,165,5
"21149",1077,460,5
"21150",2211,106,4
"21151",1283,141,5
"21152",1522,507,5
"21153",383,109,5
"21154",1188,635,5
"21155",304,331,5
"21156",2821,125,4
"21157",242,124,5
"21158",1930,2,5
"21159",806,8,4
"21160",2102,11,5
"21161",1925,45,5
"21162",2519,517,4
"21163",959,664,5
"21164",7,767,5
"21165",1677,844,4
"21166",2154,212,5
"21167",1991,869,4
"21168",109,320,5
"21169",2517,174,5
"21170",1481,152,4
"21171",410,619,5
"21172",2446,982,4
"21173",761,32,5
"21174",2445,159,4
"21175",2383,438,5
"21176",1508,935,5
"21177",1231,462,5
"21178",887,33,4
"21179",2609,22,4
"21180",1435,132,5
"21181",2043,10,4
"21182",666,252,4
"21183",2949,375,4
"21184",2025,23,3
"21185",1456,575,3
"21186",598,3,5
"21187",1684,56,5
"21188",1205,966,4
"21189",1372,106,5
"21190",28,744,5
"21191",1131,523,4
"21192",2673,118,5
"21193",1059,587,5
"21194",1789,490,5
"21195",586,87,5
"21196",2121,102,2
"21197",1321,460,5
"21198",2473,979,4
"21199",2895,397,5
"21200",2487,102,4
"21201",1384,116,5
"21202",939,489,5
"21203",1582,821,4
"21204",2954,189,4
"21205",1329,769,5
"21206",1571,83,4
"21207",2982,3,4
"21208",2337,168,5
"21209",200,204,5
"21210",937,787,4
"21211",2204,846,5
"21212",959,995,5
"21213",2650,57,5
"21214",188,388,4
"21215",769,81,5
"21216",1789,428,5
"21217",338,555,5
"21218",847,138,5
"21219",1112,10,5
"21220",2984,321,5
"21221",432,1,3
"21222",288,391,4
"21223",1162,2,4
"21224",2400,450,4
"21225",148,245,5
"21226",2838,13,4
"21227",1993,903,5
"21228",1151,38,5
"21229",575,900,5
"21230",941,594,4
"21231",2573,339,4
"21232",2008,6,4
"21233",2748,691,5
"21234",375,826,5
"21235",1974,26,5
"21236",2727,12,5
"21237",457,57,5
"21238",1807,109,5
"21239",2809,515,5
"21240",1490,384,3
"21241",2836,72,5
"21242",62,125,5
"21243",1018,140,5
"21244",2353,340,5
"21245",420,2,4
"21246",1870,336,5
"21247",952,446,5
"21248",1754,727,5
"21249",143,858,5
"21250",2451,29,5
"21251",2773,523,5
"21252",961,914,5
"21253",833,249,1
"21254",2753,33,3
"21255",778,164,5
"21256",2683,242,5
"21257",2609,115,1
"21258",593,96,5
"21259",1727,948,3
"21260",1167,947,4
"21261",2804,168,5
"21262",19,691,5
"21263",215,118,4
"21264",2506,460,3
"21265",1813,27,5
"21266",2858,149,2
"21267",365,396,5
"21268",1918,284,5
"21269",1698,13,5
"21270",2446,5,5
"21271",1620,746,1
"21272",1225,967,4
"21273",2052,388,5
"21274",2983,124,5
"21275",1390,478,4
"21276",2738,213,5
"21277",1232,113,5
"21278",2035,140,5
"21279",91,874,5
"21280",2496,152,5
"21281",2510,547,5
"21282",1389,960,5
"21283",647,224,5
"21284",2063,166,5
"21285",1744,151,5
"21286",550,118,5
"21287",1505,89,5
"21288",571,39,4
"21289",1028,38,4
"21290",942,840,5
"21291",1585,954,5
"21292",492,220,4
"21293",909,401,5
"21294",315,249,1
"21295",1631,377,5
"21296",845,496,4
"21297",2780,832,3
"21298",855,28,5
"21299",1937,797,5
"21300",2315,421,3
"21301",2186,935,5
"21302",1473,125,5
"21303",883,86,5
"21304",2848,469,5
"21305",2481,687,5
"21306",1866,117,4
"21307",1875,29,3
"21308",2751,759,4
"21309",2155,717,5
"21310",2758,563,5
"21311",1663,295,5
"21312",1016,218,5
"21313",196,855,5
"21314",1269,6,4
"21315",1309,26,4
"21316",447,691,5
"21317",2040,18,4
"21318",425,80,5
"21319",302,56,5
"21320",2880,6,5
"21321",2247,33,5
"21322",296,42,4
"21323",2975,173,5
"21324",127,13,5
"21325",2068,876,4
"21326",2769,257,5
"21327",437,523,5
"21328",2629,725,3
"21329",912,439,4
"21330",2429,892,5
"21331",2145,6,2
"21332",1875,792,4
"21333",1266,920,5
"21334",2175,830,5
"21335",2365,25,5
"21336",1011,385,2
"21337",541,36,4
"21338",1424,116,5
"21339",2334,455,4
"21340",158,173,4
"21341",1599,570,3
"21342",2188,696,5
"21343",2101,218,4
"21344",1444,496,4
"21345",1142,251,3
"21346",1072,27,5
"21347",1792,391,5
"21348",2924,6,5
"21349",2745,57,5
"21350",425,440,5
"21351",2418,24,3
"21352",1438,57,5
"21353",2680,441,5
"21354",461,531,5
"21355",1868,38,3
"21356",1503,886,4
"21357",89,6,5
"21358",996,569,5
"21359",2035,960,5
"21360",2816,518,4
"21361",90,166,3
"21362",512,76,4
"21363",722,5,5
"21364",342,207,5
"21365",2991,220,1
"21366",1618,218,5
"21367",733,283,5
"21368",772,295,4
"21369",1183,68,5
"21370",998,413,5
"21371",1055,36,5
"21372",30,109,3
"21373",979,640,5
"21374",2406,874,4
"21375",1048,27,5
"21376",2660,323,4
"21377",422,940,5
"21378",2709,357,5
"21379",2056,280,5
"21380",1956,727,5
"21381",2905,2,4
"21382",2000,192,3
"21383",2147,222,5
"21384",1045,837,5
"21385",279,546,4
"21386",2889,67,5
"21387",1596,14,5
"21388",1124,261,3
"21389",2509,261,5
"21390",1685,594,5
"21391",1571,192,5
"21392",173,937,4
"21393",761,664,4
"21394",2819,958,4
"21395",1321,436,5
"21396",1107,3,5
"21397",1372,30,5
"21398",941,194,5
"21399",2022,89,5
"21400",539,42,5
"21401",413,100,5
"21402",2775,38,4
"21403",2882,21,1
"21404",571,339,4
"21405",1162,493,4
"21406",2449,10,5
"21407",2347,407,4
"21408",1064,54,5
"21409",529,998,5
"21410",691,489,5
"21411",477,207,4
"21412",2733,401,5
"21413",2681,216,4
"21414",1323,25,4
"21415",2491,82,4
"21416",2538,448,4
"21417",2864,86,5
"21418",2813,507,4
"21419",874,13,5
"21420",57,869,5
"21421",323,836,5
"21422",2788,304,5
"21423",2227,850,5
"21424",1526,876,5
"21425",2288,103,3
"21426",1264,903,4
"21427",1193,599,3
"21428",1168,152,5
"21429",2079,606,3
"21430",1416,74,4
"21431",2589,869,5
"21432",1261,15,4
"21433",529,821,4
"21434",2866,288,5
"21435",1497,385,4
"21436",1199,1,4
"21437",2051,228,4
"21438",1602,485,3
"21439",1619,318,4
"21440",2539,164,5
"21441",501,983,5
"21442",1431,155,4
"21443",1027,174,1
"21444",971,293,4
"21445",2716,326,5
"21446",1252,150,4
"21447",401,381,2
"21448",2338,219,5
"21449",2458,142,4
"21450",953,29,5
"21451",2264,217,3
"21452",2459,26,4
"21453",1599,149,4
"21454",2870,248,5
"21455",2467,361,4
"21456",1895,78,1
"21457",2550,99,4
"21458",2692,10,5
"21459",2182,74,4
"21460",514,1,4
"21461",1158,754,5
"21462",1743,524,4
"21463",2043,99,5
"21464",2997,135,5
"21465",1915,419,4
"21466",1673,451,4
"21467",2184,525,2
"21468",1363,23,4
"21469",1142,1,3
"21470",1328,95,5
"21471",378,599,5
"21472",2266,80,5
"21473",2870,886,5
"21474",805,825,3
"21475",1458,266,4
"21476",1129,727,5
"21477",1326,746,5
"21478",2179,688,2
"21479",2998,412,5
"21480",1530,802,3
"21481",2039,323,5
"21482",2191,22,4
"21483",676,454,5
"21484",2482,23,5
"21485",2415,62,4
"21486",173,72,4
"21487",2047,550,4
"21488",2369,409,5
"21489",1435,96,5
"21490",2068,565,4
"21491",1344,20,4
"21492",986,452,4
"21493",2374,430,2
"21494",766,393,5
"21495",1982,410,3
"21496",2715,211,5
"21497",398,1,4
"21498",782,621,3
"21499",2550,385,4
"21500",639,15,5
"21501",1822,520,5
"21502",984,866,5
"21503",2185,80,5
"21504",1479,339,5
"21505",678,426,5
"21506",1532,862,4
"21507",529,579,4
"21508",947,675,4
"21509",1098,253,5
"21510",1848,521,5
"21511",120,494,5
"21512",2229,186,5
"21513",551,377,5
"21514",1446,632,5
"21515",208,344,5
"21516",2295,978,5
"21517",1822,874,5
"21518",2672,840,3
"21519",602,398,4
"21520",2074,320,5
"21521",2970,454,5
"21522",1588,232,5
"21523",1062,365,5
"21524",2523,353,4
"21525",1906,895,3
"21526",2922,628,4
"21527",6,339,5
"21528",2819,969,4
"21529",2984,73,5
"21530",1775,212,3
"21531",2575,252,5
"21532",126,514,5
"21533",2642,78,3
"21534",2566,791,4
"21535",2268,362,5
"21536",2364,297,5
"21537",2344,335,4
"21538",1000,507,1
"21539",504,419,5
"21540",879,717,5
"21541",2458,96,5
"21542",918,682,3
"21543",2081,327,5
"21544",2123,1,4
"21545",359,176,5
"21546",2184,23,5
"21547",256,650,4
"21548",1493,359,5
"21549",873,926,5
"21550",1391,85,4
"21551",189,178,5
"21552",328,651,5
"21553",2784,89,5
"21554",694,61,4
"21555",1567,917,5
"21556",1255,391,4
"21557",1963,49,5
"21558",1660,213,5
"21559",1898,498,5
"21560",1376,325,5
"21561",148,96,4
"21562",2102,451,5
"21563",652,106,4
"21564",501,128,5
"21565",2881,935,5
"21566",848,625,5
"21567",908,901,5
"21568",2600,57,5
"21569",1332,210,5
"21570",371,72,2
"21571",1802,352,5
"21572",143,154,4
"21573",2168,137,4
"21574",2250,210,5
"21575",2259,203,5
"21576",694,703,5
"21577",31,15,5
"21578",1738,26,5
