"","X1_test","X2_test","Y_test"
"2714",2411,155,5
"2715",2411,18,4
"2716",325,954,5
"2717",325,658,5
"2718",325,674,5
"2719",223,177,3
"2720",2145,166,4
"2721",142,68,3
"2722",142,717,3
"2723",142,139,4
"2724",142,256,1
"2725",142,271,4
"2726",142,251,3
"2727",1098,960,5
"2728",1098,842,5
"2729",1098,910,5
"2730",1098,1,3
"2731",123,944,5
"2732",123,365,5
"2733",123,238,5
"2734",1015,344,5
"2735",1015,806,5
"2736",2737,152,5
"2737",2737,517,3
"2738",2737,82,5
"2739",123,108,5
"2740",123,238,5
"2741",1658,152,5
"2742",1658,826,5
"2743",1658,806,5
"2744",1778,840,5
"2745",1778,558,5
"2746",261,602,5
"2747",1039,466,5
"2748",1039,27,4
"2749",1039,134,3
"2750",1039,799,5
"2751",1039,357,5
"2752",1039,233,4
"2753",2420,802,5
"2754",2420,767,3
"2755",2420,1,5
"2756",2420,100,5
"2757",2420,301,3
"2758",2580,52,5
"2759",2580,15,5
"2760",2486,631,5
"2761",2486,502,5
"2762",1349,173,5
"2763",1349,38,4
"2764",1349,26,4
"2765",1732,76,3
"2766",1020,960,4
"2767",1020,248,4
"2768",1020,146,4
"2769",1020,646,5
"2770",1020,385,4
"2771",27,26,5
"2772",27,18,4
"2773",27,2,3
"2774",1788,759,4
"2775",1788,164,4
"2776",2214,651,1
"2777",2214,839,2
"2778",1409,908,5
"2779",1409,171,5
"2780",1409,224,5
"2781",1195,900,2
"2782",1195,598,4
"2783",1195,538,2
"2784",577,415,5
"2785",577,675,5
"2786",577,15,5
"2787",577,446,5
"2788",1389,840,1
"2789",1389,24,5
"2790",1389,876,5
"2791",1389,108,2
"2792",1103,997,3
"2793",1103,222,5
"2794",60,100,4
"2795",60,663,5
"2796",328,66,5
"2797",328,520,4
"2798",328,133,5
"2799",328,23,4
"2800",328,193,4
"2801",328,229,4
"2802",804,284,4
"2803",804,466,4
"2804",804,212,4
"2805",804,764,4
"2806",804,540,4
"2807",1357,67,4
"2808",1357,538,5
"2809",1357,118,5
"2810",1357,226,5
"2811",864,449,5
"2812",1467,415,4
"2813",1467,277,2
"2814",1467,143,5
"2815",2445,66,4
"2816",69,657,1
"2817",69,643,3
"2818",69,555,4
"2819",69,30,4
"2820",69,106,4
"2821",69,832,1
"2822",69,265,3
"2823",69,413,2
"2824",69,470,4
"2825",69,901,4
"2826",2915,116,5
"2827",2915,876,5
"2828",2915,588,2
"2829",139,211,4
"2830",139,524,4
"2831",139,385,4
"2832",139,998,4
"2833",2843,168,5
"2834",2843,598,5
"2835",1949,960,5
"2836",1949,218,5
"2837",1949,236,2
"2838",1949,280,4
"2839",1949,420,5
"2840",2472,441,4
"2841",2472,995,5
"2842",2472,159,5
"2843",2472,888,5
"2844",1758,56,5
"2845",1758,262,5
"2846",1758,28,5
"2847",1758,68,5
"2848",1758,454,4
"2849",2392,234,5
"2850",2392,398,5
"2851",2392,662,5
"2852",2392,377,5
"2853",2392,869,4
"2854",666,284,5
"2855",666,38,4
"2856",924,5,5
"2857",924,398,5
"2858",31,808,5
"2859",31,261,5
"2860",31,836,5
"2861",31,76,4
"2862",2014,830,5
"2863",2014,87,5
"2864",2014,339,5
"2865",2583,159,5
"2866",2583,699,5
"2867",2583,14,4
"2868",2583,150,5
"2869",1435,141,5
"2870",1435,4,5
"2871",2215,774,5
"2872",136,360,4
"2873",136,802,5
"2874",136,159,5
"2875",136,323,5
"2876",199,286,5
"2877",199,1,5
"2878",508,492,4
"2879",508,18,4
"2880",508,141,5
"2881",508,203,4
"2882",508,828,3
"2883",508,20,4
"2884",508,261,5
"2885",508,886,5
"2886",508,655,5
"2887",508,95,5
"2888",312,218,5
"2889",312,72,3
"2890",312,120,5
"2891",883,125,4
"2892",1908,546,5
"2893",1908,132,4
"2894",342,593,1
"2895",342,835,4
"2896",342,27,4
"2897",2766,57,5
"2898",2766,268,5
"2899",2296,493,5
"2900",2296,39,5
"2901",2296,570,5
"2902",2940,466,5
"2903",2940,995,5
"2904",249,828,5
"2905",249,210,5
"2906",249,835,5
"2907",249,27,5
"2908",2683,486,1
"2909",2683,651,1
"2910",234,11,5
"2911",234,51,2
"2912",234,23,3
"2913",234,787,3
"2914",2764,11,5
"2915",2764,152,4
"2916",2764,494,4
"2917",2764,95,4
"2918",591,134,4
"2919",591,686,4
"2920",591,14,3
"2921",591,2,5
"2922",2434,998,5
"2923",2434,978,4
"2924",2434,89,5
"2925",2434,139,5
"2926",2800,836,3
"2927",2800,898,2
"2928",2885,59,5
"2929",2885,195,5
"2930",2885,20,5
"2931",2885,527,3
"2932",1828,108,5
"2933",1828,102,5
"2934",26,66,5
"2935",26,27,5
"2936",26,39,5
"2937",26,24,5
"2938",26,594,5
"2939",1520,33,5
"2940",1591,27,5
"2941",1591,10,5
"2942",544,44,3
"2943",544,201,3
"2944",544,234,3
"2945",544,490,5
"2946",544,145,4
"2947",544,134,3
"2948",544,150,4
"2949",544,249,3
"2950",544,901,5
"2951",715,523,5
"2952",715,462,5
"2953",715,886,5
"2954",715,139,5
"2955",715,51,5
"2956",715,835,5
"2957",783,523,5
"2958",783,717,5
"2959",783,769,5
"2960",783,362,5
"2961",783,880,5
"2962",1381,758,4
"2963",1381,849,4
"2964",1381,567,5
"2965",1381,41,5
"2966",1381,29,4
"2967",2652,127,5
"2968",2652,739,5
"2969",1358,211,5
"2970",18,103,4
"2971",18,344,3
"2972",18,49,5
"2973",18,521,3
"2974",18,4,5
"2975",2374,367,5
"2976",2374,303,5
"2977",2374,224,3
"2978",1978,39,5
"2979",1978,14,5
"2980",1978,207,5
"2981",2626,421,1
"2982",2626,837,5
"2983",1904,841,4
"2984",329,992,4
"2985",329,540,1
"2986",329,729,4
"2987",329,441,1
"2988",832,4,4
"2989",698,960,5
"2990",698,72,4
"2991",698,953,4
"2992",698,82,4
"2993",698,76,2
"2994",698,879,5
"2995",698,96,5
"2996",698,80,5
"2997",698,498,3
"2998",698,594,4
"2999",1200,74,5
"3000",1200,60,5
"3001",1575,103,4
"3002",1575,492,3
"3003",430,636,5
"3004",430,985,5
"3005",430,103,5
"3006",430,542,5
"3007",430,517,5
"3008",430,761,5
"3009",430,711,3
"3010",1017,569,4
"3011",1017,906,5
"3012",1017,523,5
"3013",1017,643,4
"3014",1017,132,5
"3015",1017,30,4
"3016",1017,398,4
"3017",1988,5,4
"3018",1988,24,5
"3019",1988,211,3
"3020",2323,840,4
"3021",2323,525,5
"3022",998,322,3
"3023",998,29,4
"3024",1208,42,5
"3025",1208,3,5
"3026",1208,516,4
"3027",2056,251,5
"3028",2056,219,1
"3029",2579,421,5
"3030",2579,203,2
"3031",2579,937,5
"3032",2048,193,3
"3033",2048,820,3
"3034",2048,526,5
"3035",2048,401,4
"3036",1423,253,5
"3037",1423,67,5
"3038",1367,803,5
"3039",1367,344,5
"3040",91,218,5
"3041",2484,572,5
"3042",2484,418,3
"3043",913,894,5
"3044",913,216,5
"3045",913,375,5
"3046",619,482,3
"3047",619,497,4
"3048",619,186,4
"3049",619,143,5
"3050",1064,161,5
"3051",1064,29,4
"3052",1064,586,5
"3053",1125,591,3
"3054",2381,482,5
"3055",2381,9,4
"3056",2381,419,4
"3057",2381,81,5
"3058",2381,735,5
"3059",1564,82,5
"3060",1564,57,5
"3061",1564,15,4
"3062",2223,852,4
"3063",2223,317,4
"3064",2223,583,5
"3065",2223,154,5
"3066",2883,320,3
"3067",2883,685,5
"3068",682,716,4
"3069",2864,42,5
"3070",2864,45,5
"3071",2864,324,5
"3072",2864,170,4
"3073",2864,98,5
"3074",2864,29,4
"3075",2864,237,5
"3076",2864,15,5
"3077",1844,143,5
"3078",1844,971,4
"3079",2709,947,4
"3080",2709,158,3
"3081",2709,278,4
"3082",1030,42,5
"3083",1030,546,3
"3084",1030,530,3
"3085",1030,388,4
"3086",1030,524,5
"3087",752,362,5
"3088",1702,985,5
"3089",1702,407,5
"3090",1022,314,5
"3091",1022,870,4
"3092",1022,943,5
"3093",1022,78,4
"3094",1022,576,5
"3095",44,12,4
"3096",44,921,3
"3097",44,534,5
"3098",44,84,4
"3099",44,1,3
"3100",44,32,4
"3101",44,246,5
"3102",44,6,4
"3103",44,237,3
"3104",44,971,4
"3105",1269,135,5
"3106",1269,558,1
"3107",1269,13,5
"3108",1269,33,3
"3109",1269,8,3
"3110",1269,664,5
"3111",1269,903,4
"3112",1269,26,4
"3113",1269,170,5
"3114",1269,80,4
"3115",1269,141,3
"3116",866,775,5
"3117",866,9,3
"3118",866,74,4
"3119",866,84,4
"3120",866,204,4
"3121",567,2,4
"3122",567,914,5
"3123",770,316,5
"3124",770,971,5
"3125",177,689,5
"3126",177,320,3
"3127",177,980,4
"3128",2398,979,2
"3129",2416,497,4
"3130",2416,297,2
"3131",2416,417,5
"3132",2416,583,4
"3133",2073,677,5
"3134",2073,839,4
"3135",2073,4,5
"3136",2073,88,5
"3137",2073,966,4
"3138",1854,592,4
"3139",1854,963,4
"3140",1854,72,4
"3141",1854,161,5
"3142",1854,292,5
"3143",1854,962,5
"3144",2194,714,5
"3145",2194,436,5
"3146",2194,18,5
"3147",2119,421,5
"3148",2119,20,5
"3149",2119,74,5
"3150",1190,885,4
"3151",1190,20,5
"3152",1526,336,4
"3153",1042,631,4
"3154",1042,958,5
"3155",1042,78,4
"3156",1344,6,5
"3157",1344,1,5
"3158",1344,39,5
"3159",1344,322,3
"3160",1344,102,3
"3161",1344,141,5
"3162",1344,614,3
"3163",2675,603,3
"3164",2675,374,3
"3165",1202,109,5
"3166",1202,408,5
"3167",1202,486,5
"3168",1202,85,5
"3169",1202,27,5
"3170",2727,501,5
"3171",2727,526,4
"3172",2727,88,4
"3173",1742,212,5
"3174",813,697,2
"3175",813,593,3
"3176",813,524,2
"3177",813,746,2
"3178",813,791,3
"3179",813,38,3
"3180",813,27,3
"3181",813,4,2
"3182",813,169,3
"3183",813,3,4
"3184",813,15,2
"3185",2962,640,4
"3186",2962,224,5
"3187",2168,846,3
"3188",2168,372,4
"3189",172,239,4
"3190",2458,336,5
"3191",2458,76,5
"3192",2288,903,5
"3193",659,48,5
"3194",659,46,4
"3195",659,2,2
"3196",158,441,4
"3197",158,280,3
"3198",158,967,3
"3199",2231,13,5
"3200",1588,421,5
"3201",1588,350,5
"3202",1588,773,4
"3203",1588,11,5
"3204",2977,165,3
"3205",2977,861,4
"3206",2977,741,5
"3207",1847,325,4
"3208",1847,421,4
"3209",1847,218,4
"3210",1847,542,4
"3211",1847,88,4
"3212",1847,128,5
"3213",1847,15,5
"3214",613,94,4
"3215",613,68,5
"3216",613,82,4
"3217",613,133,5
"3218",613,150,5
"3219",2321,449,5
"3220",2321,421,5
"3221",2321,45,4
"3222",1874,27,4
"3223",1071,83,3
"3224",1071,169,4
"3225",1071,954,5
"3226",1071,28,4
"3227",1071,410,4
"3228",1071,524,4
"3229",1071,438,4
"3230",2621,638,5
"3231",2196,155,5
"3232",2196,401,5
"3233",2185,802,5
"3234",2185,175,4
"3235",2185,989,4
"3236",2185,398,4
"3237",2185,128,5
"3238",2185,2,5
"3239",874,169,5
"3240",874,170,5
"3241",996,594,5
"3242",996,282,5
"3243",996,619,5
"3244",996,204,5
"3245",996,58,5
"3246",2960,22,5
"3247",2661,336,4
"3248",2661,686,4
"3249",2661,5,3
"3250",1628,653,4
"3251",1628,515,4
"3252",1628,253,2
"3253",1628,21,2
"3254",2053,808,5
"3255",2053,106,5
"3256",2053,134,5
"3257",831,169,5
"3258",831,33,2
"3259",831,50,5
"3260",831,27,5
"3261",831,75,2
"3262",2584,55,4
"3263",2584,23,4
"3264",196,546,4
"3265",196,609,4
"3266",196,515,5
"3267",196,2,4
"3268",196,220,1
"3269",987,565,5
"3270",987,201,5
"3271",1843,828,5
"3272",274,895,3
"3273",274,438,4
"3274",274,168,4
"3275",274,245,5
"3276",274,309,4
"3277",274,73,4
"3278",274,967,5
"3279",274,238,5
"3280",887,340,2
"3281",887,48,4
"3282",1319,962,4
"3283",2149,239,5
"3284",2149,1,5
"3285",687,717,5
"3286",687,139,4
"3287",687,393,4
"3288",301,717,2
"3289",301,419,2
"3290",301,538,5
"3291",301,95,1
"3292",1311,83,3
"3293",1444,138,5
"3294",1444,118,4
"3295",1444,549,4
"3296",1830,66,5
"3297",1830,152,5
"3298",1830,1,5
"3299",1830,46,4
"3300",1830,900,5
"3301",1387,24,5
"3302",1666,730,5
"3303",1666,279,4
"3304",1666,579,5
"3305",918,697,4
"3306",918,72,5
"3307",918,124,4
"3308",918,662,4
"3309",918,38,2
"3310",918,293,4
"3311",918,44,5
"3312",918,342,4
"3313",918,68,4
"3314",918,10,5
"3315",918,27,5
"3316",2936,243,4
"3317",2936,256,4
"3318",2936,2,5
"3319",522,288,2
"3320",522,329,4
"3321",522,661,4
"3322",522,318,3
"3323",1122,252,5
"3324",1122,895,4
"3325",1122,636,4
"3326",2072,638,5
"3327",2072,657,5
"3328",269,152,5
"3329",269,2,3
"3330",963,662,5
"3331",963,109,5
"3332",963,897,5
"3333",963,116,5
"3334",2748,213,5
"3335",2748,339,5
"3336",2748,408,5
"3337",2748,22,4
"3338",2748,937,3
"3339",2748,871,5
"3340",2748,717,5
"3341",2748,727,5
"3342",2748,91,2
"3343",2748,569,5
"3344",2748,462,5
"3345",2748,362,5
"3346",2748,388,5
"3347",2748,711,5
"3348",2297,72,5
"3349",2297,322,3
"3350",1222,22,5
"3351",1222,821,5
"3352",1222,469,5
"3353",1222,600,5
"3354",1222,619,5
"3355",1222,324,5
"3356",180,636,4
"3357",180,94,4
"3358",1029,473,5
"3359",1029,57,4
"3360",855,261,4
"3361",855,217,5
"3362",855,24,2
"3363",855,149,5
"3364",2635,211,4
"3365",2635,479,5
"3366",2635,23,5
"3367",285,920,5
"3368",285,125,5
"3369",285,353,5
"3370",2677,255,5
"3371",2677,5,5
"3372",2677,277,5
"3373",2555,847,5
"3374",2555,563,5
"3375",2555,284,4
"3376",2555,523,5
"3377",2555,359,5
"3378",2555,960,5
"3379",2555,419,5
"3380",2555,10,5
"3381",2555,833,5
"3382",1441,11,5
"3383",1441,398,5
"3384",1441,8,5
"3385",1441,193,5
"3386",1441,234,5
"3387",2891,906,4
"3388",2891,261,4
"3389",2891,923,5
"3390",2891,252,5
"3391",2891,846,4
"3392",2891,67,5
"3393",1712,10,5
"3394",1712,116,4
"3395",792,108,5
"3396",792,118,4
"3397",792,739,5
"3398",2488,11,5
"3399",1183,840,1
"3400",1183,87,3
"3401",1183,106,5
"3402",1183,189,5
"3403",1183,282,5
"3404",426,903,2
"3405",426,449,5
"3406",426,86,1
"3407",294,252,5
"3408",294,212,5
"3409",294,550,5
"3410",294,211,5
"3411",294,28,5
"3412",294,419,4
"3413",294,711,4
"3414",294,324,3
"3415",294,462,5
"3416",1167,252,5
"3417",1167,995,5
"3418",1167,14,5
"3419",1167,642,3
"3420",1167,139,5
"3421",1167,28,4
"3422",1167,524,4
"3423",1167,128,5
"3424",2328,11,4
"3425",2328,466,5
"3426",2328,398,4
"3427",2328,438,5
"3428",2328,540,5
"3429",2328,28,5
"3430",2328,524,4
"3431",188,362,4
"3432",188,140,4
"3433",188,146,4
"3434",188,617,5
"3435",2265,218,3
"3436",2265,361,2
"3437",946,830,5
"3438",946,288,3
"3439",946,362,3
"3440",946,106,3
"3441",946,727,4
"3442",946,23,4
"3443",507,895,5
"3444",507,33,4
"3445",507,72,5
"3446",507,152,5
"3447",507,323,3
"3448",507,589,4
"3449",732,99,5
"3450",732,273,5
"3451",732,282,3
"3452",732,6,5
"3453",253,72,4
"3454",253,682,3
"3455",253,166,5
"3456",253,14,5
"3457",253,55,1
"3458",253,839,5
"3459",253,22,3
"3460",2618,218,5
"3461",441,38,5
"3462",327,526,5
"3463",327,754,5
"3464",327,10,5
"3465",327,275,5
"3466",1884,212,5
"3467",1884,691,5
"3468",1884,323,4
"3469",1884,28,5
"3470",823,523,4
"3471",823,995,5
"3472",823,94,5
"3473",823,540,4
"3474",823,982,5
"3475",1482,30,5
"3476",1482,460,5
"3477",1482,565,3
"3478",1482,27,4
"3479",652,558,5
"3480",652,413,3
"3481",128,832,5
"3482",128,657,5
"3483",128,569,5
"3484",128,662,4
"3485",128,339,4
"3486",128,59,4
"3487",128,25,3
"3488",2287,223,4
"3489",2287,401,4
"3490",2287,281,4
"3491",1567,33,5
"3492",1567,828,5
"3493",1567,212,5
"3494",1567,592,5
"3495",1567,643,5
"3496",1567,100,5
"3497",1567,149,5
"3498",1733,791,4
"3499",1733,982,5
"3500",1733,36,5
"3501",1733,301,5
"3502",2276,524,5
"3503",2276,72,5
"3504",2276,717,5
"3505",2276,846,5
"3506",2276,880,5
"3507",2276,323,5
"3508",2276,193,5
"3509",2276,28,5
"3510",2276,14,5
"3511",2276,24,4
"3512",2276,99,5
"3513",2276,22,5
"3514",2798,18,4
"3515",2798,170,4
"3516",2798,96,5
"3517",787,13,5
"3518",2815,101,5
"3519",2815,382,4
"3520",2815,962,4
"3521",2815,117,4
"3522",2815,572,4
"3523",2815,297,4
"3524",2815,303,4
"3525",516,80,4
"3526",516,35,3
"3527",516,698,4
"3528",1946,791,5
"3529",1946,407,5
"3530",1946,618,5
"3531",564,329,5
"3532",564,8,5
"3533",564,23,5
"3534",1302,454,5
"3535",1302,5,5
"3536",1302,24,5
"3537",1302,769,4
"3538",739,44,4
"3539",739,871,4
"3540",739,449,4
"3541",2607,212,4
"3542",2607,323,5
"3543",2759,717,4
"3544",2759,42,5
"3545",2759,29,4
"3546",1971,168,4
"3547",1971,18,3
"3548",1971,76,4
"3549",1971,96,4
"3550",1971,108,3
"3551",2969,23,5
"3552",2508,139,4
"3553",2729,22,4
"3554",2729,717,5
"3555",2729,438,5
"3556",2697,884,5
"3557",2697,421,5
"3558",2697,22,5
"3559",2697,323,3
"3560",2697,381,5
"3561",2697,871,5
"3562",2697,835,5
"3563",2153,218,5
"3564",2153,336,5
"3565",2153,45,5
"3566",2153,96,5
"3567",2153,982,5
"3568",2153,625,5
"3569",2253,633,1
"3570",1425,643,5
"3571",1425,662,5
"3572",1425,24,5
"3573",1425,565,5
"3574",1738,89,5
"3575",1738,22,5
"3576",74,22,5
"3577",74,428,3
"3578",74,210,5
"3579",74,44,4
"3580",1862,438,4
"3581",1862,24,3
"3582",1862,727,3
"3583",1862,769,5
"3584",394,8,4
"3585",394,396,4
"3586",300,563,4
"3587",300,759,3
"3588",300,22,4
"3589",944,466,5
"3590",944,521,5
"3591",944,22,5
"3592",61,462,4
"3593",61,139,4
"3594",2440,175,4
"3595",2440,653,3
"3596",2440,22,4
"3597",2739,328,4
"3598",2739,38,4
"3599",2739,22,5
"3600",2739,8,5
"3601",2739,85,5
"3602",1424,824,5
"3603",1424,621,5
"3604",1424,95,5
"3605",290,159,5
"3606",290,691,4
"3607",290,282,5
"3608",290,569,5
"3609",290,36,5
"3610",290,633,5
"3611",290,27,5
"3612",290,22,5
"3613",290,85,5
"3614",112,847,5
"3615",112,633,5
"3616",112,27,5
"3617",2802,565,2
"3618",2802,139,5
"3619",2802,261,5
"3620",2802,774,5
"3621",2802,23,5
"3622",2802,493,3
"3623",2802,158,1
"3624",1832,159,4
"3625",1832,886,5
"3626",1832,514,5
"3627",1832,27,5
"3628",1832,106,5
"3629",2760,82,5
"3630",2760,192,4
"3631",876,159,4
"3632",905,212,5
"3633",905,27,4
"3634",1477,72,5
"3635",1763,834,5
"3636",868,821,4
"3637",868,261,5
"3638",1952,277,4
"3639",1959,212,5
"3640",1959,717,5
"3641",1959,727,5
"3642",1959,388,5
"3643",1959,413,5
"3644",2784,886,5
"3645",1002,4,3
"3646",1566,470,4
"3647",218,587,5
"3648",218,30,5
"3649",218,89,5
"3650",218,886,5
"3651",218,540,5
"3652",218,524,5
"3653",218,62,5
"3654",218,324,4
"3655",218,496,4
"3656",1948,19,5
"3657",1948,82,5
"3658",1948,646,5
"3659",1948,15,5
"3660",2758,236,5
"3661",2758,82,5
"3662",2629,521,4
"3663",2629,636,4
"3664",2629,22,3
"3665",2629,568,2
"3666",2629,833,3
"3667",1869,89,5
"3668",1869,951,4
"3669",1869,106,5
"3670",1869,211,5
"3671",365,390,5
"3672",365,45,5
"3673",365,168,5
"3674",365,589,4
"3675",365,664,5
"3676",365,74,5
"3677",365,149,5
"3678",2509,593,5
"3679",2509,236,4
"3680",2137,284,5
"3681",2137,106,5
"3682",2283,746,5
"3683",2283,910,1
"3684",2283,15,3
"3685",243,44,5
"3686",533,323,4
"3687",533,871,4
"3688",1469,22,5
"3689",1469,6,5
"3690",2603,248,4
"3691",2603,80,5
"3692",2603,6,5
"3693",133,124,5
"3694",133,11,5
"3695",2535,638,5
"3696",2535,774,5
"3697",2535,98,5
"3698",154,7,4
"3699",154,150,5
"3700",2768,352,4
"3701",2768,697,5
"3702",2768,45,5
"3703",2841,213,2
"3704",408,22,5
"3705",408,66,5
"3706",408,83,4
"3707",2387,496,1
"3708",2387,228,5
"3709",2387,998,3
"3710",2387,89,4
"3711",2387,3,4
"3712",2387,249,3
"3713",2387,757,5
"3714",2200,592,5
"3715",2200,272,5
"3716",2978,212,5
"3717",2978,523,5
"3718",2978,22,5
"3719",2118,847,3
"3720",2118,10,5
"3721",2118,106,5
"3722",2118,428,5
"3723",6,507,5
"3724",6,20,5
"3725",6,28,5
"3726",6,218,5
"3727",6,76,5
"3728",6,72,5
"3729",6,262,4
"3730",865,388,4
"3731",865,22,4
"3732",1492,22,4
"3733",1492,844,5
"3734",857,210,5
"3735",857,517,5
"3736",857,22,5
"3737",857,884,5
"3738",2849,87,5
"3739",2849,721,5
"3740",2849,662,5
"3741",2849,593,5
"3742",2849,210,4
"3743",2849,10,4
"3744",2849,38,4
"3745",2849,555,4
"3746",2849,24,5
"3747",484,24,5
"3748",484,265,4
"3749",484,449,4
"3750",484,391,5
"3751",2258,284,5
"3752",2258,657,5
"3753",2258,265,5
"3754",663,830,5
"3755",663,68,4
"3756",663,218,4
"3757",663,55,4
"3758",1584,563,5
"3759",1584,28,4
"3760",1584,20,4
"3761",697,249,5
"3762",697,920,4
"3763",697,633,5
"3764",697,324,5
"3765",103,540,4
"3766",103,569,4
"3767",709,57,4
"3768",709,368,5
"3769",709,55,5
"3770",709,76,4
"3771",1405,920,4
"3772",1405,398,5
"3773",1405,657,5
"3774",1405,324,3
"3775",1405,367,5
"3776",2703,555,4
"3777",2703,109,5
"3778",2703,83,5
"3779",1217,396,4
"3780",1217,22,4
"3781",1217,24,4
"3782",1217,384,4
"3783",1217,428,5
"3784",1217,443,2
"3785",1217,96,3
"3786",1217,25,5
"3787",1217,568,5
"3788",1217,126,4
"3789",1217,641,4
"3790",1570,842,3
"3791",1570,6,4
"3792",1570,473,3
"3793",1570,353,5
"3794",1322,563,4
"3795",1746,252,5
"3796",1746,830,5
"3797",1746,89,5
"3798",1746,22,5
"3799",1746,398,5
"3800",1746,149,5
"3801",1746,68,5
"3802",1373,466,5
"3803",1373,212,5
"3804",1373,657,4
"3805",1373,769,5
"3806",1373,82,5
"3807",1373,880,3
"3808",1373,68,5
"3809",1373,438,5
"3810",1373,201,1
"3811",1373,24,5
"3812",1373,149,5
"3813",1373,326,5
"3814",309,39,4
"3815",309,329,4
"3816",309,27,4
"3817",309,24,4
"3818",1055,22,5
"3819",2142,900,5
"3820",2142,916,5
"3821",2142,68,4
"3822",2142,144,4
"3823",114,836,5
"3824",114,14,5
"3825",114,7,5
"3826",645,393,2
"3827",645,407,3
"3828",1681,30,5
"3829",1681,66,5
"3830",1681,415,5
"3831",1119,697,4
"3832",1119,42,3
"3833",1119,88,5
"3834",1119,834,5
"3835",1568,159,4
"3836",1568,466,5
"3837",1568,24,4
"3838",1568,189,4
"3839",1568,91,5
"3840",772,372,5
"3841",772,851,4
"3842",793,49,5
"3843",793,428,5
"3844",793,617,5
"3845",793,170,5
"3846",793,344,1
"3847",2565,212,5
"3848",1741,82,5
"3849",1741,129,5
"3850",1741,2,5
"3851",190,78,5
"3852",190,372,4
"3853",190,893,5
"3854",911,170,5
"3855",911,739,3
"3856",911,15,5
"3857",2898,23,5
"3858",73,262,3
"3859",73,322,4
"3860",73,356,4
"3861",1074,251,5
"3862",1074,549,4
"3863",1701,450,5
"3864",1701,983,4
"3865",1701,67,3
"3866",1701,781,4
"3867",1547,23,5
"3868",1547,141,4
"3869",1547,763,4
"3870",1942,550,5
"3871",1942,523,5
"3872",1942,3,5
"3873",2254,835,5
"3874",2592,428,4
"3875",2592,243,5
"3876",2592,10,5
"3877",2301,42,5
"3878",2301,212,5
"3879",2301,55,5
"3880",2301,6,5
"3881",156,116,5
"3882",156,910,4
"3883",156,140,4
"3884",156,635,5
"3885",1842,106,5
"3886",1842,5,5
"3887",1842,14,5
"3888",1842,157,5
"3889",1842,781,5
"3890",1842,141,3
"3891",1842,25,5
"3892",1842,641,3
"3893",47,45,5
"3894",2025,261,5
"3895",2752,836,2
"3896",2752,398,5
"3897",2752,99,5
"3898",2705,761,4
"3899",2705,45,5
"3900",2867,429,4
"3901",2867,957,4
"3902",286,655,4
"3903",286,134,3
"3904",400,593,5
"3905",400,55,4
"3906",1216,469,3
"3907",1216,212,5
"3908",1216,323,4
"3909",1829,33,3
"3910",1829,52,3
"3911",1187,155,5
"3912",2923,2,4
"3913",2923,18,4
"3914",2923,222,4
"3915",2666,3,5
"3916",2666,388,4
"3917",2696,158,4
"3918",2696,570,4
"3919",631,576,5
"3920",631,640,3
"3921",2723,35,5
"3922",657,788,5
"3923",1047,184,3
"3924",210,159,1
"3925",210,175,5
"3926",210,3,5
"3927",2681,938,3
"3928",1454,650,5
"3929",1454,751,5
"3930",1454,99,2
"3931",2890,832,5
"3932",2890,344,2
"3933",2890,982,3
"3934",67,600,1
"3935",67,55,5
"3936",67,39,5
"3937",67,739,5
"3938",67,20,5
"3939",1837,44,2
"3940",1837,2,2
"3941",2086,265,5
"3942",2086,524,5
"3943",2086,462,5
"3944",2506,124,3
"3945",2506,833,5
"3946",485,27,4
"3947",130,36,5
"3948",2627,268,4
"3949",2627,935,4
"3950",2627,876,4
"3951",2627,126,4
"3952",448,847,5
"3953",448,255,5
"3954",448,410,5
"3955",448,38,5
"3956",1427,288,3
"3957",1427,128,3
"3958",1427,192,4
"3959",2344,154,5
"3960",2344,4,3
"3961",2344,154,5
"3962",2222,27,5
"3963",2222,55,5
"3964",2222,951,5
"3965",2222,249,4
"3966",2575,697,5
"3967",2575,203,5
"3968",2575,906,3
"3969",2575,273,2
"3970",549,284,5
"3971",549,651,5
"3972",549,229,4
"3973",549,95,5
"3974",989,102,3
"3975",989,473,5
"3976",989,164,4
"3977",989,155,5
"3978",616,6,4
"3979",616,698,4
"3980",616,15,5
"3981",616,479,4
"3982",616,128,4
"3983",1240,464,4
"3984",1240,691,4
"3985",1240,68,4
"3986",1240,201,3
"3987",1240,28,4
"3988",1442,68,5
"3989",1442,727,5
"3990",1442,565,5
"3991",1442,978,5
"3992",1442,462,4
"3993",1442,874,4
"3994",346,243,4
"3995",346,13,4
"3996",346,85,2
"3997",882,335,5
"3998",882,297,5
"3999",882,696,5
"4000",1328,636,4
"4001",1328,323,4
"4002",1328,152,3
"4003",1328,850,4
"4004",1328,493,4
"4005",1328,761,4
"4006",1328,407,4
"4007",1328,80,3
"4008",1328,805,2
"4009",1328,473,4
"4010",1328,280,3
"4011",1328,222,5
"4012",943,11,5
"4013",943,168,4
"4014",943,21,5
"4015",943,80,3
"4016",1077,617,4
"4017",1077,464,5
"4018",1077,211,5
"4019",1430,675,3
"4020",1430,25,4
"4021",1289,415,5
"4022",1289,530,5
"4023",1289,74,5
"4024",1289,794,5
"4025",1289,73,5
"4026",2536,712,5
"4027",160,230,2
"4028",160,1,3
"4029",160,527,3
"4030",127,563,5
