"","X1_train","X2_train","Y_train"
"12126",2292,577,5
"12127",1158,257,5
"12128",2147,914,5
"12129",386,473,5
"12130",2096,164,5
"12131",480,597,2
"12132",1103,667,5
"12133",2749,684,5
"12134",434,23,5
"12135",2318,88,4
"12136",207,488,4
"12137",541,254,5
"12138",1427,547,5
"12139",1950,991,5
"12140",2426,503,3
"12141",1712,95,4
"12142",926,587,5
"12143",2978,878,5
"12144",185,37,4
"12145",832,890,5
"12146",114,81,3
"12147",2531,750,5
"12148",71,7,5
"12149",2692,133,4
"12150",1089,204,5
"12151",1582,653,5
"12152",2604,281,5
"12153",105,133,5
"12154",2032,29,5
"12155",1385,339,5
"12156",122,456,5
"12157",677,748,4
"12158",2426,19,1
"12159",584,494,4
"12160",2776,563,5
"12161",1541,391,5
"12162",1366,838,5
"12163",1616,405,4
"12164",2092,19,4
"12165",1229,744,5
"12166",194,73,5
"12167",1510,380,5
"12168",1622,115,5
"12169",2429,349,5
"12170",2217,816,4
"12171",2069,529,1
"12172",553,783,4
"12173",855,133,5
"12174",2454,571,5
"12175",305,394,5
"12176",1239,143,5
"12177",912,8,5
"12178",2273,473,5
"12179",2167,783,5
"12180",2152,644,3
"12181",1876,540,3
"12182",17,226,5
"12183",1669,519,5
"12184",1833,76,5
"12185",1395,394,5
"12186",1987,289,5
"12187",1742,467,5
"12188",1648,577,5
"12189",2165,978,3
"12190",1038,730,1
"12191",916,562,5
"12192",2363,321,5
"12193",2442,264,5
"12194",2347,454,5
"12195",1963,454,5
"12196",936,890,5
"12197",170,355,4
"12198",2805,754,5
"12199",641,573,4
"12200",415,45,5
"12201",2156,369,5
"12202",2229,280,4
"12203",953,114,5
"12204",873,644,5
"12205",2610,487,5
"12206",557,4,5
"12207",776,789,5
"12208",1281,23,5
"12209",2219,316,4
"12210",1282,775,5
"12211",2612,350,5
"12212",1863,428,5
"12213",1995,900,5
"12214",2184,485,2
"12215",1483,124,3
"12216",235,409,5
"12217",2756,515,2
"12218",1825,234,5
"12219",544,32,5
"12220",319,802,4
"12221",1773,168,5
"12222",344,441,3
"12223",580,98,4
"12224",1844,919,4
"12225",1864,18,1
"12226",2529,499,4
"12227",131,467,5
"12228",2196,23,5
"12229",2119,428,5
"12230",2438,23,5
"12231",1571,82,5
"12232",2924,335,5
"12233",529,789,5
"12234",1727,16,5
"12235",2641,7,5
"12236",527,474,5
"12237",139,589,5
"12238",2903,47,5
"12239",2271,97,1
"12240",2479,146,5
"12241",1755,174,4
"12242",1587,317,5
"12243",837,116,5
"12244",1123,266,5
"12245",464,298,5
"12246",773,249,4
"12247",2705,239,5
"12248",1924,73,5
"12249",2696,541,4
"12250",1149,8,5
"12251",746,947,5
"12252",1215,996,5
"12253",1068,317,5
"12254",1979,10,5
"12255",106,384,1
"12256",2500,883,5
"12257",2972,483,2
"12258",2450,540,5
"12259",2959,192,3
"12260",1448,618,3
"12261",1469,233,4
"12262",2103,493,5
"12263",496,947,5
"12264",2295,262,4
"12265",2961,757,5
"12266",2366,910,3
"12267",2786,24,5
"12268",382,648,5
"12269",976,4,5
"12270",230,303,5
"12271",817,601,5
"12272",1358,135,4
"12273",1585,813,2
"12274",2744,66,4
"12275",2576,77,5
"12276",2676,283,5
"12277",1808,242,5
"12278",1807,140,5
"12279",2409,458,5
"12280",1121,348,5
"12281",2809,10,5
"12282",267,149,5
"12283",1347,282,5
"12284",1250,677,5
"12285",1882,879,5
"12286",2374,343,4
"12287",1213,470,4
"12288",2126,215,5
"12289",2752,263,5
"12290",972,189,5
"12291",1068,706,5
"12292",2221,638,5
"12293",1875,418,3
"12294",2824,189,5
"12295",2356,209,4
"12296",2181,369,5
"12297",2964,470,5
"12298",83,557,5
"12299",2889,725,5
"12300",729,220,4
"12301",868,44,5
"12302",1893,133,4
"12303",32,624,3
"12304",1222,152,5
"12305",1959,66,5
"12306",690,723,5
"12307",2329,133,5
"12308",491,553,5
"12309",1952,122,5
"12310",2770,123,5
"12311",165,131,5
"12312",1718,509,5
"12313",1303,756,5
"12314",452,5,5
"12315",1507,559,5
"12316",1007,733,5
"12317",2011,991,5
"12318",2109,123,5
"12319",1742,756,5
"12320",921,143,4
"12321",1106,520,4
"12322",258,694,4
"12323",2169,869,5
"12324",1225,987,5
"12325",2293,30,5
"12326",224,27,5
"12327",2233,811,5
"12328",2962,696,5
"12329",1126,51,5
"12330",212,838,4
"12331",644,170,5
"12332",549,30,5
"12333",1849,19,5
"12334",409,520,5
"12335",146,8,5
"12336",823,268,5
"12337",2303,350,5
"12338",1210,701,5
"12339",2373,130,5
"12340",2990,919,5
"12341",2016,16,4
"12342",2709,30,4
"12343",2569,77,5
"12344",2675,272,5
"12345",2427,500,5
"12346",1461,970,5
"12347",1402,853,5
"12348",2798,614,5
"12349",839,30,3
"12350",558,338,5
"12351",1679,454,5
"12352",2958,56,5
"12353",155,487,5
"12354",2615,123,3
"12355",2589,65,5
"12356",2926,416,5
"12357",1557,466,4
"12358",473,530,5
"12359",266,343,4
"12360",462,520,4
"12361",57,535,5
"12362",1721,133,5
"12363",790,302,5
"12364",424,919,5
"12365",556,150,5
"12366",411,468,4
"12367",410,607,5
"12368",46,2,5
"12369",395,7,5
"12370",395,773,5
"12371",297,31,5
"12372",2690,399,4
"12373",978,236,5
"12374",1897,890,5
"12375",924,7,4
"12376",2714,253,3
"12377",1424,183,5
"12378",925,126,3
"12379",1119,464,5
"12380",2180,133,5
"12381",2285,543,3
"12382",47,791,5
"12383",2003,157,5
"12384",2521,701,2
"12385",1274,524,5
"12386",757,52,5
"12387",419,788,5
"12388",2541,783,4
"12389",575,247,1
"12390",1628,30,5
"12391",147,347,5
"12392",2043,622,5
"12393",515,969,3
"12394",6,617,5
"12395",1988,362,1
"12396",2279,838,5
"12397",1370,493,1
"12398",1612,801,5
"12399",23,343,5
"12400",1548,18,4
"12401",1166,354,5
"12402",93,859,5
"12403",1170,262,4
"12404",2371,481,5
"12405",1652,745,5
"12406",1850,359,5
"12407",2827,305,5
"12408",669,748,5
"12409",1713,610,5
"12410",2605,77,5
"12411",2265,211,5
"12412",479,794,5
"12413",1437,267,5
"12414",2231,372,5
"12415",48,236,4
"12416",1033,530,5
"12417",944,435,4
"12418",1747,254,5
"12419",1270,35,5
"12420",2469,294,5
"12421",633,696,5
"12422",2088,838,3
"12423",2612,986,5
"12424",804,591,5
"12425",177,661,5
"12426",2712,223,5
"12427",905,38,4
"12428",791,433,3
"12429",1452,781,5
"12430",142,116,3
"12431",651,21,5
"12432",2332,103,5
"12433",1170,29,5
"12434",1062,225,5
"12435",1571,289,5
"12436",2723,293,2
"12437",1703,819,5
"12438",2604,458,5
"12439",2126,926,5
"12440",1930,348,5
"12441",1085,760,5
"12442",657,749,5
"12443",2187,541,4
"12444",823,48,5
"12445",2611,394,5
"12446",429,710,4
"12447",250,744,5
"12448",742,773,5
"12449",610,179,3
"12450",1820,485,5
"12451",953,106,5
"12452",1140,530,5
"12453",1037,796,3
"12454",2314,653,5
"12455",2093,350,4
"12456",2108,466,5
"12457",2734,305,5
"12458",1358,359,5
"12459",1456,43,5
"12460",19,369,5
"12461",1285,831,4
"12462",1236,6,1
"12463",2582,724,5
"12464",2615,274,5
"12465",2380,118,5
"12466",2068,706,5
"12467",1069,547,5
"12468",2632,577,5
"12469",2739,750,5
"12470",2112,432,5
"12471",1256,644,5
"12472",348,133,3
"12473",893,234,4
"12474",2249,235,2
"12475",381,182,5
"12476",643,476,5
"12477",947,18,2
"12478",946,986,5
"12479",1382,624,5
"12480",2372,10,5
"12481",1585,327,5
"12482",2838,789,5
"12483",1725,783,5
"12484",1669,740,5
"12485",318,783,5
"12486",2122,350,5
"12487",860,341,1
"12488",1232,452,5
"12489",1014,20,4
"12490",591,183,5
"12491",1082,542,3
"12492",1346,6,5
"12493",1299,231,5
"12494",1087,816,5
"12495",2013,485,5
"12496",2796,739,4
"12497",942,816,4
"12498",1809,125,3
"12499",2944,911,5
"12500",2244,85,5
"12501",206,281,5
"12502",2522,696,5
"12503",2322,363,5
"12504",2015,435,5
"12505",2895,532,5
"12506",2519,377,2
"12507",128,840,3
"12508",1079,725,5
"12509",890,7,4
"12510",2436,145,5
"12511",418,45,5
"12512",1781,754,5
"12513",1314,646,3
"12514",1696,857,5
"12515",1187,325,1
"12516",2524,363,5
"12517",1220,253,5
"12518",1198,951,5
"12519",1498,15,4
"12520",2284,5,5
"12521",1368,2,5
"12522",2119,761,5
"12523",1821,24,5
"12524",843,363,5
"12525",2615,694,4
"12526",548,132,5
"12527",982,509,5
"12528",2436,808,4
"12529",2406,437,5
"12530",1064,313,5
"12531",2902,538,5
"12532",2612,34,4
"12533",1126,512,5
"12534",2494,289,5
"12535",2274,787,3
"12536",2364,37,5
"12537",76,350,5
"12538",613,16,2
"12539",1788,908,5
"12540",2039,453,5
"12541",1168,597,5
"12542",1255,517,4
"12543",2301,580,5
"12544",1241,180,5
"12545",1693,40,3
"12546",6,760,5
"12547",647,684,5
"12548",289,411,5
"12549",2945,363,5
"12550",2340,473,5
"12551",302,108,5
"12552",703,5,5
"12553",1873,6,4
"12554",2631,491,2
"12555",2603,397,5
"12556",1361,213,5
"12557",2278,806,5
"12558",897,315,5
"12559",1,7,3
"12560",2257,456,4
"12561",2693,734,3
"12562",1502,607,5
"12563",379,428,5
"12564",1812,378,5
"12565",878,339,4
"12566",2790,179,5
"12567",1677,588,5
"12568",1823,833,5
"12569",882,681,5
"12570",1546,43,4
"12571",1873,40,5
"12572",171,354,5
"12573",150,454,5
"12574",367,236,5
"12575",1709,369,4
"12576",2428,199,5
"12577",57,834,5
"12578",2599,790,5
"12579",2035,515,5
"12580",673,440,5
"12581",2459,735,5
"12582",2,467,5
"12583",769,126,5
"12584",2974,668,5
"12585",943,487,5
"12586",2500,766,3
"12587",605,487,5
"12588",967,129,5
"12589",709,612,3
"12590",1117,280,5
"12591",1569,224,5
"12592",127,189,5
"12593",1085,254,5
"12594",2125,788,5
"12595",2151,225,5
"12596",1261,764,1
"12597",819,225,5
"12598",1741,592,4
"12599",322,532,5
"12600",1968,472,5
"12601",724,52,5
"12602",2120,137,5
"12603",2560,5,5
"12604",664,487,5
"12605",262,609,5
"12606",1320,10,5
"12607",1657,898,5
"12608",97,898,5
"12609",2698,129,5
"12610",679,947,5
"12611",1414,19,5
"12612",2211,381,5
"12613",76,129,5
"12614",2794,281,3
"12615",97,547,5
"12616",450,700,5
"12617",436,389,3
"12618",1973,285,5
"12619",2894,750,4
"12620",1005,62,4
"12621",230,871,5
"12622",1352,281,5
"12623",2547,313,5
"12624",2820,5,2
"12625",399,668,5
"12626",566,214,5
"12627",1763,4,5
"12628",492,602,4
"12629",17,209,5
"12630",1285,696,4
"12631",1206,122,5
"12632",2326,7,5
"12633",1929,14,3
"12634",697,225,4
"12635",1905,255,5
"12636",791,358,5
"12637",443,591,5
"12638",1018,859,5
"12639",892,756,5
"12640",583,473,5
"12641",792,534,1
"12642",1612,520,5
"12643",1646,773,4
"12644",2166,522,5
"12645",87,16,5
"12646",1381,168,4
"12647",2319,40,5
"12648",1819,879,5
"12649",1584,370,5
"12650",1728,100,5
"12651",320,133,5
"12652",17,437,5
"12653",387,344,5
"12654",1173,996,4
"12655",1633,73,5
"12656",86,123,5
"12657",427,317,5
"12658",859,753,4
"12659",1311,436,5
"12660",2533,464,5
"12661",2112,971,5
"12662",2947,204,5
"12663",940,5,5
"12664",1731,508,5
"12665",15,597,2
"12666",2713,223,5
"12667",1490,283,5
"12668",1268,225,5
"12669",2064,836,3
"12670",1553,183,5
"12671",2709,52,5
"12672",2559,576,1
"12673",77,72,5
"12674",2534,898,5
"12675",709,2,5
"12676",1872,18,5
"12677",2480,291,5
"12678",2181,947,4
"12679",2417,363,5
"12680",2055,291,4
"12681",147,268,5
"12682",823,105,5
"12683",544,833,3
"12684",1256,4,5
"12685",834,928,4
"12686",966,491,4
"12687",379,293,5
"12688",883,380,5
"12689",895,122,5
"12690",2570,58,5
"12691",1171,919,5
"12692",210,269,5
"12693",2897,968,5
"12694",1389,289,5
"12695",524,699,5
"12696",493,292,4
"12697",219,473,5
"12698",1778,135,5
"12699",1936,133,5
"12700",2380,663,5
"12701",1166,294,5
"12702",1685,960,5
"12703",914,987,5
"12704",399,244,5
"12705",2173,181,5
"12706",1745,8,5
"12707",2637,607,5
"12708",2787,239,3
"12709",1327,350,5
"12710",1848,133,5
"12711",1143,378,5
"12712",884,73,4
"12713",292,432,5
"12714",2514,32,4
"12715",1013,589,5
"12716",1894,519,5
"12717",1776,4,5
"12718",494,172,5
"12719",835,469,5
"12720",1278,432,4
"12721",232,103,3
"12722",2989,14,5
"12723",2755,495,2
"12724",918,18,5
"12725",876,983,5
"12726",1189,622,5
"12727",1001,747,5
"12728",1670,224,5
"12729",391,241,5
"12730",2436,185,4
"12731",2787,343,5
"12732",1580,970,5
"12733",1312,269,5
"12734",658,547,5
"12735",1827,179,5
"12736",1014,553,5
"12737",1047,761,5
"12738",1829,181,4
"12739",736,650,5
"12740",478,956,5
"12741",1602,652,5
"12742",221,653,5
"12743",1641,986,4
"12744",2110,409,5
"12745",1118,3,5
"12746",1743,688,5
"12747",2856,915,5
"12748",416,976,5
"12749",1058,750,5
"12750",2121,388,5
"12751",1104,107,4
"12752",8,181,5
"12753",153,19,5
"12754",2666,474,4
"12755",1895,294,5
"12756",509,253,5
"12757",708,183,5
"12758",1534,344,5
"12759",2907,520,5
"12760",1323,297,3
"12761",2110,515,5
"12762",1832,597,4
"12763",2593,234,5
"12764",1590,49,5
"12765",2032,19,5
"12766",491,745,5
"12767",1804,44,5
"12768",1738,396,4
"12769",1977,282,5
"12770",1730,393,5
"12771",772,754,5
"12772",2189,5,4
"12773",674,876,5
"12774",1951,110,5
"12775",77,350,5
"12776",210,511,5
"12777",2682,294,5
"12778",2834,162,5
"12779",94,625,5
"12780",2071,725,5
"12781",1430,590,1
"12782",2325,80,5
"12783",2718,624,4
"12784",1487,73,5
"12785",287,471,5
"12786",2969,761,5
"12787",2343,103,5
"12788",562,9,2
"12789",209,196,4
"12790",2544,10,5
"12791",498,52,5
"12792",2341,792,1
"12793",2904,57,3
"12794",1652,884,5
"12795",1196,293,4
"12796",185,59,5
"12797",1485,123,5
"12798",863,607,5
"12799",213,722,5
"12800",1757,946,4
"12801",2660,174,3
"12802",297,283,5
"12803",1510,164,5
"12804",2277,563,5
"12805",2497,281,5
"12806",518,561,5
"12807",2215,183,5
"12808",1815,998,4
"12809",2837,40,4
"12810",879,189,5
"12811",2172,705,5
"12812",2400,763,5
"12813",2643,412,5
"12814",2089,16,5
"12815",2983,380,5
"12816",697,890,5
"12817",1180,573,5
"12818",1662,551,4
"12819",732,164,5
"12820",175,837,5
"12821",99,588,5
"12822",2356,52,5
"12823",1273,483,5
"12824",1333,588,5
"12825",2646,26,5
"12826",709,42,5
"12827",1189,52,5
"12828",455,384,5
"12829",2375,227,5
"12830",1851,253,5
"12831",925,377,5
"12832",2889,449,5
"12833",1862,79,5
"12834",1231,224,5
"12835",1047,786,5
"12836",1890,412,5
"12837",2634,919,5
"12838",1469,359,5
"12839",1644,684,5
"12840",1406,26,5
"12841",1255,10,4
"12842",2291,584,5
"12843",14,467,1
"12844",319,37,5
"12845",2618,133,5
"12846",2418,456,4
"12847",2670,122,5
"12848",707,544,5
"12849",1508,19,5
"12850",2575,445,5
"12851",2582,313,5
"12852",150,52,5
"12853",1763,23,5
"12854",735,696,5
"12855",274,45,5
"12856",406,308,5
"12857",224,437,5
"12858",489,939,1
"12859",673,230,5
"12860",2737,327,4
"12861",845,361,3
"12862",2508,463,5
"12863",147,222,5
"12864",2191,108,5
"12865",2119,31,5
"12866",1454,394,5
"12867",2884,127,5
"12868",2138,676,5
"12869",421,756,5
"12870",369,16,2
"12871",1152,487,5
"12872",2290,123,5
"12873",1166,838,5
"12874",554,521,5
"12875",1323,748,3
"12876",1613,52,5
"12877",12,254,5
"12878",905,781,5
"12879",1725,322,5
"12880",415,699,5
"12881",2253,543,4
"12882",1526,725,1
"12883",1827,269,5
"12884",481,363,5
"12885",850,618,5
"12886",2512,84,5
"12887",1185,733,5
"12888",459,169,4
"12889",420,879,5
"12890",2755,2,4
"12891",1221,344,4
"12892",2821,185,5
"12893",1730,604,5
"12894",642,597,5
"12895",124,859,5
"12896",2171,996,2
"12897",473,140,4
"12898",1477,73,5
"12899",506,122,5
"12900",872,89,5
"12901",1175,285,5
"12902",548,409,5
"12903",2449,427,5
"12904",1138,898,5
"12905",2634,137,5
"12906",935,313,5
"12907",1858,45,5
"12908",220,329,5
"12909",672,161,5
"12910",1429,65,5
"12911",461,290,5
"12912",98,412,5
"12913",1250,281,5
"12914",577,222,5
"12915",2354,879,5
"12916",1393,19,4
"12917",2251,170,5
"12918",1592,357,4
"12919",14,246,5
"12920",1249,160,4
"12921",1906,773,5
"12922",2825,412,5
"12923",138,7,2
"12924",2411,34,5
"12925",484,378,5
"12926",2465,862,5
"12927",289,734,5
"12928",2726,409,5
"12929",2835,157,5
"12930",798,467,5
"12931",2752,98,4
"12932",990,169,4
"12933",2186,60,4
"12934",1409,77,5
"12935",944,5,5
"12936",1271,71,1
"12937",486,157,5
"12938",1880,23,5
"12939",329,103,5
"12940",1192,178,5
"12941",1984,476,4
"12942",1041,774,5
"12943",1522,533,2
"12944",2165,415,1
"12945",1766,254,5
"12946",2151,131,5
"12947",1957,188,5
"12948",806,118,5
"12949",2553,665,4
"12950",24,587,5
"12951",1364,449,5
"12952",1098,217,5
"12953",1194,952,5
"12954",2179,435,5
"12955",1301,817,5
"12956",1956,18,5
"12957",179,115,3
"12958",1715,188,5
"12959",1076,26,5
"12960",230,214,5
"12961",2446,369,5
"12962",2738,632,5
"12963",1664,388,4
"12964",2254,157,4
"12965",409,820,5
"12966",766,829,5
"12967",2077,840,4
"12968",753,862,5
"12969",1956,270,5
"12970",1461,468,5
"12971",1964,520,3
"12972",328,530,5
"12973",2026,133,5
"12974",1833,730,5
"12975",1908,44,1
"12976",1967,412,5
"12977",1459,133,5
"12978",1939,302,4
"12979",2204,853,4
"12980",115,462,5
"12981",1157,519,5
"12982",2990,30,5
"12983",1918,133,5
"12984",168,86,5
"12985",890,418,5
"12986",2676,567,5
"12987",1621,222,5
"12988",2174,377,5
"12989",673,446,5
"12990",1244,109,3
"12991",127,302,5
"12992",2755,264,4
"12993",696,219,5
"12994",1993,139,5
"12995",2907,658,5
"12996",2713,253,5
"12997",2549,206,5
"12998",1087,309,4
"12999",319,623,5
"13000",2383,146,5
"13001",697,210,5
"13002",895,958,5
"13003",2808,269,5
"13004",1772,793,4
"13005",2914,325,5
"13006",1299,273,5
"13007",1123,888,5
"13008",910,52,5
"13009",592,23,5
"13010",111,391,5
"13011",102,122,5
"13012",2468,635,4
"13013",126,253,5
"13014",1767,789,5
"13015",733,936,5
"13016",1108,245,5
"13017",2834,147,5
"13018",313,264,5
"13019",2969,10,5
"13020",156,487,5
"13021",2516,952,4
"13022",570,137,5
"13023",163,406,4
"13024",2453,135,1
"13025",1398,338,4
"13026",119,165,4
"13027",2303,480,5
"13028",245,129,5
"13029",2752,251,5
"13030",2446,168,5
"13031",675,449,5
"13032",2147,542,1
"13033",608,588,4
"13034",2930,293,5
"13035",2904,46,2
"13036",1282,419,5
"13037",2723,487,5
"13038",107,108,3
"13039",113,129,5
"13040",1352,241,5
"13041",2283,84,4
"13042",356,177,5
"13043",2819,282,5
"13044",1502,473,5
"13045",2315,622,5
"13046",392,129,5
"13047",2021,311,5
"13048",1599,844,5
"13049",223,279,5
"13050",1677,761,5
"13051",1960,350,1
"13052",244,238,5
"13053",2669,352,5
"13054",492,902,5
"13055",780,293,1
"13056",1018,52,5
"13057",2220,252,5
"13058",96,538,5
"13059",526,10,5
"13060",1551,817,5
"13061",366,363,5
"13062",1334,281,5
"13063",238,193,5
"13064",1417,520,4
"13065",1620,108,4
"13066",27,307,5
"13067",1702,149,5
"13068",1984,146,5
"13069",304,59,5
"13070",1840,252,5
"13071",316,838,5
"13072",2801,321,5
"13073",141,369,5
"13074",2489,236,5
"13075",2217,381,5
"13076",2288,761,5
"13077",1627,179,5
"13078",1573,283,5
"13079",2565,80,5
"13080",1862,14,4
"13081",2614,9,2
"13082",2532,644,5
"13083",1776,52,5
"13084",744,342,5
"13085",2271,684,5
"13086",387,34,5
"13087",55,444,5
"13088",1361,105,5
"13089",389,417,5
"13090",526,816,5
"13091",397,618,5
"13092",2811,391,5
"13093",1667,94,3
"13094",1918,189,5
"13095",2753,263,5
"13096",1331,89,5
"13097",2857,55,5
"13098",305,653,5
"13099",458,613,5
"13100",1110,52,5
"13101",219,280,5
"13102",2757,796,5
"13103",1205,584,5
"13104",642,479,5
"13105",2898,869,5
"13106",2288,823,5
"13107",433,71,1
"13108",1169,304,5
"13109",2115,37,5
"13110",2272,412,5
"13111",2466,113,3
"13112",780,227,5
"13113",478,350,5
"13114",1316,268,5
"13115",1454,716,5
"13116",459,30,5
"13117",2603,19,5
"13118",411,321,4
"13119",41,961,5
"13120",985,789,5
"13121",1266,46,1
"13122",1918,80,5
"13123",146,4,5
"13124",984,341,5
"13125",505,657,5
"13126",2123,259,3
"13127",2877,645,5
"13128",1032,6,5
"13129",2538,44,5
"13130",1261,863,5
"13131",2177,51,5
"13132",868,122,5
"13133",766,59,5
"13134",2228,652,5
"13135",606,532,3
"13136",401,80,3
"13137",1806,193,5
"13138",1740,189,5
"13139",1757,775,5
"13140",2836,297,5
"13141",2224,31,4
"13142",733,391,5
"13143",962,59,5
"13144",1143,40,4
"13145",1441,69,5
"13146",2648,852,1
"13147",2533,102,5
"13148",1034,248,4
"13149",2654,179,5
"13150",412,446,5
"13151",2774,879,5
"13152",495,157,5
"13153",2429,418,5
"13154",1849,48,5
"13155",567,280,4
"13156",739,970,3
"13157",380,220,5
"13158",2202,46,3
"13159",1254,783,2
"13160",709,923,3
"13161",845,159,5
"13162",1282,469,5
"13163",1741,3,2
"13164",1271,394,5
"13165",217,122,5
"13166",1319,179,5
"13167",2297,435,5
"13168",2979,103,5
"13169",1524,783,5
"13170",1560,69,5
"13171",1118,632,5
"13172",30,605,4
"13173",2213,222,5
"13174",776,792,4
"13175",2304,467,5
"13176",1748,32,5
"13177",903,474,5
"13178",2154,370,5
"13179",2980,171,4
"13180",231,133,5
"13181",638,637,5
"13182",2389,457,4
"13183",1338,768,2
"13184",1863,919,5
"13185",1090,378,5
"13186",1504,95,5
"13187",2007,711,5
"13188",535,484,5
"13189",2139,30,5
"13190",1936,129,5
"13191",2817,105,3
"13192",2263,644,5
"13193",2214,159,4
"13194",2341,91,5
"13195",2454,684,5
"13196",284,585,5
"13197",2982,69,5
"13198",711,652,5
"13199",2718,428,5
"13200",2630,718,4
"13201",939,147,2
"13202",2882,172,5
"13203",1206,266,5
"13204",1661,133,4
"13205",1141,851,4
"13206",362,777,5
"13207",920,44,5
"13208",2788,129,5
"13209",2412,266,5
"13210",1466,965,5
"13211",60,294,5
"13212",802,42,5
"13213",384,404,2
"13214",2620,696,5
"13215",469,39,5
"13216",1988,7,5
"13217",269,958,5
"13218",1005,80,3
"13219",1392,469,5
"13220",1207,505,5
"13221",1716,43,5
"13222",2393,645,5
"13223",2910,802,4
"13224",2763,453,5
"13225",210,106,5
"13226",2221,34,5
"13227",576,652,4
"13228",1223,838,5
"13229",2232,480,5
"13230",858,470,5
"13231",235,36,5
"13232",1299,241,5
"13233",1479,241,5
"13234",1828,350,3
"13235",573,215,5
"13236",2063,906,5
"13237",1445,588,5
"13238",2359,120,5
"13239",1712,170,5
"13240",2095,563,5
"13241",2799,959,5
"13242",737,378,5
"13243",1986,80,5
"13244",1173,996,4
"13245",1340,773,5
"13246",2121,244,5
"13247",1582,772,5
"13248",1559,123,5
"13249",2280,329,5
"13250",2266,579,4
"13251",1121,329,5
"13252",281,443,5
"13253",1051,224,3
"13254",388,723,3
"13255",1592,573,5
"13256",1255,489,5
"13257",468,327,5
"13258",630,294,1
"13259",1150,335,4
"13260",364,160,1
"13261",1698,5,5
"13262",1491,101,5
"13263",370,223,4
"13264",1913,313,5
"13265",2437,304,5
"13266",673,1,5
"13267",177,435,5
"13268",2844,196,5
"13269",1489,760,4
"13270",382,237,5
"13271",2034,799,5
"13272",2742,32,4
"13273",2098,471,5
"13274",62,214,5
"13275",2613,27,5
"13276",2349,353,5
"13277",1117,532,5
"13278",1336,101,5
"13279",1,473,4
"13280",2342,293,5
"13281",972,696,5
"13282",1574,509,5
"13283",1367,348,5
"13284",1219,283,5
"13285",2505,179,5
"13286",2649,11,4
"13287",2362,9,5
"13288",1723,33,5
"13289",1336,701,5
"13290",1036,234,5
"13291",2761,422,5
"13292",2240,317,4
"13293",2805,5,5
"13294",184,416,5
"13295",1718,133,4
"13296",354,51,5
"13297",2145,15,5
"13298",2063,587,5
"13299",651,21,5
"13300",2866,879,5
"13301",2810,166,5
"13302",1590,955,5
"13303",2088,714,1
"13304",933,511,5
"13305",623,946,5
"13306",2761,529,5
"13307",2923,32,5
"13308",2252,253,5
"13309",2549,435,5
"13310",1655,611,5
"13311",1570,452,5
"13312",581,245,5
"13313",2908,515,5
"13314",1961,215,4
"13315",1734,667,5
"13316",618,137,5
"13317",689,122,4
"13318",2797,930,5
"13319",1518,726,1
"13320",1070,103,5
"13321",2636,840,5
"13322",2300,449,5
"13323",2171,348,5
"13324",143,781,3
"13325",1934,616,5
"13326",2658,271,5
"13327",2713,826,5
"13328",2085,931,5
"13329",1736,189,5
"13330",230,399,5
"13331",684,183,4
"13332",1942,165,4
"13333",2041,547,5
"13334",552,222,3
"13335",484,412,4
"13336",2515,592,5
"13337",2271,25,5
"13338",1143,157,4
"13339",389,35,2
"13340",1140,37,5
"13341",2491,701,5
"13342",1069,406,4
"13343",2647,9,5
"13344",1547,69,1
"13345",796,554,5
"13346",960,756,5
"13347",1592,473,5
"13348",2944,181,5
"13349",1856,476,5
"13350",1690,996,5
"13351",2746,70,5
"13352",2105,611,1
"13353",2696,463,5
"13354",433,958,4
"13355",875,102,5
"13356",1456,322,5
"13357",2034,313,5
"13358",627,268,5
"13359",2254,558,4
"13360",566,248,2
"13361",1488,534,5
"13362",1640,72,5
"13363",422,369,5
"13364",538,270,5
"13365",980,840,5
"13366",1743,469,5
"13367",1391,302,5
"13368",1795,412,5
"13369",2911,803,5
"13370",573,5,5
"13371",693,485,4
"13372",464,341,5
"13373",1503,991,4
"13374",2089,5,5
"13375",1804,135,5
"13376",452,885,1
"13377",2084,263,5
"13378",2623,241,2
"13379",2226,789,5
"13380",1099,684,5
"13381",2907,332,5
"13382",2298,31,4
"13383",883,292,5
"13384",954,101,5
"13385",2114,168,5
"13386",1663,133,5
"13387",1411,486,4
"13388",2852,925,3
"13389",986,816,5
"13390",1781,238,4
"13391",1960,40,5
"13392",1406,331,4
"13393",1657,147,5
"13394",236,130,4
"13395",607,140,5
"13396",608,189,5
"13397",123,652,5
"13398",1551,333,5
"13399",2578,253,5
"13400",2312,233,5
"13401",1000,435,5
"13402",1169,711,4
"13403",1336,338,5
"13404",2621,274,5
"13405",1917,164,4
"13406",2036,608,5
"13407",1042,491,1
"13408",765,885,5
"13409",971,514,4
"13410",373,13,1
"13411",618,559,5
"13412",1511,497,4
"13413",260,583,5
"13414",2645,411,5
"13415",1827,101,5
"13416",187,463,5
"13417",2002,163,2
"13418",585,724,5
"13419",947,602,5
"13420",163,269,3
"13421",1867,627,5
"13422",771,987,5
"13423",345,588,5
"13424",709,25,5
"13425",2369,294,5
"13426",638,10,5
"13427",1542,909,5
"13428",553,608,5
"13429",1329,196,5
"13430",1126,629,5
"13431",2874,701,5
"13432",2238,844,5
"13433",276,80,5
"13434",1355,294,5
"13435",1409,750,2
"13436",177,855,5
"13437",275,694,5
