"","X1_train","X2_train","Y_train"
"17488",1192,552,4
"17489",2516,97,5
"17490",903,95,3
"17491",2419,153,5
"17492",2128,373,4
"17493",2620,52,5
"17494",61,73,5
"17495",858,494,4
"17496",684,955,5
"17497",2315,371,5
"17498",673,415,5
"17499",858,106,4
"17500",2147,374,5
"17501",777,119,5
"17502",2440,302,5
"17503",1402,12,4
"17504",950,6,5
"17505",601,67,1
"17506",2102,757,5
"17507",2828,604,3
"17508",2694,452,4
"17509",1094,877,4
"17510",2642,763,4
"17511",577,682,5
"17512",1715,344,5
"17513",2050,164,5
"17514",2709,3,4
"17515",1468,381,4
"17516",2558,14,3
"17517",815,161,4
"17518",291,361,4
"17519",2229,157,5
"17520",2408,3,5
"17521",630,591,5
"17522",2699,861,4
"17523",2524,22,4
"17524",1796,69,5
"17525",1259,43,5
"17526",1708,4,4
"17527",190,97,5
"17528",1467,120,5
"17529",1734,1,4
"17530",834,98,3
"17531",1440,521,5
"17532",1879,1,5
"17533",2676,995,5
"17534",2893,115,4
"17535",2266,140,5
"17536",237,197,5
"17537",2107,271,3
"17538",470,17,5
"17539",671,521,4
"17540",19,33,4
"17541",948,145,3
"17542",2699,180,5
"17543",2181,850,2
"17544",1155,202,5
"17545",2698,201,5
"17546",535,915,4
"17547",2208,481,4
"17548",2284,646,1
"17549",280,2,4
"17550",1848,390,3
"17551",324,64,5
"17552",2426,313,3
"17553",2088,651,2
"17554",1249,519,5
"17555",148,166,5
"17556",2820,30,4
"17557",1085,52,5
"17558",2198,253,4
"17559",795,120,5
"17560",971,56,4
"17561",973,615,5
"17562",896,25,5
"17563",2266,195,5
"17564",1691,223,4
"17565",2869,310,4
"17566",2378,169,1
"17567",2477,255,5
"17568",877,758,5
"17569",2987,380,5
"17570",2,212,5
"17571",1290,242,5
"17572",2680,102,5
"17573",1136,218,4
"17574",2607,17,4
"17575",563,734,4
"17576",575,821,4
"17577",991,43,5
"17578",2599,906,1
"17579",1755,55,5
"17580",2211,4,4
"17581",2271,102,5
"17582",1162,1,4
"17583",2150,4,5
"17584",2510,112,5
"17585",331,169,5
"17586",1319,849,5
"17587",1764,94,3
"17588",1902,22,4
"17589",2193,237,5
"17590",1082,291,4
"17591",439,12,1
"17592",221,322,5
"17593",1783,9,5
"17594",326,955,5
"17595",2608,151,5
"17596",2371,520,4
"17597",1452,628,4
"17598",2094,64,3
"17599",132,60,5
"17600",1464,948,3
"17601",2688,61,5
"17602",394,360,3
"17603",493,219,5
"17604",947,31,5
"17605",1827,205,5
"17606",2418,6,5
"17607",2995,14,3
"17608",1970,152,4
"17609",1138,224,5
"17610",1714,20,3
"17611",1989,42,4
"17612",262,17,4
"17613",2221,2,5
"17614",1789,36,4
"17615",1170,276,5
"17616",1621,612,4
"17617",256,946,3
"17618",696,44,4
"17619",724,539,5
"17620",1926,892,5
"17621",2116,913,4
"17622",2447,364,1
"17623",173,219,4
"17624",1509,85,5
"17625",2332,617,5
"17626",550,531,5
"17627",2738,2,3
"17628",2294,1,5
"17629",800,731,2
"17630",2003,357,5
"17631",1460,58,5
"17632",966,468,5
"17633",772,222,4
"17634",1498,194,5
"17635",1643,265,4
"17636",557,471,3
"17637",2060,72,4
"17638",1091,916,5
"17639",361,182,4
"17640",286,156,5
"17641",2723,100,4
"17642",2336,786,4
"17643",1473,364,5
"17644",20,893,1
"17645",2184,220,5
"17646",2926,992,1
"17647",303,131,5
"17648",1014,206,2
"17649",2164,307,5
"17650",1671,43,5
"17651",425,157,5
"17652",2378,917,4
"17653",2408,631,2
"17654",854,107,5
"17655",10,316,5
"17656",1695,283,2
"17657",1291,12,4
"17658",866,286,3
"17659",2132,92,5
"17660",551,525,3
"17661",2453,80,5
"17662",2124,20,2
"17663",1211,70,5
"17664",1111,183,5
"17665",2277,438,4
"17666",2681,291,3
"17667",1117,12,4
"17668",1828,74,5
"17669",2006,31,4
"17670",2357,21,5
"17671",2871,156,3
"17672",979,38,4
"17673",1710,700,5
"17674",98,19,5
"17675",504,202,3
"17676",2932,99,3
"17677",1502,2,5
"17678",1947,912,3
"17679",2050,35,5
"17680",2655,46,5
"17681",3000,368,5
"17682",124,12,5
"17683",1967,266,5
"17684",2945,44,5
"17685",2011,272,5
"17686",2955,877,3
"17687",64,65,1
"17688",1020,107,5
"17689",306,10,4
"17690",2689,824,3
"17691",1985,3,5
"17692",1026,94,5
"17693",696,2,5
"17694",1412,917,4
"17695",1960,276,5
"17696",1515,102,5
"17697",2588,978,5
"17698",218,129,4
"17699",2322,338,5
"17700",1881,9,5
"17701",1426,175,5
"17702",385,11,2
"17703",774,191,1
"17704",376,789,4
"17705",1381,4,5
"17706",2928,958,5
"17707",648,92,4
"17708",1880,32,5
"17709",794,740,5
"17710",312,15,4
"17711",673,94,4
"17712",1755,37,5
"17713",1701,2,5
"17714",449,781,5
"17715",2556,45,5
"17716",2211,3,5
"17717",549,790,5
"17718",2786,624,5
"17719",2401,77,5
"17720",1133,9,4
"17721",2666,74,4
"17722",978,14,5
"17723",983,656,5
"17724",1186,55,5
"17725",1056,408,4
"17726",1157,3,4
"17727",2733,908,5
"17728",2459,156,5
"17729",1750,624,5
"17730",1745,279,5
"17731",1631,253,5
"17732",2329,201,5
"17733",2932,293,3
"17734",1162,364,3
"17735",888,442,4
"17736",1652,15,5
"17737",284,626,3
"17738",1167,195,5
"17739",1508,96,2
"17740",137,48,5
"17741",2410,458,4
"17742",1114,1,4
"17743",75,936,4
"17744",2215,137,5
"17745",331,622,4
"17746",2169,784,4
"17747",1568,324,4
"17748",2471,677,4
"17749",2859,936,2
"17750",596,874,5
"17751",88,240,4
"17752",2862,8,3
"17753",1059,343,1
"17754",2981,902,5
"17755",1610,220,5
"17756",1367,762,4
"17757",1706,310,5
"17758",2487,881,5
"17759",2928,370,4
"17760",86,317,5
"17761",1066,716,3
"17762",1442,543,4
"17763",249,661,5
"17764",681,845,4
"17765",1178,274,3
"17766",1660,106,5
"17767",2389,37,5
"17768",2025,30,5
"17769",1402,882,4
"17770",280,17,4
"17771",2801,320,5
"17772",1239,219,5
"17773",1446,129,3
"17774",445,962,5
"17775",1545,731,4
"17776",2184,111,5
"17777",2357,92,5
"17778",1133,391,1
"17779",2316,84,4
"17780",1941,286,3
"17781",2141,959,1
"17782",1385,379,4
"17783",803,504,5
"17784",984,532,5
"17785",2187,415,5
"17786",2388,47,1
"17787",1712,602,5
"17788",1454,613,4
"17789",286,149,5
"17790",2930,660,5
"17791",2858,440,5
"17792",801,3,5
"17793",844,947,5
"17794",67,9,4
"17795",308,477,3
"17796",2973,14,4
"17797",1332,836,5
"17798",1571,832,5
"17799",1111,3,5
"17800",1255,326,5
"17801",2724,202,5
"17802",497,503,5
"17803",1301,128,2
"17804",2458,14,5
"17805",1328,222,5
"17806",13,49,1
"17807",1172,1,4
"17808",2467,890,5
"17809",1563,39,3
"17810",1291,59,5
"17811",2459,103,5
"17812",567,62,4
"17813",668,45,5
"17814",2240,12,5
"17815",1669,275,5
"17816",2082,123,5
"17817",2740,211,5
"17818",325,479,4
"17819",349,538,4
"17820",5,624,5
"17821",356,615,5
"17822",978,293,5
"17823",71,22,2
"17824",1194,893,4
"17825",2253,845,5
"17826",2125,142,4
"17827",1374,990,5
"17828",799,166,4
"17829",1451,75,5
"17830",2078,441,5
"17831",2015,827,5
"17832",2840,670,3
"17833",2171,844,4
"17834",2570,2,5
"17835",359,762,3
"17836",1438,107,5
"17837",1723,498,1
"17838",371,726,5
"17839",1485,533,5
"17840",784,943,5
"17841",1698,512,3
"17842",2187,329,5
"17843",2094,644,4
"17844",189,396,4
"17845",1452,779,4
"17846",2340,96,5
"17847",1997,179,4
"17848",778,284,5
"17849",1511,648,2
"17850",1780,9,5
"17851",591,832,5
"17852",445,554,3
"17853",2206,277,4
"17854",1989,43,4
"17855",970,43,5
"17856",795,604,2
"17857",1885,34,5
"17858",285,585,5
"17859",1735,41,5
"17860",2631,468,4
"17861",1166,102,5
"17862",2155,50,5
"17863",2018,12,1
"17864",1965,152,4
"17865",42,30,5
"17866",2473,460,3
"17867",903,455,3
"17868",1576,527,5
"17869",1932,454,5
"17870",2820,922,4
"17871",1799,905,4
"17872",2598,22,4
"17873",970,205,3
"17874",1521,244,4
"17875",2662,29,5
"17876",2150,8,5
"17877",866,850,3
"17878",1466,380,5
"17879",2035,10,5
"17880",2575,76,5
"17881",2361,978,5
"17882",1656,525,3
"17883",897,330,4
"17884",2549,36,5
"17885",1034,8,2
"17886",2649,111,5
"17887",1275,107,5
"17888",2430,251,2
"17889",1130,4,5
"17890",1544,75,4
"17891",613,196,4
"17892",841,284,4
"17893",1566,8,5
"17894",856,119,5
"17895",2133,313,4
"17896",2730,1,5
"17897",1285,953,5
"17898",511,77,3
"17899",107,413,5
"17900",924,761,5
"17901",2665,36,5
"17902",2665,988,5
"17903",88,50,4
"17904",611,67,5
"17905",2120,131,3
"17906",1871,42,5
"17907",2784,69,5
"17908",1812,568,5
"17909",1603,427,3
"17910",577,421,4
"17911",1486,31,5
"17912",450,1,4
"17913",397,286,5
"17914",1415,160,4
"17915",1461,156,5
"17916",979,313,5
"17917",2206,12,4
"17918",1160,36,5
"17919",1623,60,5
"17920",1973,579,5
"17921",265,345,4
"17922",1003,684,5
"17923",2554,288,4
"17924",2485,10,4
"17925",1,30,5
"17926",1605,776,5
"17927",2315,242,5
"17928",1149,266,5
"17929",1794,112,5
"17930",1018,889,5
"17931",2498,52,4
"17932",761,110,2
"17933",846,452,4
"17934",1915,413,5
"17935",2343,225,1
"17936",2272,450,4
"17937",1620,8,5
"17938",940,615,4
"17939",121,596,5
"17940",1352,653,2
"17941",1461,119,5
"17942",29,624,5
"17943",2566,51,5
"17944",2648,89,5
"17945",210,930,4
"17946",1425,368,3
"17947",931,459,5
"17948",2523,80,3
"17949",1211,293,5
"17950",353,84,3
"17951",2651,145,4
"17952",2929,176,5
"17953",2467,792,4
"17954",964,9,5
"17955",1574,316,5
"17956",846,100,5
"17957",206,95,3
"17958",1763,470,5
"17959",1455,137,5
"17960",815,74,5
"17961",1092,260,4
"17962",2645,101,5
"17963",2367,459,4
"17964",870,977,5
"17965",1973,523,5
"17966",242,244,4
"17967",2719,211,5
"17968",1340,157,4
"17969",1251,521,5
"17970",1451,220,5
"17971",10,949,5
"17972",697,1,5
"17973",259,54,5
"17974",2277,224,2
"17975",468,468,5
"17976",94,320,5
"17977",1533,7,4
"17978",2810,69,5
"17979",745,110,2
"17980",418,91,5
"17981",188,154,3
"17982",1753,137,5
"17983",2955,227,3
"17984",206,146,3
"17985",1045,161,5
"17986",2981,113,3
"17987",317,767,5
"17988",69,66,5
"17989",1067,89,5
"17990",1713,47,1
"17991",1788,145,5
"17992",840,262,3
"17993",1170,9,5
"17994",1632,8,4
"17995",264,65,5
"17996",2643,262,5
"17997",2663,266,4
"17998",2652,246,3
"17999",2837,94,5
"18000",1917,41,5
"18001",2003,138,2
"18002",1597,556,3
"18003",2159,821,5
"18004",1682,52,3
"18005",850,75,4
"18006",1338,886,5
"18007",1501,2,4
"18008",2177,52,4
"18009",2972,100,5
"18010",1341,7,4
"18011",1789,391,3
"18012",2525,276,4
"18013",1546,59,4
"18014",284,6,4
"18015",1247,673,4
"18016",1965,340,4
"18017",2655,293,4
"18018",1247,67,5
"18019",2401,934,5
"18020",2797,47,3
"18021",109,135,5
"18022",922,713,4
"18023",184,519,4
"18024",1492,356,5
"18025",1534,732,5
"18026",199,656,5
"18027",1684,369,3
"18028",2093,250,1
"18029",1302,36,5
"18030",1720,427,4
"18031",855,40,4
"18032",2262,420,5
"18033",2481,79,5
"18034",208,36,5
"18035",2339,97,5
"18036",54,747,4
"18037",629,400,1
"18038",117,3,4
"18039",783,79,5
"18040",1892,418,4
"18041",1510,380,5
"18042",1073,209,4
"18043",482,396,5
"18044",705,54,5
"18045",2875,494,5
"18046",2842,43,5
"18047",2929,537,5
"18048",375,419,5
"18049",2782,321,3
"18050",775,202,3
"18051",1256,731,3
"18052",248,155,5
"18053",1791,821,4
"18054",1175,8,3
"18055",98,125,5
"18056",973,51,5
"18057",2484,399,5
"18058",2359,200,1
"18059",1510,99,4
"18060",2931,932,1
"18061",629,463,5
"18062",1858,80,5
"18063",233,602,3
"18064",1299,102,5
"18065",400,774,1
"18066",2343,788,5
"18067",1280,243,4
"18068",1065,253,5
"18069",2829,926,4
"18070",215,428,3
"18071",842,550,5
"18072",2931,79,5
"18073",1993,22,4
"18074",2931,46,5
"18075",497,132,2
"18076",2130,1,5
"18077",1263,160,2
"18078",2051,2,5
"18079",241,235,4
"18080",240,155,5
"18081",619,54,5
"18082",1571,592,5
"18083",1245,379,5
"18084",1683,637,5
"18085",1653,344,5
"18086",1315,64,3
"18087",1747,350,5
"18088",1156,7,4
"18089",330,552,2
"18090",2975,98,4
"18091",2716,52,5
"18092",1143,137,5
"18093",478,433,4
"18094",2896,183,5
"18095",940,203,5
"18096",1784,427,5
"18097",2864,210,5
"18098",542,284,5
"18099",864,995,4
"18100",2085,107,4
"18101",2269,475,3
"18102",2182,134,4
"18103",272,2,5
"18104",2394,121,5
"18105",491,126,4
"18106",1214,113,4
"18107",550,62,2
"18108",2583,23,4
"18109",1305,149,3
"18110",2713,89,4
"18111",1687,307,4
"18112",977,332,4
"18113",994,563,5
"18114",1097,537,5
"18115",252,49,4
"18116",2003,965,3
"18117",2812,976,4
"18118",2779,232,5
"18119",2690,786,1
"18120",712,340,4
"18121",2264,311,3
"18122",415,332,4
"18123",2692,325,5
"18124",461,970,5
"18125",2964,883,5
"18126",567,835,5
"18127",1355,850,4
"18128",1991,27,4
"18129",1749,8,3
"18130",1686,232,3
"18131",421,228,3
"18132",2536,3,5
"18133",414,188,5
"18134",20,345,3
"18135",515,325,5
"18136",1971,69,5
"18137",1161,186,5
"18138",2659,522,5
"18139",2659,404,3
"18140",224,29,5
"18141",2475,173,4
"18142",230,179,4
"18143",2365,51,5
"18144",2899,692,4
"18145",2895,158,4
"18146",2642,188,1
"18147",1378,361,5
"18148",2300,179,5
"18149",2676,308,4
"18150",1774,630,1
"18151",1966,218,5
"18152",326,604,5
"18153",2512,20,4
"18154",1715,2,4
"18155",494,539,5
"18156",339,180,4
"18157",1313,134,1
"18158",1559,364,3
"18159",593,70,5
"18160",1041,96,4
"18161",1823,17,5
"18162",1368,12,5
"18163",2130,132,2
"18164",182,951,4
"18165",817,10,4
"18166",1816,146,1
"18167",2001,592,5
"18168",1823,56,2
"18169",474,786,2
"18170",1528,32,4
"18171",1695,761,3
"18172",1593,6,5
"18173",23,119,5
"18174",1906,32,4
"18175",933,456,3
"18176",46,511,4
"18177",637,14,4
"18178",1946,111,3
"18179",2144,91,5
"18180",2218,124,1
"18181",1239,26,3
"18182",1354,46,5
"18183",1977,352,4
"18184",1760,36,5
"18185",2760,23,4
"18186",2107,16,2
"18187",1861,62,3
"18188",846,452,4
"18189",1415,276,3
"18190",316,883,2
"18191",2656,714,4
"18192",736,286,4
"18193",892,1,5
"18194",796,340,3
"18195",762,27,4
"18196",100,27,5
"18197",2266,234,5
"18198",1017,59,5
"18199",2487,25,2
"18200",2251,775,1
"18201",902,624,5
"18202",1579,196,5
"18203",1289,59,5
"18204",501,70,5
"18205",458,14,3
"18206",953,33,3
"18207",1096,62,2
"18208",2937,251,3
"18209",844,134,3
"18210",1578,278,3
"18211",220,9,4
"18212",818,607,2
"18213",370,15,5
"18214",1933,39,3
"18215",231,42,4
"18216",2875,595,4
"18217",837,114,3
"18218",2828,180,4
"18219",2873,964,4
"18220",168,158,4
"18221",2308,84,4
"18222",1669,572,5
"18223",296,292,5
"18224",11,195,5
"18225",2648,54,5
"18226",366,23,3
"18227",860,134,3
"18228",740,835,5
"18229",862,191,3
"18230",2721,262,5
"18231",266,440,4
"18232",566,32,5
"18233",1531,99,5
"18234",2411,161,5
"18235",611,16,1
"18236",539,355,2
"18237",1347,42,4
"18238",512,89,5
"18239",118,8,4
"18240",693,31,3
"18241",985,30,5
"18242",1140,329,3
"18243",2933,7,3
"18244",2689,410,1
"18245",2322,35,1
"18246",461,749,5
"18247",1422,36,5
"18248",2186,412,4
"18249",2223,877,3
"18250",862,703,5
"18251",1670,876,3
"18252",2059,72,4
"18253",1096,358,1
"18254",37,14,2
"18255",444,33,5
"18256",456,232,5
"18257",2643,232,5
"18258",2567,134,1
"18259",458,374,5
"18260",1460,208,4
"18261",1090,225,2
"18262",1461,243,5
"18263",1806,223,3
"18264",1653,70,4
"18265",1293,211,1
"18266",1384,96,5
"18267",1391,21,5
"18268",584,130,4
"18269",2948,76,5
"18270",2811,196,4
"18271",516,701,4
"18272",2901,429,5
"18273",2446,486,5
"18274",1267,370,5
"18275",2254,536,3
"18276",427,313,5
"18277",2594,176,5
"18278",1539,184,5
"18279",470,674,5
"18280",837,1,5
"18281",2393,303,4
"18282",830,89,5
"18283",2537,452,1
"18284",1577,904,5
"18285",308,26,5
"18286",1246,3,4
"18287",2699,179,5
"18288",2534,816,5
"18289",1571,959,5
"18290",1632,75,5
"18291",695,466,5
"18292",890,552,5
"18293",2370,740,2
"18294",230,329,4
"18295",688,33,5
"18296",1249,700,5
"18297",977,44,5
"18298",145,845,4
"18299",2232,710,5
"18300",1756,789,1
"18301",1595,89,5
"18302",1800,134,1
"18303",1318,33,5
"18304",2341,145,5
"18305",157,112,4
"18306",2957,188,5
"18307",1936,177,5
"18308",1744,99,3
"18309",534,42,4
"18310",990,41,5
"18311",646,420,5
"18312",2740,314,5
"18313",2516,615,5
"18314",1742,811,4
"18315",2159,85,5
"18316",2045,327,2
"18317",786,24,5
"18318",2552,48,5
"18319",666,19,5
"18320",1538,272,4
"18321",1394,298,5
"18322",2147,21,5
"18323",2915,39,5
"18324",484,3,5
"18325",1552,303,5
"18326",2721,789,4
"18327",1091,977,4
"18328",1648,690,4
"18329",2838,145,5
"18330",2945,861,4
"18331",2186,32,5
"18332",84,625,5
"18333",1400,200,5
"18334",1550,43,5
"18335",1746,831,2
"18336",736,232,5
"18337",2344,159,5
"18338",1050,134,3
"18339",260,79,5
"18340",942,260,5
"18341",1489,823,5
"18342",11,710,5
"18343",812,116,5
"18344",2752,446,4
"18345",875,1,5
"18346",1949,333,3
"18347",715,508,4
"18348",1215,622,4
"18349",172,920,5
"18350",1863,742,5
"18351",1767,59,4
"18352",2142,183,5
"18353",2453,196,1
"18354",616,240,4
"18355",2767,45,5
"18356",2645,32,5
"18357",2179,20,5
"18358",1168,126,3
"18359",2617,252,5
"18360",795,566,5
"18361",1954,7,5
"18362",1868,313,5
"18363",1123,100,5
"18364",1798,129,2
"18365",1913,17,1
"18366",2536,7,4
"18367",462,4,4
"18368",2037,103,5
"18369",996,25,5
"18370",2494,242,1
"18371",293,855,4
"18372",2645,175,5
"18373",2150,228,4
"18374",2282,166,5
"18375",936,45,4
"18376",523,104,5
"18377",475,354,5
"18378",2133,875,4
"18379",637,300,4
"18380",2427,526,5
"18381",1098,421,3
"18382",1104,724,4
"18383",2697,186,5
"18384",2949,300,4
"18385",1448,52,1
"18386",380,412,5
"18387",1978,7,4
"18388",985,119,4
"18389",1761,172,4
"18390",1083,357,5
"18391",401,157,4
"18392",946,563,4
"18393",1824,278,5
"18394",1348,3,5
"18395",2157,58,5
"18396",2946,497,1
"18397",2876,844,5
"18398",1444,710,1
"18399",1937,7,4
"18400",2633,157,4
"18401",403,250,2
"18402",2446,67,5
"18403",2959,97,5
"18404",2471,669,3
"18405",910,92,4
"18406",260,221,2
"18407",597,395,5
"18408",1104,69,5
"18409",2013,30,5
"18410",90,307,3
"18411",18,311,5
"18412",729,191,2
"18413",1202,65,5
"18414",1216,103,4
"18415",214,314,5
"18416",2702,221,5
"18417",793,382,2
"18418",519,858,5
"18419",2919,26,5
"18420",1116,32,4
"18421",403,723,5
"18422",1680,26,5
"18423",1699,36,5
"18424",1673,252,5
"18425",2635,416,4
"18426",1108,232,4
"18427",2895,881,5
"18428",1880,527,4
"18429",81,15,5
"18430",97,4,5
"18431",2785,338,5
"18432",335,543,3
"18433",1424,36,5
"18434",1993,229,5
"18435",1854,244,4
"18436",1793,6,5
"18437",2296,560,4
"18438",1285,159,5
"18439",2504,17,5
"18440",1740,536,2
"18441",883,99,3
"18442",193,22,5
"18443",1491,158,4
"18444",2811,115,4
"18445",2632,588,2
"18446",2007,2,5
"18447",2842,660,5
"18448",1408,775,1
"18449",2576,351,4
"18450",2773,771,5
"18451",974,845,4
"18452",571,222,4
"18453",1718,52,5
"18454",1758,781,3
"18455",2838,572,5
"18456",2609,42,5
"18457",1848,539,5
"18458",2502,111,5
"18459",2087,194,4
"18460",2859,471,5
"18461",2305,64,5
"18462",1177,396,5
"18463",2717,36,4
"18464",2604,208,3
"18465",2676,336,4
"18466",19,46,4
"18467",420,337,4
"18468",2896,22,5
"18469",2070,267,5
"18470",2159,106,5
"18471",1386,273,5
"18472",2256,39,4
"18473",1477,912,5
"18474",251,624,5
"18475",789,252,5
"18476",1958,420,5
"18477",938,8,5
"18478",1272,194,5
"18479",2901,480,5
"18480",151,509,4
"18481",2578,116,4
"18482",1639,7,4
"18483",1477,138,2
"18484",174,71,4
"18485",2208,307,3
"18486",2247,356,4
"18487",117,178,3
"18488",1705,77,3
"18489",995,30,5
"18490",1273,791,3
"18491",1164,418,5
"18492",2812,835,3
"18493",2080,218,5
"18494",2053,7,5
"18495",1573,206,5
"18496",260,492,1
"18497",97,43,5
"18498",1343,394,5
"18499",403,344,5
"18500",2812,215,5
"18501",2318,8,2
"18502",1834,562,3
"18503",389,122,5
"18504",516,580,4
"18505",2805,989,4
"18506",2769,2,4
"18507",2141,55,2
"18508",1389,47,4
"18509",506,17,5
"18510",2158,361,5
"18511",580,976,5
"18512",2648,715,4
"18513",629,5,5
"18514",190,206,3
"18515",424,30,4
"18516",483,9,3
"18517",2451,48,4
"18518",2066,31,2
"18519",797,227,4
"18520",1621,2,4
"18521",2806,547,5
"18522",2133,552,3
"18523",1175,1,3
"18524",169,7,5
"18525",2524,29,5
"18526",377,9,4
"18527",1710,320,5
"18528",2633,89,2
"18529",2629,1,3
"18530",2149,191,1
"18531",2104,288,4
"18532",269,276,3
"18533",466,361,5
"18534",199,191,3
"18535",2391,679,5
"18536",1525,220,5
"18537",971,23,5
"18538",1792,15,5
"18539",397,763,5
"18540",1811,59,5
"18541",1954,492,4
"18542",72,30,4
"18543",167,979,5
"18544",506,85,5
"18545",1566,661,5
"18546",1129,384,5
"18547",435,393,4
"18548",1043,69,4
"18549",1364,308,5
"18550",1312,151,4
"18551",86,145,5
"18552",2473,131,4
"18553",61,285,4
"18554",390,31,4
"18555",1026,141,5
"18556",2787,107,5
"18557",2135,175,4
"18558",2878,110,5
"18559",299,2,3
"18560",1673,17,5
"18561",50,120,5
"18562",81,316,3
"18563",1553,681,5
"18564",1813,347,5
"18565",1133,14,2
"18566",244,368,4
"18567",558,309,5
"18568",415,230,3
"18569",350,242,1
"18570",2450,52,4
"18571",2742,364,3
"18572",2153,695,5
"18573",2706,933,4
"18574",2931,39,5
"18575",2495,21,5
"18576",62,474,5
"18577",2597,222,2
"18578",1003,770,1
"18579",2998,368,4
"18580",1078,91,5
"18581",2633,268,5
"18582",2260,23,4
"18583",612,25,4
"18584",1987,582,4
"18585",1167,988,2
"18586",614,384,5
"18587",1704,80,5
"18588",2442,166,3
"18589",1245,504,5
"18590",1282,154,4
"18591",30,830,3
"18592",2575,991,5
"18593",563,72,4
"18594",554,482,3
"18595",1391,59,5
"18596",1887,252,5
"18597",364,293,5
"18598",1214,314,5
"18599",276,50,4
"18600",214,91,5
"18601",2539,70,5
"18602",792,50,5
"18603",1057,262,5
"18604",2958,8,5
"18605",566,17,5
"18606",148,404,4
"18607",1023,474,5
"18608",1926,10,5
"18609",1432,233,3
"18610",45,368,4
"18611",1630,52,3
"18612",521,668,3
"18613",2240,49,3
"18614",564,125,4
"18615",2020,70,5
"18616",181,364,5
"18617",173,1,1
"18618",1128,673,5
"18619",1884,3,5
"18620",1299,100,5
"18621",1400,573,2
"18622",67,1,4
"18623",1104,844,4
"18624",2962,45,4
"18625",2712,668,5
"18626",1368,81,3
"18627",771,598,5
"18628",2908,1,5
"18629",2324,242,1
"18630",1783,518,5
"18631",998,10,5
"18632",776,365,5
"18633",1011,332,5
"18634",1385,481,4
"18635",2814,259,5
"18636",2001,380,5
"18637",422,91,5
"18638",869,705,5
"18639",1555,542,5
"18640",1733,368,4
"18641",788,19,5
"18642",2662,89,1
"18643",1920,272,5
"18644",2762,3,5
"18645",2383,836,5
"18646",997,874,4
"18647",785,822,4
"18648",1979,183,5
"18649",1225,961,5
"18650",969,787,5
"18651",700,253,1
"18652",1642,432,3
"18653",2123,19,5
"18654",2925,29,5
"18655",259,22,5
"18656",427,132,5
"18657",2845,27,5
"18658",822,60,4
"18659",2295,3,5
"18660",1841,536,2
"18661",2980,361,5
"18662",2973,52,4
"18663",256,529,3
"18664",1141,6,5
"18665",2028,58,5
"18666",365,317,4
"18667",192,33,5
"18668",1664,362,3
"18669",728,752,5
"18670",2733,370,4
"18671",1530,111,4
"18672",958,168,4
"18673",2991,70,5
"18674",1331,144,5
"18675",1600,703,4
"18676",1072,129,5
"18677",130,460,2
"18678",789,201,5
"18679",1854,61,4
"18680",1448,89,5
"18681",167,264,4
"18682",2368,125,5
"18683",2516,668,5
"18684",1374,666,5
"18685",2816,59,4
"18686",2914,615,5
"18687",882,41,5
"18688",1500,99,5
"18689",442,540,5
"18690",805,2,5
"18691",569,622,3
"18692",2164,45,5
"18693",829,201,5
"18694",2872,243,5
"18695",1647,191,4
"18696",2292,208,3
"18697",1826,106,5
"18698",1375,132,3
"18699",311,597,5
"18700",1757,211,2
"18701",2051,375,5
"18702",2334,860,4
"18703",1045,103,1
"18704",1703,778,5
"18705",28,380,5
"18706",1760,58,5
"18707",1082,208,3
"18708",695,86,4
"18709",1876,949,5
"18710",2488,36,5
"18711",1714,39,3
"18712",2134,21,4
"18713",88,595,5
"18714",1857,287,4
"18715",2187,478,5
"18716",556,6,4
"18717",1600,362,4
"18718",2101,1,5
"18719",653,592,5
"18720",2388,116,5
"18721",1013,19,4
"18722",2486,43,4
"18723",1403,381,5
"18724",1359,68,5
"18725",776,987,5
"18726",1012,357,5
"18727",301,401,3
"18728",1373,737,5
"18729",558,146,3
"18730",2002,287,3
"18731",1780,265,5
"18732",1614,69,5
"18733",376,76,5
"18734",1271,123,5
"18735",1146,34,4
"18736",2607,125,5
"18737",1978,244,3
"18738",1974,168,3
"18739",2880,947,5
"18740",8,98,5
"18741",281,48,5
"18742",299,75,5
"18743",1834,4,4
"18744",2560,66,3
"18745",1949,260,5
"18746",262,66,5
"18747",336,243,4
"18748",529,36,5
"18749",50,835,5
"18750",531,51,5
"18751",1283,291,4
"18752",227,49,3
"18753",1100,99,3
"18754",2142,2,5
"18755",1891,233,1
"18756",1779,595,2
"18757",1001,84,2
"18758",176,297,3
"18759",2631,482,5
"18760",1333,515,4
"18761",2445,223,5
"18762",2936,154,5
"18763",2549,251,4
"18764",2404,141,5
"18765",1847,43,5
"18766",999,1,5
"18767",624,327,3
"18768",1431,40,5
"18769",1859,15,5
"18770",524,64,5
"18771",2097,780,5
"18772",452,669,5
"18773",1265,495,3
"18774",269,68,4
"18775",1358,202,4
"18776",1329,72,4
"18777",1048,335,3
"18778",619,3,5
"18779",1707,80,5
"18780",1195,106,5
"18781",1708,137,5
"18782",2862,36,5
"18783",77,71,5
"18784",2506,743,5
"18785",2531,128,5
"18786",989,336,5
"18787",2812,853,5
"18788",318,955,5
"18789",350,183,4
"18790",2537,288,5
"18791",904,522,2
"18792",2987,957,1
"18793",2621,104,4
"18794",1384,569,3
"18795",2300,10,3
"18796",394,42,4
"18797",2902,702,5
"18798",1560,15,5
