"","X1_validation","X2_validation","Y_validation"
"2711",993,797,5
"2712",1086,225,5
"2713",223,63,5
"2714",469,431,4
"2715",2377,464,5
"2716",1918,111,5
"2717",232,731,5
"2718",1130,728,5
"2719",958,2,5
"2720",682,448,5
"2721",2600,375,5
"2722",1629,393,5
"2723",1330,413,5
"2724",2929,544,4
"2725",1841,61,5
"2726",55,237,5
"2727",1108,335,5
"2728",1277,66,5
"2729",311,208,4
"2730",1787,141,4
"2731",1623,271,5
"2732",1872,1,1
"2733",2482,526,5
"2734",2806,519,2
"2735",942,788,5
"2736",1866,409,5
"2737",401,605,5
"2738",2752,974,4
"2739",1807,817,5
"2740",658,57,4
"2741",1524,111,5
"2742",725,1,5
"2743",185,35,5
"2744",1645,556,5
"2745",23,544,5
"2746",427,285,5
"2747",2431,385,5
"2748",2698,63,5
"2749",467,161,5
"2750",838,149,5
"2751",2955,56,5
"2752",2060,102,5
"2753",547,998,5
"2754",538,271,4
"2755",1986,554,5
"2756",2237,18,1
"2757",590,35,5
"2758",622,526,5
"2759",2423,985,5
"2760",1672,285,4
"2761",2917,585,4
"2762",1110,61,5
"2763",1839,726,5
"2764",250,314,5
"2765",812,651,5
"2766",421,333,5
"2767",2821,15,2
"2768",889,880,5
"2769",483,93,5
"2770",1315,257,4
"2771",1597,52,5
"2772",2871,43,5
"2773",1591,227,5
"2774",416,27,5
"2775",1650,92,5
"2776",1453,9,4
"2777",220,651,5
"2778",2187,106,5
"2779",1215,92,5
"2780",1914,194,4
"2781",1129,49,5
"2782",2864,124,5
"2783",2007,146,5
"2784",2388,550,5
"2785",2063,709,5
"2786",1321,5,5
"2787",2884,179,3
"2788",332,871,5
"2789",2815,465,4
"2790",1114,878,5
"2791",1269,58,3
"2792",231,26,5
"2793",248,2,5
"2794",1109,598,5
"2795",2698,180,5
"2796",2667,83,5
"2797",758,347,5
"2798",400,91,5
"2799",1571,878,5
"2800",224,283,5
"2801",1149,9,4
"2802",2052,526,5
"2803",1902,1,5
"2804",931,480,5
"2805",2130,279,5
"2806",687,16,5
"2807",297,12,5
"2808",401,114,5
"2809",2053,477,5
"2810",1784,4,5
"2811",1681,313,5
"2812",677,306,5
"2813",1712,467,5
"2814",95,88,4
"2815",2390,259,5
"2816",1314,463,5
"2817",927,187,5
"2818",2121,594,1
"2819",619,49,5
"2820",2562,107,1
"2821",633,24,4
"2822",2380,3,5
"2823",211,131,1
"2824",1444,948,5
"2825",1212,585,3
"2826",323,41,4
"2827",2648,16,5
"2828",1595,646,5
"2829",2444,90,5
"2830",895,45,5
"2831",2043,406,5
"2832",362,57,5
"2833",574,754,5
"2834",1003,243,5
"2835",1775,9,5
"2836",2985,124,1
"2837",1030,26,5
"2838",2975,68,5
"2839",1271,282,5
"2840",2471,323,5
"2841",593,105,5
"2842",1954,418,4
"2843",1741,6,5
"2844",2048,898,1
"2845",6,857,3
"2846",1397,49,5
"2847",2125,34,5
"2848",1201,369,5
"2849",2617,26,4
"2850",1877,65,2
"2851",1471,414,4
"2852",1103,301,5
"2853",2239,835,5
"2854",557,145,5
"2855",688,880,5
"2856",1245,338,5
"2857",912,51,4
"2858",2944,651,5
"2859",1777,702,4
"2860",2796,342,5
"2861",143,24,5
"2862",2030,448,5
"2863",415,990,5
"2864",2557,38,4
"2865",1463,183,1
"2866",781,2,5
"2867",1467,234,4
"2868",121,8,4
"2869",23,645,2
"2870",2458,666,5
"2871",586,440,4
"2872",2202,68,5
"2873",1772,814,3
"2874",1426,703,5
"2875",181,364,5
"2876",692,11,5
"2877",174,193,5
"2878",2176,139,5
"2879",1957,656,4
"2880",60,594,5
"2881",478,450,4
"2882",2605,455,5
"2883",924,404,2
"2884",549,52,5
"2885",780,271,5
"2886",2384,887,5
"2887",1249,537,3
"2888",262,2,4
"2889",2067,491,4
"2890",2311,608,5
"2891",80,628,5
"2892",1369,991,5
"2893",2811,181,4
"2894",1389,8,5
"2895",2661,45,5
"2896",1502,141,5
"2897",1347,180,5
"2898",11,65,5
"2899",1146,59,5
"2900",2713,529,5
"2901",733,114,5
"2902",689,49,5
"2903",1788,3,5
"2904",194,264,5
"2905",2747,322,5
"2906",2532,148,2
"2907",852,549,5
"2908",2984,714,5
"2909",1715,478,5
"2910",2277,269,5
"2911",1138,157,5
"2912",2270,12,5
"2913",2925,771,5
"2914",2183,111,4
"2915",2011,870,1
"2916",732,25,5
"2917",2002,52,5
"2918",2645,488,5
"2919",1542,7,5
"2920",2708,895,5
"2921",2348,4,4
"2922",1493,938,2
"2923",1417,674,4
"2924",1547,948,4
"2925",2333,54,5
"2926",2649,801,5
"2927",767,794,5
"2928",808,115,4
"2929",852,504,5
"2930",66,420,5
"2931",2807,280,5
"2932",697,633,5
"2933",1195,547,5
"2934",67,286,5
"2935",925,105,5
"2936",1396,182,4
"2937",1191,187,5
"2938",762,259,4
"2939",1856,71,5
"2940",2749,431,3
"2941",2209,407,2
"2942",2175,269,5
"2943",251,247,5
"2944",379,7,3
"2945",871,773,5
"2946",2154,2,5
"2947",1141,83,5
"2948",1219,150,5
"2949",2123,2,5
"2950",2276,361,5
"2951",2840,41,5
"2952",871,714,5
"2953",67,659,5
"2954",2424,129,5
"2955",2069,26,1
"2956",2911,466,5
"2957",2356,1,5
"2958",763,786,5
"2959",2782,177,5
"2960",859,12,5
"2961",2054,5,3
"2962",1484,246,5
"2963",611,259,5
"2964",671,521,4
"2965",1091,714,5
"2966",1277,278,5
"2967",206,104,5
"2968",2635,198,3
"2969",1160,27,5
"2970",2269,16,5
"2971",2743,250,5
"2972",1069,276,5
"2973",2304,131,5
"2974",2965,108,4
"2975",2792,587,5
"2976",834,567,5
"2977",2141,39,4
"2978",2189,707,5
"2979",2649,309,1
"2980",1575,463,5
"2981",968,535,3
"2982",1920,11,5
"2983",2921,424,3
"2984",1327,35,5
"2985",1664,338,5
"2986",1333,30,5
"2987",612,635,5
"2988",104,268,5
"2989",1044,422,3
"2990",2573,680,5
"2991",2762,144,3
"2992",1032,25,5
"2993",2635,19,5
"2994",2931,139,4
"2995",759,552,1
"2996",2680,402,4
"2997",1550,639,4
"2998",1186,115,5
"2999",2316,247,5
"3000",950,48,5
"3001",128,771,3
"3002",2216,42,5
"3003",2297,607,4
"3004",1706,731,5
"3005",647,571,5
"3006",1195,9,5
"3007",2706,52,4
"3008",2758,288,1
"3009",1428,744,5
"3010",1103,452,5
"3011",746,70,5
"3012",1196,484,5
"3013",114,947,3
"3014",2154,40,5
"3015",455,646,5
"3016",846,25,5
"3017",298,132,5
"3018",1442,243,5
"3019",815,847,4
"3020",2297,465,4
"3021",2481,782,5
"3022",745,594,3
"3023",2007,149,5
"3024",2709,968,5
"3025",1666,114,3
"3026",329,227,3
"3027",846,469,5
"3028",954,237,5
"3029",1494,944,5
"3030",2905,36,2
"3031",1036,385,5
"3032",1873,611,5
"3033",179,153,5
"3034",2067,320,4
"3035",1112,188,5
"3036",1606,105,5
"3037",806,531,5
"3038",848,160,5
"3039",898,149,5
"3040",1877,367,5
"3041",111,250,5
"3042",564,7,5
"3043",1864,132,5
"3044",2726,953,4
"3045",1782,333,5
"3046",33,63,4
"3047",2071,31,2
"3048",570,308,5
"3049",566,285,5
"3050",2705,243,5
"3051",2406,798,5
"3052",2202,54,5
"3053",1015,947,5
"3054",1814,34,4
"3055",1788,28,2
"3056",2939,9,5
"3057",1672,944,4
"3058",2748,360,5
"3059",1769,755,5
"3060",1130,477,4
"3061",784,160,5
"3062",2336,393,2
"3063",1207,422,5
"3064",1454,739,3
"3065",1584,223,5
"3066",1724,771,5
"3067",421,19,5
"3068",1927,57,5
"3069",2324,55,3
"3070",1349,610,5
"3071",1119,578,5
"3072",1315,94,5
"3073",1963,406,4
"3074",1283,209,5
"3075",121,139,5
"3076",2846,575,4
"3077",1276,284,5
"3078",1472,45,5
"3079",260,211,5
"3080",1424,612,4
"3081",607,8,3
"3082",859,209,5
"3083",2584,461,4
"3084",1000,395,5
"3085",2209,8,5
"3086",1648,871,2
"3087",307,94,5
"3088",1149,110,4
"3089",1810,902,5
"3090",1293,165,5
"3091",1669,30,5
"3092",1397,26,5
"3093",2493,38,5
"3094",946,34,5
"3095",163,805,5
"3096",2473,668,5
"3097",1313,287,5
"3098",1346,8,5
"3099",1495,90,1
"3100",934,132,5
"3101",618,101,4
"3102",923,28,5
"3103",1451,102,5
"3104",1162,148,5
"3105",1466,944,5
"3106",556,3,5
"3107",1971,297,3
"3108",2907,83,5
"3109",1823,384,4
"3110",2120,247,5
"3111",2276,117,1
"3112",871,687,5
"3113",1088,172,5
"3114",826,372,5
"3115",1221,776,5
"3116",54,608,1
"3117",2638,64,4
"3118",1266,771,5
"3119",533,127,4
"3120",2559,149,5
"3121",1452,608,5
"3122",222,569,5
"3123",2676,870,5
"3124",779,611,5
"3125",1316,470,5
"3126",2932,25,5
"3127",1280,633,5
"3128",2832,266,5
"3129",2663,842,5
"3130",2452,49,5
"3131",652,759,3
"3132",1589,24,4
"3133",2805,646,5
"3134",419,703,5
"3135",2573,412,2
"3136",511,281,5
"3137",1531,197,5
"3138",1080,944,5
"3139",2930,193,5
"3140",1425,69,5
"3141",899,209,1
"3142",1682,574,5
"3143",1111,3,4
"3144",1671,696,5
"3145",2113,42,5
"3146",1557,229,5
"3147",1421,9,5
"3148",966,437,5
"3149",658,422,3
"3150",1746,650,5
"3151",1102,249,4
"3152",307,17,5
"3153",1956,963,5
"3154",613,177,5
"3155",2607,463,5
"3156",1651,256,5
"3157",250,69,5
"3158",1373,113,5
"3159",2405,240,5
"3160",294,830,4
"3161",88,503,4
"3162",716,583,5
"3163",425,641,5
"3164",583,665,5
"3165",2516,868,5
"3166",2832,364,5
"3167",2080,716,5
"3168",2561,970,5
"3169",117,201,5
"3170",2314,105,4
"3171",10,667,5
"3172",1324,96,5
"3173",2334,197,5
"3174",8,131,5
"3175",1679,73,2
"3176",2631,64,4
"3177",1449,930,2
"3178",1202,66,5
"3179",2974,348,5
"3180",684,786,5
"3181",1676,188,1
"3182",106,314,5
"3183",2486,674,5
"3184",198,376,2
"3185",44,731,5
"3186",2363,69,5
"3187",1173,2,5
"3188",115,568,3
"3189",2351,140,5
"3190",2586,275,5
"3191",1883,518,5
"3192",2899,420,5
"3193",129,953,5
"3194",2148,500,5
"3195",1020,135,3
"3196",1646,280,2
"3197",897,705,4
"3198",1150,172,4
"3199",698,141,4
"3200",521,926,5
"3201",2907,285,5
"3202",2949,20,5
"3203",2852,132,3
"3204",563,842,5
"3205",804,27,2
"3206",1566,2,5
"3207",614,34,5
"3208",790,406,5
"3209",423,327,5
"3210",1391,809,5
"3211",1970,651,5
"3212",340,772,4
"3213",1685,596,5
"3214",2270,24,5
"3215",1770,267,5
"3216",1261,275,5
"3217",1307,268,5
"3218",2031,132,5
"3219",2153,315,5
"3220",953,26,5
"3221",657,411,4
"3222",1259,494,4
"3223",1126,13,5
"3224",1303,217,5
"3225",1339,63,5
"3226",1077,55,4
"3227",1558,451,5
"3228",36,493,4
"3229",20,67,5
"3230",135,5,5
"3231",323,11,5
"3232",2116,21,5
"3233",698,461,5
"3234",2897,521,4
"3235",597,338,5
"3236",160,180,1
"3237",2995,38,5
"3238",464,25,1
"3239",311,500,4
"3240",2510,208,5
"3241",10,50,5
"3242",2305,344,5
"3243",2309,179,5
"3244",2178,269,4
"3245",38,972,4
"3246",1134,188,5
"3247",943,939,3
"3248",241,55,5
"3249",1014,73,1
"3250",2418,169,4
"3251",94,275,5
"3252",1063,71,1
"3253",184,80,5
"3254",2686,309,4
"3255",1246,474,4
"3256",525,26,5
"3257",2573,68,5
"3258",332,2,5
"3259",306,453,5
"3260",516,902,3
"3261",1996,20,5
"3262",2094,875,5
"3263",1938,39,4
"3264",2203,518,3
"3265",2346,749,3
"3266",2193,518,5
"3267",1521,105,3
"3268",560,559,5
"3269",2721,847,1
"3270",1989,404,5
"3271",591,483,5
"3272",2825,89,5
"3273",1867,419,4
"3274",2775,233,5
"3275",1249,207,4
"3276",2159,958,5
"3277",976,67,5
"3278",2869,464,5
"3279",2963,954,5
"3280",774,142,5
"3281",1726,59,5
"3282",1959,389,5
"3283",2676,983,5
"3284",274,16,5
"3285",1075,373,5
"3286",1123,26,5
"3287",1158,521,4
"3288",1682,3,5
"3289",1749,819,5
"3290",392,963,5
"3291",974,111,5
"3292",2114,294,5
"3293",2632,128,5
"3294",1846,337,5
"3295",2376,585,3
"3296",2891,42,5
"3297",337,415,5
"3298",1008,992,5
"3299",2312,220,5
"3300",2173,907,1
"3301",1468,222,5
"3302",1448,985,5
"3303",937,948,5
"3304",1073,285,5
"3305",273,53,2
"3306",2178,274,4
"3307",1280,442,5
"3308",739,42,3
"3309",444,128,5
"3310",1235,64,5
"3311",87,523,5
"3312",420,161,5
"3313",1119,18,5
"3314",2239,6,5
"3315",769,594,4
"3316",1670,499,4
"3317",98,586,5
"3318",2306,7,5
"3319",1144,511,5
"3320",2070,31,3
"3321",849,726,4
"3322",2876,714,5
"3323",823,57,5
"3324",2829,34,5
"3325",1844,314,5
"3326",628,106,5
"3327",15,451,5
"3328",158,347,5
"3329",1891,283,4
"3330",2709,462,4
"3331",1174,10,1
"3332",1863,2,5
"3333",779,643,5
"3334",555,517,2
"3335",1639,521,5
"3336",2018,243,5
"3337",1272,439,5
"3338",2190,432,1
"3339",790,37,5
"3340",2473,507,5
"3341",1803,24,5
"3342",1206,301,5
"3343",880,200,1
"3344",2097,651,5
"3345",318,836,5
"3346",846,257,5
"3347",1509,395,3
"3348",2167,25,5
"3349",2158,607,4
"3350",2011,69,5
"3351",2078,978,5
"3352",2718,522,5
"3353",2633,616,2
"3354",1957,352,4
"3355",1653,3,4
"3356",2580,497,5
"3357",591,651,5
"3358",1500,309,5
"3359",298,765,5
"3360",1994,49,5
"3361",1651,867,5
"3362",1311,629,1
"3363",68,132,5
"3364",2435,280,5
"3365",112,255,5
"3366",23,331,5
"3367",1780,111,5
"3368",2877,96,5
"3369",1613,104,4
"3370",1911,75,5
"3371",2311,518,5
"3372",2750,871,4
"3373",224,650,5
"3374",514,59,4
"3375",313,2,5
"3376",2252,94,5
"3377",571,50,4
"3378",37,260,5
"3379",2300,942,5
"3380",122,267,5
"3381",2075,612,5
"3382",2060,8,5
"3383",884,18,1
"3384",3,869,5
"3385",1140,537,5
"3386",1943,129,5
"3387",1272,189,5
"3388",1781,855,5
"3389",1187,5,5
"3390",2864,385,5
"3391",840,644,4
"3392",907,26,5
"3393",1220,532,5
"3394",1585,21,5
"3395",572,7,3
"3396",504,344,5
"3397",768,3,4
"3398",2509,59,5
"3399",2667,211,5
"3400",290,714,5
"3401",2422,545,5
"3402",196,191,5
"3403",1243,811,5
"3404",2526,551,5
"3405",2987,706,4
"3406",2100,211,5
"3407",2727,62,5
"3408",1243,8,3
"3409",1071,6,5
"3410",295,607,5
"3411",1251,407,4
"3412",2104,188,5
"3413",1815,274,5
"3414",2478,177,5
"3415",811,169,1
"3416",400,120,5
"3417",2270,139,4
"3418",510,216,5
"3419",2358,105,4
"3420",1923,535,5
"3421",371,92,4
"3422",989,521,5
"3423",1767,576,3
"3424",1811,285,5
"3425",113,944,5
"3426",1984,610,5
"3427",2104,448,5
"3428",351,874,5
"3429",2172,703,5
"3430",51,570,5
"3431",2841,67,5
"3432",540,326,4
"3433",2096,115,5
"3434",2336,160,5
"3435",1192,152,4
"3436",1561,67,3
"3437",741,190,5
"3438",311,811,4
"3439",2699,105,5
"3440",327,180,5
"3441",2370,320,5
"3442",1860,9,2
"3443",2389,194,5
"3444",6,411,5
"3445",1050,459,5
"3446",1286,81,5
"3447",1458,521,5
"3448",998,363,1
"3449",1217,86,5
"3450",2783,57,5
"3451",1639,874,5
"3452",2033,657,5
"3453",327,291,5
"3454",2535,31,5
"3455",2851,797,5
"3456",2862,724,1
"3457",1197,178,5
"3458",1405,73,3
"3459",1735,447,5
"3460",2003,867,5
"3461",2190,37,2
"3462",2868,324,5
"3463",862,867,5
"3464",1558,243,5
"3465",927,140,5
"3466",2156,335,5
"3467",1701,309,5
"3468",2980,939,4
"3469",2923,746,5
"3470",588,4,4
"3471",1529,463,5
"3472",1789,665,5
"3473",2817,848,5
"3474",2757,49,4
"3475",264,13,5
"3476",788,59,5
"3477",2695,566,5
"3478",1034,128,5
"3479",2151,157,4
"3480",1982,387,5
"3481",1075,697,5
"3482",1344,320,5
"3483",2903,478,5
"3484",2836,916,5
"3485",2082,367,5
"3486",62,529,5
"3487",2521,406,1
"3488",2399,130,5
"3489",977,192,5
"3490",1682,92,5
"3491",371,594,4
"3492",2200,641,5
"3493",132,549,2
"3494",1003,239,5
"3495",1352,1,3
"3496",2977,615,5
"3497",1629,26,5
"3498",1403,280,5
"3499",1826,139,5
"3500",1938,668,5
"3501",1936,649,5
"3502",1005,192,5
"3503",70,855,5
"3504",1012,416,5
"3505",896,338,5
"3506",1603,553,5
"3507",613,393,4
"3508",1331,137,1
"3509",446,195,3
"3510",2347,90,5
"3511",1292,271,5
"3512",2558,285,1
"3513",2703,106,5
"3514",2552,94,5
"3515",489,2,5
"3516",2869,647,5
"3517",1981,478,5
"3518",882,467,5
"3519",357,228,4
"3520",219,368,2
"3521",223,130,5
"3522",108,26,5
"3523",1565,108,5
"3524",775,68,1
"3525",661,49,5
"3526",442,151,5
"3527",1014,122,2
"3528",2447,328,2
"3529",2608,693,5
"3530",576,126,5
"3531",713,104,4
"3532",2854,464,5
"3533",952,702,5
"3534",706,771,5
"3535",2209,334,5
"3536",2922,547,4
"3537",1091,694,5
"3538",2992,1,5
"3539",2557,376,5
"3540",710,431,4
"3541",2749,120,1
"3542",2622,831,5
"3543",513,260,5
"3544",2080,196,5
"3545",2413,110,5
"3546",2025,130,1
"3547",156,645,5
"3548",2265,12,3
"3549",958,292,5
"3550",2887,793,5
"3551",299,147,4
"3552",114,344,1
"3553",1330,42,3
"3554",1936,691,5
"3555",549,3,3
"3556",2713,656,5
"3557",2862,254,3
"3558",795,416,5
"3559",2967,3,4
"3560",425,687,5
"3561",163,405,5
"3562",1097,56,5
"3563",686,12,5
"3564",52,874,4
"3565",1204,147,5
"3566",1143,351,4
"3567",860,811,3
"3568",2029,169,5
"3569",522,34,5
"3570",2012,128,5
"3571",2241,26,5
"3572",1407,259,3
"3573",2672,144,3
"3574",530,57,4
"3575",728,355,1
"3576",683,463,5
"3577",2782,642,5
"3578",649,336,5
"3579",2226,108,5
"3580",1859,76,2
"3581",2246,365,5
"3582",1370,387,5
"3583",1835,747,5
"3584",293,1,4
"3585",1432,748,3
"3586",2403,281,5
"3587",2907,817,5
"3588",2588,393,5
"3589",2575,10,5
"3590",490,34,5
"3591",223,726,4
"3592",2626,447,1
"3593",583,338,5
"3594",601,31,2
"3595",280,3,3
"3596",2043,628,5
"3597",2741,314,5
"3598",904,39,5
"3599",357,2,4
"3600",2311,1,5
"3601",1970,11,5
"3602",142,534,5
"3603",1565,247,5
"3604",1469,543,3
"3605",1973,497,5
"3606",1907,5,5
"3607",1394,87,3
"3608",684,2,5
"3609",2037,677,5
"3610",1144,47,5
"3611",1299,494,5
"3612",1588,322,5
"3613",1659,17,3
"3614",446,159,2
"3615",1615,782,5
"3616",1731,714,4
"3617",1218,386,5
"3618",140,18,3
"3619",2127,121,1
"3620",2872,2,5
"3621",1090,229,3
"3622",1604,94,5
"3623",1704,31,4
"3624",548,251,5
"3625",1369,11,5
"3626",2148,167,5
"3627",1032,450,3
"3628",2122,499,5
"3629",2669,11,5
"3630",341,3,2
"3631",2991,927,5
"3632",340,168,4
"3633",350,34,5
"3634",1896,322,2
"3635",1495,565,5
"3636",48,538,5
"3637",1135,796,1
"3638",1185,450,3
"3639",1871,545,4
"3640",2117,26,5
"3641",966,315,4
"3642",2278,281,3
"3643",2079,658,4
"3644",2456,326,5
"3645",2169,36,5
"3646",1113,836,5
"3647",2653,1,5
"3648",991,868,4
"3649",104,794,5
"3650",232,139,5
"3651",2600,320,4
"3652",1459,8,4
"3653",1329,20,5
"3654",622,518,4
"3655",1451,802,1
"3656",1405,188,5
"3657",1733,52,5
"3658",2562,541,4
"3659",1425,18,5
"3660",871,407,5
"3661",2724,800,5
"3662",2322,96,5
"3663",1974,167,5
"3664",149,301,1
"3665",2057,111,5
"3666",737,854,4
"3667",551,479,5
"3668",1564,783,5
"3669",1078,356,4
"3670",98,104,4
"3671",284,855,5
"3672",2463,921,5
"3673",1496,276,5
"3674",2710,518,4
"3675",475,149,5
"3676",954,406,5
"3677",1113,3,5
"3678",1758,632,3
"3679",1349,369,4
"3680",1265,1,5
"3681",1946,108,5
"3682",2348,96,5
"3683",601,631,4
"3684",1232,901,5
"3685",2304,4,5
"3686",413,26,5
"3687",2562,947,5
"3688",1497,921,4
"3689",1234,356,5
"3690",2418,10,4
"3691",2715,268,5
"3692",2701,7,5
"3693",2854,464,5
"3694",1538,280,5
"3695",2781,67,5
"3696",2343,342,5
"3697",64,461,5
"3698",1758,302,3
"3699",769,114,5
"3700",1792,48,1
"3701",1582,43,5
"3702",2153,344,5
"3703",2280,385,5
"3704",2591,428,4
"3705",721,92,4
"3706",112,510,5
"3707",1505,268,5
"3708",925,556,5
"3709",1640,380,5
"3710",2230,455,3
"3711",715,108,5
"3712",2934,678,4
"3713",729,461,4
"3714",66,157,5
"3715",1279,320,4
"3716",2718,778,1
"3717",2130,606,5
"3718",1906,177,4
"3719",1773,511,5
"3720",1517,687,4
"3721",1249,373,5
"3722",2801,883,5
"3723",1719,153,4
"3724",1306,9,5
"3725",1131,172,5
"3726",1590,205,5
"3727",921,101,5
"3728",2846,125,5
"3729",1533,64,4
"3730",2030,41,5
"3731",371,870,5
"3732",1446,188,5
"3733",1207,244,4
"3734",1415,690,1
"3735",2132,646,5
"3736",799,327,4
"3737",642,194,5
"3738",439,340,5
"3739",1781,469,5
"3740",130,431,5
"3741",1339,801,5
"3742",63,38,5
"3743",314,404,4
"3744",798,72,5
"3745",1222,713,5
"3746",2438,681,5
"3747",1143,34,5
"3748",2706,545,5
"3749",2770,223,5
"3750",529,5,5
"3751",2441,780,5
"3752",696,496,4
"3753",2296,522,5
"3754",1314,59,5
"3755",2038,1,5
"3756",2533,92,4
"3757",2744,1,5
"3758",1089,349,5
"3759",49,48,4
"3760",1481,285,5
"3761",2242,233,5
"3762",179,416,5
"3763",1658,580,5
"3764",2810,28,1
"3765",2657,888,5
"3766",1135,677,1
"3767",28,625,4
"3768",963,368,5
"3769",2880,384,5
"3770",1132,147,5
"3771",1482,130,5
"3772",1991,9,5
"3773",1839,145,5
"3774",1589,518,5
"3775",18,22,5
"3776",2150,197,5
"3777",2981,41,5
"3778",1611,43,5
"3779",2342,229,5
"3780",2742,30,3
"3781",1265,253,3
"3782",1921,4,5
"3783",1241,480,2
"3784",1396,483,5
"3785",719,910,3
"3786",1063,355,1
"3787",524,257,4
"3788",425,320,4
"3789",1407,63,5
"3790",2026,446,2
"3791",1005,681,5
"3792",2352,773,3
"3793",443,114,5
"3794",1925,758,5
"3795",1440,12,5
"3796",840,547,5
"3797",2070,731,5
"3798",1644,9,4
"3799",2579,49,4
"3800",145,74,5
"3801",1255,717,5
"3802",2988,410,3
"3803",2597,422,4
"3804",2662,338,5
"3805",2867,133,4
"3806",1749,898,5
"3807",2285,64,2
"3808",1707,337,4
"3809",2594,621,5
"3810",1640,788,5
"3811",1765,5,5
"3812",2337,605,5
"3813",893,731,5
"3814",2298,122,2
"3815",2943,28,5
"3816",161,554,5
"3817",2172,62,1
"3818",1426,149,5
"3819",2813,75,5
"3820",2641,368,5
"3821",179,324,5
"3822",1408,651,3
"3823",1192,64,4
"3824",1365,613,5
"3825",285,944,5
"3826",289,237,5
"3827",2833,24,5
"3828",1106,77,5
"3829",645,756,1
"3830",2837,141,5
"3831",1156,179,4
"3832",1905,128,5
"3833",86,971,4
"3834",1188,791,5
"3835",2437,231,4
"3836",1893,215,5
"3837",1208,605,5
"3838",1617,34,5
"3839",2425,211,5
"3840",1357,462,4
"3841",9,946,1
"3842",941,907,5
"3843",1615,124,5
"3844",1405,92,4
"3845",1996,6,5
"3846",8,803,5
"3847",741,25,5
"3848",959,307,3
"3849",722,481,1
"3850",2188,77,1
"3851",1601,102,5
"3852",1555,754,4
"3853",1771,13,5
"3854",2699,549,5
"3855",2585,773,5
"3856",942,834,5
"3857",2886,145,5
"3858",563,907,5
"3859",148,463,5
"3860",2020,59,5
"3861",1735,41,5
"3862",2436,208,4
"3863",345,96,5
"3864",1554,608,5
"3865",1091,219,5
"3866",1346,414,1
"3867",2201,762,5
"3868",1405,344,5
"3869",1503,148,5
"3870",1316,59,5
"3871",2504,64,3
"3872",2978,6,5
"3873",608,64,4
"3874",2245,131,2
"3875",400,161,5
"3876",1734,374,5
"3877",2213,102,5
"3878",2967,6,5
"3879",1177,700,2
"3880",1695,13,5
"3881",2338,320,4
"3882",2333,985,5
"3883",351,801,5
"3884",1505,591,5
"3885",2322,4,5
"3886",2451,92,5
"3887",799,867,5
"3888",2620,637,5
"3889",2565,949,5
"3890",140,30,5
"3891",2153,585,4
"3892",1829,102,1
"3893",2981,249,5
"3894",1518,463,5
"3895",2171,711,5
"3896",1584,609,5
"3897",2281,302,5
"3898",1365,161,5
"3899",2250,35,5
"3900",384,8,5
"3901",1983,252,4
"3902",2620,606,5
"3903",343,85,1
"3904",2407,94,5
"3905",2902,18,4
"3906",1417,12,5
"3907",1174,440,5
"3908",864,177,3
"3909",1689,337,4
"3910",1148,149,5
"3911",2426,182,5
"3912",324,520,5
"3913",2850,131,5
"3914",1064,8,5
"3915",1830,873,5
"3916",1043,989,3
"3917",2308,268,5
"3918",670,875,5
"3919",771,194,4
"3920",588,52,5
"3921",1596,1,5
"3922",2745,497,5
"3923",2719,694,5
"3924",206,985,5
"3925",353,332,5
"3926",859,3,3
"3927",776,448,5
"3928",2602,193,4
"3929",1929,621,5
"3930",2746,47,5
"3931",575,141,4
"3932",1712,483,5
"3933",1172,24,5
"3934",165,21,4
"3935",2746,639,5
"3936",20,132,5
"3937",73,511,5
"3938",1359,295,5
"3939",2645,352,5
"3940",1227,424,5
"3941",1468,521,5
"3942",2454,252,5
"3943",851,173,5
"3944",1725,934,5
"3945",1065,931,5
"3946",1414,338,5
"3947",2037,69,5
"3948",2154,548,5
"3949",483,254,5
"3950",467,70,3
"3951",1536,31,5
"3952",1485,280,5
"3953",1192,710,5
"3954",1280,25,5
"3955",1195,83,5
"3956",1574,938,5
"3957",1569,346,5
"3958",2960,355,5
"3959",957,52,5
"3960",1403,665,5
"3961",979,788,5
"3962",410,49,5
"3963",1189,429,4
"3964",1713,113,1
"3965",1936,303,5
"3966",414,648,5
"3967",2714,494,5
"3968",2906,484,5
"3969",2848,817,5
"3970",2338,477,4
"3971",2620,92,5
"3972",902,82,5
"3973",2886,127,5
"3974",2499,310,5
"3975",604,540,5
"3976",1717,63,1
"3977",1403,518,1
"3978",1577,749,2
"3979",1676,128,5
"3980",2579,685,5
"3981",497,124,5
"3982",409,880,5
"3983",1954,122,5
"3984",2806,872,5
"3985",497,63,5
"3986",978,180,5
"3987",2237,18,1
"3988",797,497,4
"3989",2249,469,5
"3990",246,782,5
"3991",2942,633,5
"3992",528,103,5
"3993",1270,26,4
"3994",1846,356,2
"3995",2256,733,5
"3996",122,6,1
"3997",2826,401,4
"3998",967,535,3
"3999",139,88,5
"4000",1056,175,5
"4001",920,160,5
"4002",2129,338,5
"4003",1608,145,5
"4004",360,586,5
"4005",1055,34,5
"4006",381,74,2
"4007",2606,199,1
"4008",2308,283,5
"4009",2103,415,5
"4010",372,105,5
"4011",2480,874,5
"4012",2488,50,1
"4013",501,367,5
"4014",2154,66,5
"4015",1492,81,4
"4016",2231,292,5
"4017",1830,521,5
"4018",2219,211,5
"4019",1011,63,5
